Date,Wheat,Sugar,Coffee,Cotton,Soybean,Maize,Onion,Turmeric
2023-03-08,3399.36,3706.0,19906.7,6990.92,4726.202240484147,2675.65,787.33,14209.62
2023-04-08,3477.07,3706.0,24300.0,7133.08,4723.142134240864,2141.28,634.77,14795.63
2023-05-08,3451.46,3706.0,14100.0,7212.12,4693.944382584734,2807.66,691.4,14047.77
2023-06-08,2834.71,,,7114.08,4888.214285714285,2123.44,835.43,
2023-07-08,3556.23,3706.0,,7334.29,4716.655972268201,2598.2,1208.68,13474.09
2023-08-08,3633.74,3706.0,20276.19,7400.09,4689.6520173500285,2230.08,1660.22,17687.73
2023-09-08,3348.29,3706.0,24000.0,7475.1,4744.586933243735,2499.24,1779.12,18058.38
2023-10-08,3377.0,3706.0,24200.0,7573.44,4668.576155468443,2162.21,1992.96,14240.5
2023-11-08,3481.37,3706.0,19438.46,7464.14,4706.366486139606,2227.51,3459.71,14409.95
2023-12-08,3583.11,3706.0,24100.0,7614.99,4749.270264378365,2520.86,2511.22,11748.47
2023-08-13,2914.02,,13800.0,7553.18,4914.693486590038,2233.1,,
2023-08-14,3425.4,3706.0,17495.35,7737.92,4710.0664428913005,2199.1,,12926.42
2023-08-15,3215.06,,20946.81,,4900.0,2170.0,,
2023-08-16,4163.18,3706.0,19071.43,7431.58,4793.857142857143,3574.71,,15000.0
2023-08-17,3307.38,3706.0,16885.45,7838.98,4742.660802625831,2742.37,,13737.89
2023-08-18,3188.67,3706.0,19200.0,7871.36,4704.430298555053,2197.98,,13588.27
2023-08-19,2776.55,3706.0,19728.57,7846.82,4725.727141086688,2107.64,,13551.34
2023-08-20,3162.39,,13200.0,7750.0,4951.21712907117,1882.86,,
2023-08-21,3586.58,3698.0,17500.0,7140.83,4745.039884726225,2210.57,,12641.3
2023-08-22,3527.68,3698.0,22051.72,7073.84,4727.922111579599,2569.13,,13272.15
2023-08-23,3286.19,3698.0,19936.36,7106.46,4718.1863405114245,2739.67,,12240.78
2023-08-24,3201.47,3698.0,16620.0,7364.61,4638.999399543259,2293.28,,12670.65
2023-08-25,3181.17,3698.0,19061.56,7249.15,4655.29623038037,2343.29,,14584.46
2023-08-26,3402.84,3698.0,17797.67,7327.79,4605.567164788502,2307.34,,14261.09
2023-08-27,2944.88,,22187.5,7253.91,4888.646748184704,2051.92,,
2023-08-28,3272.31,3724.0,22423.08,7205.71,4665.725048028345,2379.23,,12513.52
2023-08-29,3425.58,3724.0,,7246.31,4691.859630797467,2638.56,,13934.77
2023-08-30,3663.87,,23500.0,7020.0,4684.955334034293,3630.0,,10621.32
2023-08-31,3241.78,3724.0,21352.27,7363.66,4753.449001618997,2123.49,,12458.08
2023-01-09,3303.6,3724.0,16500.0,7470.85,4751.509616441368,2503.02,1200.0,12165.21
2023-02-09,2789.86,3724.0,16994.68,7212.0,4816.58599126965,2197.71,950.98,19500.0
2023-03-09,2872.97,,,7600.0,4816.736842105263,2131.25,784.79,
2023-04-09,3368.59,3724.0,17079.49,7469.57,4717.5799140452455,2721.18,705.94,11300.0
2023-05-09,3544.8,3724.0,16869.16,7371.04,4659.60593220339,2774.64,687.02,13174.73
2023-06-09,3532.16,3724.0,23500.0,,4745.88753584639,2986.11,853.54,13177.24
2023-07-09,2674.79,,16767.05,7228.11,4771.167832167832,2070.8,1200.92,11864.0
2023-08-09,3609.0,3812.0,18250.0,7353.15,4692.36729033449,3190.39,1613.09,12132.5
2023-09-09,3579.41,3812.0,,7275.0,4706.659283479024,2876.35,1925.76,14258.0
2023-10-09,3235.15,,,7420.0,4875.0,2147.06,2193.63,
2023-11-09,3621.26,3812.0,17291.38,7435.25,4579.840599005451,2847.22,3499.47,11468.76
2023-12-09,3679.97,3812.0,15625.81,6970.0,4692.597624035595,2436.93,2647.16,11995.11
2023-09-13,3599.0,3812.0,15915.19,,4741.590057018528,2595.26,,11734.27
2023-09-14,3984.96,3812.0,16290.91,,4702.077151335311,2249.18,,19500.0
2023-09-15,3569.68,3812.0,14822.05,7291.89,4717.4338794122605,2557.0,,12712.14
2023-09-16,3540.04,3902.0,19925.49,7251.0,4611.548129356337,2435.99,,10980.34
2023-09-17,3195.2,,13200.0,7430.0,4672.340425531915,2155.85,,
2023-09-18,2820.71,3902.0,19966.67,,4693.601796407185,2159.58,,12196.31
2023-09-19,3477.29,,14384.62,7480.0,4696.94340125775,1964.28,,
2023-09-20,3806.52,,15570.27,4600.0,4683.7225282368,3265.07,,
2023-09-21,3803.09,3902.0,16994.12,7470.0,4673.558884698085,2352.92,,
2023-09-22,3850.89,3902.0,13273.13,7632.97,4610.897241767521,3035.14,,
2023-09-23,3594.84,,23700.0,7417.86,4622.790176301569,2933.38,,11000.0
2023-09-24,2957.01,,23700.0,7450.0,4826.771653543307,2186.17,,
2023-09-25,2758.29,,18153.33,7500.0,4579.17049744472,2069.99,,11967.5
2023-09-26,3706.81,3902.0,15471.43,7522.22,4635.245648926088,2934.04,,10870.2
2023-09-27,3559.09,3902.0,16087.16,,4655.554014429804,2880.43,,12683.93
2023-09-28,3811.08,,15248.66,7430.0,4654.971350613915,,,
2023-09-29,2830.58,,15060.36,7322.33,4634.760628090921,2070.72,,11979.28
2023-09-30,2764.13,,20265.31,7300.0,4668.067463639311,2064.04,,10000.0
2023-01-10,2463.67,,,,4735.148217636022,2045.0,1301.95,
2023-02-10,3200.7,3863.0,23600.0,7240.67,4571.79253589813,1994.32,920.0,
2023-03-10,3122.76,3863.0,15197.85,7135.21,4498.298350369395,2249.26,789.35,11686.4
2023-04-10,3395.76,3863.0,15317.81,7012.0,4454.532865849662,2352.07,629.65,11920.15
2023-05-10,3415.55,3863.0,15443.14,7370.0,4429.301874759795,2084.5,670.92,11995.03
2023-06-10,2777.88,3863.0,20312.6,6893.67,4405.767441521586,1916.5,842.04,11730.48
2023-07-10,3463.5,3863.0,13720.65,6900.0,4435.950294017806,2209.25,1146.31,19500.0
2023-08-10,2549.86,,13200.0,7320.0,4383.069482897205,1936.17,1744.25,
2023-09-10,3446.84,3863.0,12947.9,,4351.472170870248,1965.67,1730.21,10890.82
2023-10-10,3651.3,3863.0,15165.7,7280.0,4293.14210816777,2104.27,2204.25,11825.8
2023-11-10,3442.55,3863.0,20037.74,7280.0,4256.605470037003,1915.27,3495.39,14127.34
2023-12-10,3548.16,3863.0,19718.99,7153.33,4285.271490564457,1977.27,2833.61,11056.64
2023-10-13,3750.2,3863.0,16683.53,6928.14,4335.023276707585,1817.85,,12086.02
2023-10-14,3880.01,3863.0,19335.56,7130.0,4347.297491338151,2882.85,,19500.0
2023-10-15,3065.58,,13300.0,,4328.438661710037,1806.64,,
2023-10-16,3799.96,3863.0,12952.17,6780.0,4312.914971438606,1847.63,,11829.35
2023-10-17,3620.77,3863.0,15039.88,6510.0,4343.653306399502,1779.57,,10988.62
2023-10-18,3543.18,3900.0,15114.37,7400.0,4366.746869526348,1725.09,,10934.07
2023-10-19,3681.95,3900.0,15127.88,7008.57,4449.97943811262,1806.07,,10868.86
2023-10-20,3764.72,3900.0,15384.3,6926.25,4406.636419679541,1792.93,,12109.38
2023-10-21,3449.85,3900.0,15362.5,6877.05,4523.332541556864,1931.59,,20000.0
2023-10-22,3090.1,,,6924.86,4568.460817146684,2036.31,,
2023-10-23,3814.92,,,6786.53,4519.697373774544,1972.27,,20000.0
2023-10-24,4308.67,,22545.28,6888.64,4515.6363534608845,2210.65,,
2023-10-25,3498.36,3900.0,16300.0,6918.66,4488.568069376181,1966.35,,11915.55
2023-10-26,3410.37,3900.0,16012.87,6917.98,4499.95773245281,1977.36,,18366.67
2023-10-27,2921.18,,19921.74,6960.63,4528.819560846601,1982.81,,11121.48
2023-10-28,3872.4,3900.0,21043.1,7035.48,4576.756754462926,2191.88,,20000.0
2023-10-29,2928.11,,20703.72,7112.83,4419.256765194756,2062.88,,
2023-10-30,3700.18,3900.0,15142.86,6814.59,4567.434161495307,2019.73,,11250.0
2023-10-31,3834.92,3900.0,16505.5,7101.41,4519.133819798582,1959.26,,14000.0
2023-01-11,3678.5,3900.0,16200.0,7110.26,4556.535899300154,2064.8,1279.12,11198.12
2023-02-11,3475.05,3900.0,16762.38,7064.52,4610.097283796543,2033.1,922.9,9871.75
2023-03-11,3758.37,3900.0,17621.49,7030.63,4650.809353261244,1996.49,770.35,11504.03
2023-04-11,3030.69,,18705.65,6702.96,4679.63325406948,2073.94,618.81,
2023-05-11,,,,,,,669.54,
2023-06-11,3924.36,3900.0,14387.9,7079.46,4668.083696671762,2104.28,907.93,11130.76
2023-07-11,3880.46,3950.0,15981.32,7032.69,4680.7117101825415,2054.89,1161.73,14233.33
2023-08-11,3646.87,3950.0,16877.46,6855.58,4725.304217158702,2098.37,2016.22,11950.16
2023-09-11,3688.15,3950.0,16237.17,6964.71,4654.01945208963,2074.19,1847.65,15970.59
2023-10-11,4155.4,3950.0,16367.63,6943.28,4703.179820955644,2222.97,2177.24,17500.0
2023-11-11,3194.78,3950.0,23500.0,6957.66,4744.915519593673,2060.25,3544.18,17500.0
2023-12-11,2678.57,,,7100.0,4586.363636363636,2000.0,2429.13,
2023-11-13,2837.0,3950.0,16263.16,7097.05,4831.395015754799,2118.98,,17500.0
2023-11-14,3431.71,,16475.51,7284.95,5093.863331210555,2147.52,,
2023-11-15,3639.82,,16528.09,7151.38,4957.409732685613,2120.48,,
2023-11-16,3624.73,,16910.55,7131.52,5109.871822274454,2085.39,,11511.76
2023-11-17,3459.25,3950.0,19108.47,7136.95,5079.941265841684,2161.83,,11058.03
2023-11-18,3465.02,3950.0,16707.73,7148.57,5033.087898704877,2170.06,,
2023-11-19,3205.89,,,7154.75,4995.954453325573,2095.16,,
2023-11-20,3662.61,3950.0,15865.28,7125.2,4912.907707125663,2131.41,,
2023-11-21,3852.03,3950.0,16799.01,7134.09,4965.402532867865,2153.04,,10735.0
2023-11-22,3688.37,3950.0,17009.13,7089.08,4998.49523364604,2115.96,,12206.36
2023-11-23,3477.29,3950.0,17041.25,7085.71,4992.356152963259,2098.68,,10150.0
2023-11-24,3605.18,3950.0,17245.87,7098.49,4965.735947292563,2120.65,,11519.17
2023-11-25,3071.39,,17380.0,7077.6,4915.011578547446,2120.44,,
2023-11-26,2618.19,,,6989.51,4836.969902135779,2118.11,,
2023-11-27,3515.46,3950.0,19437.32,7047.45,4969.8491451115615,2186.47,,17500.0
2023-11-28,3857.57,4000.0,18400.0,7018.58,4892.521807391254,2193.2,,13466.67
2023-11-29,3043.5,,19433.0,6981.8,4907.845542232297,2123.78,,12190.0
2023-11-30,3069.58,,17818.55,7046.51,4832.526940626194,2112.9,,7500.0
2023-01-12,2973.98,,17438.21,6881.55,4278.762564140336,2106.44,1316.47,
2023-02-12,4228.98,4000.0,18725.03,7012.42,4762.36925015753,2224.34,935.08,17500.0
2023-03-12,2743.19,,,6999.23,4809.829268292683,2192.93,809.78,
2023-04-12,3744.66,,17824.15,6970.11,4751.573391630232,2139.65,631.04,11263.47
2023-05-12,2801.24,4000.0,19634.51,6925.1,4704.15327564895,2142.91,665.51,17500.0
2023-06-12,2769.65,4000.0,17649.25,6917.17,4682.770451436389,2161.07,841.55,11745.12
2023-07-12,2711.07,4000.0,17451.57,6927.11,4740.6031813361615,2115.39,1193.1,12015.62
2023-08-12,2861.47,4000.0,18430.62,6966.28,4798.645613456464,2184.65,1967.1,11285.7
2023-09-12,2894.69,4000.0,21883.33,6935.43,4844.434399343993,2106.34,1838.66,17500.0
2023-10-12,3103.46,,,6869.32,4576.753488372093,2054.55,2227.76,
2023-11-12,2856.03,4000.0,18955.69,6932.18,4762.406584792266,2157.51,3792.89,12200.0
2023-12-12,2680.08,4000.0,13887.59,6933.49,4730.345998240985,2138.11,2334.4,17500.0
2023-12-13,2704.46,4000.0,17679.7,6898.04,4767.652379971152,2108.11,,11650.0
2023-12-14,2916.41,4000.0,17883.62,6915.55,4687.73491315867,2110.3,,11924.63
2023-12-15,2799.81,4000.0,16377.59,6838.15,4684.294716646989,2147.29,,12018.91
2023-12-16,2843.11,4000.0,17487.85,6826.67,4701.636788216275,2113.6,,17500.0
2023-12-17,3110.5,,,6865.13,4769.653614457831,2067.37,,
2023-12-18,2718.07,4000.0,17305.94,6850.49,4707.530994460564,2078.34,,12302.44
2023-12-19,2915.72,4000.0,19503.45,6718.3,4614.997329563305,2107.15,,13525.64
2023-12-20,2599.35,4000.0,15020.63,6732.75,4643.476874793525,2082.21,,12258.43
2023-12-21,2808.92,4000.0,19040.49,6792.38,4618.304139172165,2082.36,,11354.9
2023-12-22,2833.47,4000.0,19860.0,6766.61,4585.290545590434,2149.55,,11514.34
2023-12-23,2817.13,,13700.0,6721.96,4621.244936537943,2048.38,,
2023-12-24,2611.11,,13400.0,6781.89,4439.382978723404,2029.63,,
2023-12-25,2756.94,,,6833.15,4722.533333333334,2051.08,,
2023-12-26,2771.82,4000.0,19329.78,6819.05,4597.4791995787255,2079.72,,11574.07
2023-12-27,2999.67,4000.0,22379.48,6835.19,4591.775618735938,2069.83,,11718.63
2023-12-28,2757.92,4000.0,19264.41,6805.31,4627.894502228826,2116.69,,11861.26
2023-12-29,2818.73,4000.0,19776.68,6829.68,4571.327039543997,2109.27,,11589.57
2023-12-30,2972.37,4000.0,19066.67,6885.53,4595.044642857143,2089.48,,15250.0
2023-12-31,3087.95,,14600.0,6845.92,4686.486171761281,2079.22,,
2024-01-01,2838.56,4000.0,18321.95,6780.91,4556.332556106092,2107.03,1731.88,11280.42
2024-02-01,2802.4,4000.0,14200.0,6771.82,4609.7601871709885,2092.6,1198.45,12983.12
2024-03-01,2853.37,4000.0,18041.2,6843.45,4557.579230769231,2115.7,1401.27,11095.59
2024-04-01,2800.03,4000.0,19646.43,6808.07,4539.425906296375,2098.15,1241.95,12052.63
2024-05-01,2821.59,4000.0,17939.85,6771.28,4577.309054268029,2136.15,1125.79,11439.44
2024-06-01,2824.05,4000.0,19273.68,6767.93,4545.236473783163,2106.42,1767.02,17500.0
2024-07-01,2595.4,,,6801.71,4580.552870090634,2057.43,2813.96,
2024-08-01,2831.35,4000.0,18350.9,6755.83,4541.038370612839,2141.93,2494.0,11303.28
2024-09-01,2904.54,4000.0,20657.04,6721.13,4508.368614210217,2117.86,3376.01,17500.0
2024-10-01,2867.7,4000.0,18242.22,6697.23,4539.009341535658,2130.23,3499.03,11612.36
2024-11-01,2879.32,4000.0,18482.53,6736.09,4527.289968198901,2159.46,3316.4,11683.0
2024-12-01,2750.52,4000.0,18478.75,6782.5,4583.568991724371,2163.99,3328.81,11342.33
2024-01-13,2959.89,4000.0,14200.0,6762.95,4557.7538403186045,2168.35,,17500.0
2024-01-14,3151.01,,,6739.47,4598.4838709677415,2142.9,,
2024-01-15,2867.63,4000.0,18549.21,6661.64,4483.072292626728,2245.58,,10428.27
2024-01-16,2886.51,4000.0,18698.94,6766.45,4522.496607227395,2342.02,,17500.0
2024-01-17,2753.61,4000.0,18900.94,6741.04,4485.590098444856,2240.26,,11106.25
2024-01-18,2806.96,4000.0,18273.59,6722.43,4434.854112176693,2263.74,,11706.09
2024-01-19,2807.65,4000.0,13950.44,6712.5,4478.0288217369225,2258.2,,10402.8
2024-01-20,2822.94,,19655.81,6686.11,4465.093865313653,2227.33,,
2024-01-21,2627.27,,25900.0,6728.26,4235.311111111111,2100.0,,
2024-01-22,3119.61,,20698.23,6839.99,4487.836206896552,2175.52,,
2024-01-23,2928.09,4000.0,19447.62,6701.33,4439.823587570621,2235.49,,11752.0
2024-01-24,2876.07,4000.0,19161.11,6721.67,4442.79820218864,2256.78,,12876.1
2024-01-25,2796.01,,22771.43,6694.54,4417.196288552012,2138.46,,12919.0
2024-01-26,3010.54,,22712.69,6765.65,4504.523809523809,2141.76,,
2024-01-27,2874.82,,19579.59,6709.71,4356.660122699386,2177.07,,
2024-01-28,2586.84,,14900.0,6680.82,4470.75744680851,2044.0,,
2024-01-29,2773.46,4000.0,20212.12,6663.13,4279.951555411536,2172.99,,12125.26
2024-01-30,2904.75,4000.0,17955.04,6597.68,4210.252156803391,2146.29,,17500.0
2024-01-31,2795.44,4000.0,20357.88,6618.96,4326.819493097053,2158.89,,12980.77
2024-01-02,2834.78,4000.0,15452.94,6519.7,4312.162458100559,2171.95,1840.14,12282.75
2024-02-02,2834.72,4000.0,15700.0,6511.68,4270.313563218391,2164.26,1184.37,13011.58
2024-03-02,2911.18,4000.0,15506.53,6605.06,4277.146104981612,2198.8,1468.0,17500.0
2024-04-02,3101.68,,,6572.06,4456.681724845996,2170.0,1244.32,
2024-05-02,2783.4,4000.0,15231.65,6623.87,4271.227042431919,2206.04,1187.88,13215.0
2024-06-02,2792.87,4000.0,15578.57,6586.16,4355.106929665196,2180.31,1775.45,17500.0
2024-07-02,2784.6,4000.0,15455.59,6622.1,4311.46035015448,2202.33,2740.34,12979.09
2024-08-02,2687.98,4000.0,15380.0,6585.33,4347.9017236943655,2179.94,2402.08,12663.64
2024-09-02,2814.17,4000.0,15447.33,6683.47,4282.341974949024,2165.75,3608.88,14375.0
2024-10-02,2780.19,4000.0,15632.5,6729.72,4353.536132140399,2227.79,3496.82,17500.0
2024-11-02,3249.32,,15600.0,6692.74,4465.75730994152,2135.29,3145.7,
2024-12-02,2663.83,4000.0,15337.84,6744.92,4312.199705882353,2211.89,3479.73,12240.93
2024-02-13,2696.01,3925.0,,6656.56,4297.6849907350215,2177.77,,12733.33
2024-02-14,2567.14,3925.0,15300.0,6670.27,4279.51768488746,2170.67,,13055.56
2024-02-15,2642.81,3925.0,15300.0,6826.99,4253.343342432514,2183.51,,12177.67
2024-02-16,2682.22,3925.0,15335.62,6798.52,4295.590562305736,2175.0,,13353.51
2024-02-17,2742.17,,,6835.1,4568.056513761468,2145.19,,18900.0
2024-02-18,2400.0,,15373.3,6756.36,4421.981132075472,2100.0,,
2024-02-19,2816.72,,15086.33,6724.73,4300.895104895105,2179.2,,
2024-02-20,2557.9,3925.0,15284.38,6866.54,4448.4594644849385,2128.31,,11752.0
2024-02-21,2542.98,3925.0,15436.36,6877.47,4309.482993197279,2181.8,,13400.69
2024-02-22,2535.63,3925.0,15304.35,6867.64,4323.199442675159,2139.71,,12344.29
2024-02-23,2559.04,3925.0,15306.85,6934.19,4277.389552541,2133.96,,12472.83
2024-02-24,2552.65,3925.0,15317.49,6870.58,4273.5861287398,2120.59,,17500.0
2024-02-25,2350.0,,15700.0,6739.51,4434.370689655172,1981.03,,
2024-02-26,2541.27,3925.0,15109.91,7337.76,4321.374285714286,2355.0,,17500.0
2024-02-27,2469.25,3925.0,24576.42,7073.37,4242.866206443129,2218.5,,14086.86
2024-02-28,2519.56,3925.0,23100.27,7095.11,4351.543064790474,2216.6,,12319.0
2024-02-29,2517.67,3925.0,15200.0,7077.78,4322.878307706063,2145.96,,21951.75
2024-01-03,2476.15,3925.0,15232.14,7099.67,4314.788343773448,2135.3,1845.54,18629.66
2024-02-03,2400.71,3925.0,15380.0,7185.92,4411.781761496493,2128.97,1140.17,23216.93
2024-03-03,2509.19,,,6944.41,4405.037439613527,2029.62,1491.13,
2024-04-03,2478.1,3925.0,15320.48,7076.05,4230.293054855074,2194.66,1270.12,19549.88
2024-05-03,2464.53,3925.0,15430.03,7104.14,4297.858846314947,2137.92,1320.78,15013.02
2024-06-03,2478.36,3925.0,15327.83,7146.24,4255.553597861843,2147.9,1817.0,23917.7
2024-07-03,2541.82,3925.0,15511.63,7252.1,4138.435862546696,2212.81,2702.67,20636.42
2024-08-03,2559.96,,16000.0,7308.19,4362.0465276978,2095.38,2488.34,
2024-09-03,2582.07,,15425.64,7391.27,4285.1595420581725,2090.32,3969.7,15250.0
2024-10-03,2669.04,,,7077.73,4164.358108108108,2038.67,3722.8,
2024-11-03,2507.24,4100.0,15300.0,7450.5,4289.455689957609,2184.0,2747.34,32488.91
2024-12-03,2647.14,4100.0,15616.28,7512.96,4215.354352470746,2255.0,3490.55,20803.03
2024-03-13,2641.62,4100.0,15300.0,7560.34,4212.485579633346,2164.89,,20101.48
2024-03-14,2568.39,4100.0,15325.0,7075.66,4287.062143554435,2267.94,,24345.5
2024-03-15,2545.95,4100.0,15200.0,7355.8,4321.414070369837,2205.85,,19520.21
2024-03-16,2701.59,4100.0,15482.52,7352.17,4385.510040081735,2193.97,,18461.92
2024-03-17,2486.99,,17000.0,7120.59,4472.489157080898,2077.57,,
2024-03-18,2625.25,4100.0,15333.33,7508.47,4343.480048200387,2125.98,,19265.41
2024-03-19,2553.77,4100.0,15600.0,7387.06,4265.410375714841,2140.6,,18872.41
2024-03-20,2671.22,4100.0,15608.71,7359.45,4374.604799520968,2224.38,,35482.14
2024-03-21,2581.17,4100.0,16057.72,7406.56,4327.235805970149,2132.75,,14850.1
2024-03-22,2636.93,4100.0,15538.36,7142.79,4313.315681213197,2112.64,,19012.98
2024-03-23,2710.53,,15987.88,7234.71,4333.478202077023,2084.46,,18806.17
2024-03-24,2526.54,,17600.0,7000.0,3964.705882352941,2136.17,,
2024-03-25,2834.1,,15522.92,,4400.710906701708,2083.44,,
2024-03-26,2643.47,,15691.78,7418.3,4272.999677072121,2140.67,,41094.56
2024-03-27,2633.38,4100.0,15300.0,7127.35,4215.393166008648,2136.61,,15720.1
2024-03-28,2572.27,4100.0,,7083.07,4204.492410218438,2100.97,,16910.53
2024-03-29,2864.74,,15903.85,7184.47,4315.97365470852,2079.65,,
2024-03-30,3619.29,4100.0,15824.32,7385.86,3928.0486166007913,2208.7,,14468.76
2024-03-31,2911.26,,,7081.08,4355.826558265582,2112.09,,
2024-01-04,2798.33,4100.0,15200.0,7321.35,4410.854739969809,2061.6,1699.2,14069.39
2024-02-04,3337.0,4100.0,,7306.6,4432.371314543459,2186.32,1193.43,14989.21
2024-03-04,2984.03,4100.0,17500.0,7250.01,4375.128288958057,2091.67,1504.95,15267.56
2024-04-04,2967.01,4100.0,15775.0,7264.51,4355.366780837352,2068.31,1242.5,15220.56
2024-05-04,2992.61,4100.0,16318.18,7217.44,4350.6933219296825,2005.73,1603.82,14611.95
2024-06-04,3069.31,4100.0,15200.0,7215.86,4375.572349722024,2141.14,1893.0,17619.53
2024-07-04,2553.77,,15200.0,7129.37,4554.906362181567,2010.73,2721.38,
2024-08-04,3333.53,4100.0,17000.0,7307.05,4419.809364841903,2064.1,2409.82,15435.0
2024-09-04,2678.76,,19921.05,7945.0,4607.929446349829,2116.58,3733.9,14500.0
2024-10-04,,,19910.34,,,,3713.15,
2024-11-04,,,20289.47,,,,3700.71,
2024-12-04,2255.75,,20100.0,6934.21,4572.562501753697,1972.97,3540.4,13198.65
2024-04-13,2648.82,,,7005.01,4462.606589625091,2046.53,,14765.87
2024-04-14,2648.84,,,,4350.943396226415,1941.84,,
2024-04-15,3385.92,4100.0,20241.27,7204.43,4438.626520078506,2177.57,,16949.13
2024-04-16,2965.33,,20177.42,7200.0,4517.94143892917,1952.5,,14280.0
2024-04-17,2600.0,,15200.0,7300.0,4500.0,,,14328.45
2024-04-18,2257.0,,15200.0,7001.84,4441.167668753486,,,14819.09
2024-04-19,3616.83,4100.0,15200.0,7023.14,4403.51089837916,2058.71,,17835.9
2024-04-20,2544.94,,16333.33,6826.31,4403.292731598742,2167.95,,14917.0
2024-04-21,2728.96,,16890.24,6800.0,4317.59002770083,2108.65,,
2024-04-22,2985.57,4100.0,16280.0,6852.62,4352.123096143317,2133.43,,17696.0
2024-04-23,2462.14,,17375.0,7133.7,4399.921441576523,2087.26,,15729.02
2024-04-24,3180.39,4100.0,16000.0,7015.12,4456.949698201813,2128.73,,17768.24
2024-04-25,3399.71,4100.0,17258.06,7216.2,4427.4393531912965,1979.72,,16800.18
2024-04-26,3567.44,4100.0,22084.51,7065.66,4490.421573668526,2085.71,,18045.34
2024-04-27,3466.05,4100.0,22100.0,6960.71,4415.970469437508,2158.18,,15663.74
2024-04-28,2865.42,,22200.0,6972.55,4512.333650692901,1968.71,,
2024-04-29,3197.26,4100.0,21693.03,7151.26,4392.202485223803,2142.46,,16294.76
2024-04-30,3372.5,4100.0,22011.21,7017.91,4310.172976432048,2084.38,,17920.38
2024-01-05,2767.01,,22069.77,7143.64,4405.181422351233,1970.77,1663.2,15552.48
2024-02-05,3302.04,4100.0,22021.98,6926.33,4327.161068754316,2094.63,1120.17,15634.29
2024-03-05,3390.67,4100.0,21403.04,7005.28,4318.1501125592185,2085.7,1493.98,15867.42
2024-04-05,3129.48,4100.0,20762.07,6973.66,4328.015325651329,2160.62,1210.99,15920.95
2024-05-05,3153.36,,,6927.01,4430.115285841894,2043.34,1607.81,
2024-06-05,3255.4,4100.0,21210.53,6982.27,4322.328462189133,2118.59,1953.99,15209.69
2024-07-05,2770.57,4100.0,18266.97,7032.82,4378.209043152388,2127.77,2568.35,15093.88
2024-08-05,2746.67,4100.0,18130.77,7057.22,4514.100711992699,2088.33,2551.65,15418.33
2024-09-05,3492.09,4100.0,17889.23,6863.98,4450.831646048874,2169.63,3758.37,16409.21
2024-10-05,4084.6,4100.0,18572.58,7104.65,4362.554705857222,2296.12,3659.68,15404.68
2024-11-05,2810.15,,,7075.28,4413.832109023901,2169.72,3690.31,17289.75
2024-12-05,2564.85,,,6935.41,4534.621029965906,2000.0,3217.97,15000.0
2024-05-13,3718.82,,17268.75,7122.63,4433.718927481976,2252.41,,15947.61
2024-05-14,3382.3,4100.0,17221.05,7068.49,4410.236063077409,2107.54,,16478.69
2024-05-15,3137.18,4100.0,17319.05,7006.23,4356.667497143649,2133.6,,15566.4
2024-05-16,3236.46,4100.0,17354.16,6978.12,4337.986377998908,2127.16,,17637.23
2024-05-17,3337.25,4100.0,17660.79,7092.51,4364.153971178103,2150.07,,16549.83
2024-05-18,2711.35,,18024.48,6913.18,4374.459406763468,2163.02,,16269.51
2024-05-19,2511.78,,,6968.15,4505.437776045726,1965.0,,14000.0
2024-05-20,2592.41,,18260.56,7092.96,4382.095706620617,2119.65,,15876.23
2024-05-21,3660.23,4100.0,18473.36,7080.07,4394.177529040789,2212.5,,18210.22
2024-05-22,3550.48,4100.0,18578.4,6988.26,4299.019735679951,2240.42,,16158.61
2024-05-23,3864.27,4100.0,18801.35,7108.78,4380.077555816687,2300.25,,15752.37
2024-05-24,2669.59,4100.0,18845.19,7181.3,4333.724213404814,2182.87,,15289.52
2024-05-25,2903.12,,19983.87,7162.61,4358.563041131681,2195.46,,16931.6
2024-05-26,3184.24,,,7067.42,4498.514574801252,2108.66,,
2024-05-27,2667.14,,20228.74,7138.57,4335.906191428261,2228.92,,15966.99
2024-05-28,2741.89,4100.0,20374.95,7146.32,4329.40437457818,2350.72,,17328.62
2024-05-29,2764.36,4100.0,20355.6,7133.78,4358.306318154333,2338.91,,15650.19
2024-05-30,2885.66,4100.0,33765.06,7085.58,4384.853220183171,2236.87,,15375.5
2024-05-31,2633.7,4100.0,21735.04,7101.43,4333.962067232052,2250.13,,15478.62
2024-01-06,2711.85,,21262.28,7008.65,4340.862944152374,2290.2,1596.06,14971.23
2024-02-06,2967.48,,,7074.76,4472.620929794843,2084.59,1109.51,14000.0
2024-03-06,2660.54,,21403.81,6976.85,4313.1969623867935,2298.63,1560.43,15811.79
2024-04-06,2567.97,,21379.52,7010.53,4342.979464449777,2313.84,1186.26,15287.55
2024-05-06,2671.42,4100.0,21903.67,7023.42,4355.764809411895,2432.63,1600.74,15414.95
2024-06-06,2705.45,4100.0,21810.38,6996.92,4311.517526247307,2304.03,2114.74,15522.44
2024-07-06,2797.04,4100.0,21559.23,7015.13,4346.383689634837,2369.17,2626.31,14286.0
2024-08-06,2674.33,,17500.0,6954.38,4366.11878638125,2193.96,2584.24,15074.56
2024-09-06,2941.89,,17600.0,6957.5,4426.485775059824,2155.34,3575.47,14000.0
2024-10-06,2832.16,,21788.33,6946.03,4351.683438358527,2275.19,3744.78,14732.91
