Date,Total_Arrivals_MT,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Markets_Reported
2025-07-18,21.1,18230.81,18330.33,18306.64,4
2025-07-19,16.0,18218.75,18337.5,18312.5,3
2025-07-21,17.2,21289.53,21377.91,21366.28,4
2025-07-22,3.0,30666.67,30666.67,30666.67,2
2025-07-23,14.8,18105.41,18205.41,18205.41,2
2025-07-24,4.8,19000.0,19000.0,19000.0,2
2025-07-25,28.1,21184.34,21310.32,21281.85,5
2025-07-26,27.2,22080.15,22180.15,22158.09,5
2025-07-27,4.0,18900.0,19000.0,19000.0,1
2025-07-28,24.1,20237.34,20332.78,20307.88,5
2025-07-29,20.8,21414.42,21504.81,21495.19,5
2025-07-30,15.9,19021.38,19089.31,19089.31,3
2025-07-31,20.9,18982.3,19081.34,19057.42,4
2025-08-01,20.0,19365.0,19457.5,19437.5,4
2025-08-02,19.8,19589.9,19683.84,19663.64,4
2025-08-03,3.0,18900.0,19100.0,19000.0,1
2025-08-04,20.46,24494.13,24569.89,24545.45,4
2025-08-05,18.7,19718.72,19807.49,19791.44,4
2025-08-06,17.9,19761.45,19843.58,19832.4,4
2025-08-07,17.6,19945.45,20029.55,20018.18,4
2025-08-08,20.0,23030.0,23319.5,23104.5,5
2025-08-09,14.1,25592.91,26224.82,26189.36,3
2025-08-11,18.0,20200.0,20305.56,20294.44,4
2025-08-12,18.1,20751.38,20844.75,20828.18,3
2025-08-13,18.4,21164.13,21244.57,21233.7,4
2025-08-14,18.1,21628.73,21734.25,21723.2,4
2025-08-15,4.1,22000.0,22000.0,22000.0,1
2025-08-16,30.6,22116.99,22223.53,22213.73,4
2025-08-18,21.3,22042.25,22141.78,22118.31,4
2025-08-19,18.4,23138.59,23221.74,23210.87,4
2025-08-20,18.3,23491.8,23618.58,23607.65,4
2025-08-21,22.7,23207.05,23403.08,23376.65,4
2025-08-22,21.4,23568.22,23757.94,23734.58,4
2025-08-23,19.0,24651.05,24756.32,24745.79,4
2025-08-25,20.9,23936.84,24031.58,24012.44,4
2025-08-26,22.1,23271.95,23437.1,23409.95,3
2025-08-27,21.1,23869.67,23964.45,23945.5,4
2025-08-29,17.9,23289.94,23412.29,23384.36,3
2025-08-30,14.0,24628.57,24728.57,24721.43,3
2025-09-01,19.1,24633.51,26644.5,24728.27,3
2025-09-02,16.0,24500.0,24612.5,24593.75,3
2025-09-03,1.0,23500.0,23500.0,23500.0,1
2025-09-05,4.2,23000.0,23000.0,23000.0,1
2025-09-06,10.2,23235.29,23352.94,23294.12,2
2025-09-08,15.0,22700.0,22813.33,22793.33,3
2025-09-09,15.2,22751.32,22864.47,22844.74,3
2025-09-10,14.3,22900.0,22993.01,22993.01,3
2025-09-11,19.6,25120.41,25198.98,25188.78,5
2025-09-12,18.5,23110.81,23227.03,23210.81,3
2025-09-13,3.0,21500.0,21700.0,21600.0,1
2025-09-15,13.2,26266.67,26351.52,26351.52,2
2025-09-16,19.9,23057.79,23167.84,23152.76,4
2025-09-17,18.4,23619.57,23725.0,23714.13,4
2025-09-18,17.8,23258.43,23449.44,23438.2,4
2025-09-19,17.3,22810.4,22910.4,22904.62,4
2025-09-20,18.3,22895.08,23022.4,22989.62,3
2025-09-21,7.2,22705.56,22819.44,22791.67,3
2025-09-22,19.8,21939.39,22218.18,22197.98,4
2025-09-23,19.1,22025.65,22136.13,22120.42,4
2025-09-24,21.9,22543.38,22666.21,22638.81,4
2025-09-25,15.2,22785.53,22898.68,22878.95,3
2025-09-26,22.4,22907.59,23011.61,22984.82,4
2025-09-27,21.7,22661.75,22768.66,22741.01,4
2025-09-28,4.2,22523.81,22523.81,22523.81,2
2025-09-29,16.4,22437.2,22531.1,22531.1,3
2025-09-30,16.4,22430.49,22500.0,22500.0,2
2025-10-02,5.6,22621.43,22821.43,22785.71,2
2025-10-03,19.5,22192.31,22302.56,22287.18,4
2025-10-04,18.5,24009.19,24094.05,24083.24,4
2025-10-06,18.3,24180.33,24265.03,24254.1,4
2025-10-07,22.4,23716.07,23838.39,23811.61,4
2025-10-08,18.5,23685.95,23791.35,23780.54,4
2025-10-09,22.4,23798.66,23920.98,23894.2,4
2025-10-10,16.7,24021.56,24115.57,24115.57,3
2025-10-11,7.2,23316.67,23458.33,23416.67,2
2025-10-12,2.0,23500.0,23700.0,23600.0,1
2025-10-13,22.9,23910.92,24032.75,24006.55,4
2025-10-14,19.1,24175.39,24258.64,24248.17,4
2025-10-15,15.0,24433.33,24540.0,24526.67,3
2025-10-16,18.1,24129.83,24251.93,24224.31,3
2025-10-17,15.2,24194.74,24301.32,24288.16,3
2025-10-18,17.3,23974.57,24091.91,24068.79,3
2025-10-20,5.0,23500.0,23700.0,23600.0,1
2025-10-21,19.0,23863.16,23948.42,23937.89,4
2025-10-22,19.5,23811.79,24003.08,23992.82,4
2025-10-23,20.4,23677.45,23838.24,23818.63,3
2025-10-24,23.2,23603.02,23724.57,23698.71,4
2025-10-25,20.4,23664.71,23774.51,23759.8,4
2025-10-26,4.1,23600.0,23700.0,23700.0,1
2025-10-27,19.5,23525.64,23652.31,23620.51,4
2025-10-28,13.2,23322.73,23415.15,23415.15,2
2025-10-29,16.3,23500.0,23703.07,23703.07,2
2025-10-30,16.8,23509.52,23648.81,23648.81,3
2025-10-31,24.3,23603.7,23728.4,23699.59,4
2025-11-01,19.2,23441.67,23567.71,23536.46,3
2025-11-03,22.2,22944.59,23071.62,23044.59,3
2025-11-04,21.8,23184.4,23302.75,23279.82,4
2025-11-05,15.0,23346.67,23453.33,23440.0,3
2025-11-06,16.9,23223.67,23341.42,23317.75,3
2025-11-07,0.1,23300.0,23300.0,23300.0,1
2025-11-09,2.0,23500.0,23500.0,23500.0,1
2025-11-10,22.51,23242.78,23297.91,23297.91,4
2025-11-11,17.4,22968.97,23155.75,23155.75,4
2025-11-12,17.2,23431.4,23623.84,23612.21,4
2025-11-13,18.4,23224.46,23277.72,23261.41,4
2025-11-14,17.1,22925.15,23036.26,23024.56,4
2025-11-15,18.3,22818.03,22955.19,22917.49,4
2025-11-16,4.1,22500.0,22600.0,22600.0,1
2025-11-17,16.6,22628.31,22733.73,22727.71,4
2025-11-18,17.33,22736.01,22869.3,22857.76,4
2025-11-19,16.6,22378.92,22484.34,22478.31,4
2025-11-20,20.4,22280.88,22386.27,22380.39,4
2025-11-21,17.7,22228.81,22316.38,22305.08,4
2025-11-22,17.9,22246.93,22357.54,22346.37,4
2025-11-23,3.8,22200.0,22300.0,22300.0,1
2025-11-24,17.7,22211.3,22322.03,22310.73,4
2025-11-25,16.4,22077.44,22206.1,22200.0,4
2025-11-26,123.4,22114.51,22215.4,22214.42,4
2025-11-27,17.6,22447.73,22538.07,22526.7,4
2025-11-28,25.9,22612.74,22883.01,22844.4,4
2025-11-29,15.9,22378.62,22477.99,22477.99,3
2025-11-30,3.0,23300.0,23500.0,23400.0,1
2025-12-01,19.2,22621.88,22736.98,22721.35,4
2025-12-02,17.3,22564.74,22646.24,22640.46,4
2025-12-03,18.1,22509.39,26103.87,22587.85,4
2025-12-04,19.5,22143.59,22556.41,22402.56,4
2025-12-05,21.3,22475.12,22589.67,22566.2,5
2025-12-06,14.2,22699.3,22812.68,22798.59,3
2025-12-07,4.1,22000.0,22000.0,22000.0,1
2025-12-08,19.2,22468.23,22687.5,22677.08,5
2025-12-09,19.4,22106.7,22242.78,22232.47,5
2025-12-10,16.1,21611.18,21687.58,21687.58,2
2025-12-11,16.3,21658.28,21757.67,21757.67,3
2025-12-12,16.4,21658.54,21757.93,21757.93,3
2025-12-15,18.3,21772.68,21883.06,21872.13,4
2025-12-16,17.8,22611.8,22716.85,22716.85,4
2025-12-17,18.6,22433.33,22543.55,22538.17,5
2025-12-18,18.6,21575.27,21685.48,21674.73,4
2025-12-19,4.9,19642.86,20459.18,20051.02,3
2025-12-20,19.8,21764.65,21859.09,21848.99,4
2025-12-22,18.7,20288.24,20581.28,20570.59,4
2025-12-23,17.1,20135.09,20210.53,20210.53,3
2025-12-24,13.0,20300.0,20400.0,20400.0,1
2025-12-25,3.0,21500.0,21700.0,21600.0,1
2025-12-26,5.2,20319.23,20436.54,20417.31,3
2025-12-27,2.1,21261.9,21452.38,21357.14,2
2025-12-28,1.0,21500.0,21700.0,21600.0,1
2025-12-29,19.9,20302.51,20583.92,20573.87,4
2025-12-30,20.8,20354.33,20443.27,20433.65,4
2025-12-31,6.2,23116.13,23180.65,23164.52,4
2026-02-01,3.5,20800.0,20900.0,20900.0,1
2026-02-02,28.9,22025.95,22132.53,22125.61,4
2026-02-03,29.5,21808.47,21901.69,21894.92,4
2026-02-04,30.6,21950.98,22048.04,22038.24,4
2026-02-05,29.9,21521.74,21615.38,21608.7,4
2026-02-06,28.9,21727.34,21830.45,21826.99,4
2026-02-07,3.8,21000.0,21000.0,21000.0,1
2026-02-08,27.3,21100.0,21200.0,21200.0,1
2026-02-09,36.55,21125.99,21239.4,21225.72,4
2026-02-10,33.3,20926.73,21032.43,21026.43,4
2026-02-11,7.9,21078.48,21227.85,21189.87,4
2026-02-12,30.1,20900.33,21000.0,21000.0,2
2026-02-13,34.3,20912.54,21012.24,21012.24,3
2026-02-14,3.7,21000.0,21100.0,21100.0,1
2026-02-15,2.0,21500.0,21700.0,21600.0,1
2026-02-16,41.9,21058.23,21163.25,21151.31,5
2026-02-17,41.1,21018.73,21121.65,21109.49,3
2026-02-18,39.2,20757.4,20850.51,20847.96,4
2026-02-19,37.8,20753.7,20845.5,20842.86,4
2026-02-20,36.6,20837.43,20942.62,20937.16,3
2026-02-21,36.8,20743.48,20848.91,20843.48,2
2026-02-22,6.0,21365.0,21465.0,21431.67,4
2026-02-23,38.7,20502.84,20607.75,20602.58,4
2026-02-24,37.1,20380.05,20482.48,20479.78,4
2026-02-25,37.7,20632.1,20745.09,20731.83,3
2026-02-26,35.83,20499.83,20599.75,20599.75,3
2026-02-27,37.3,20445.04,20550.13,20544.77,4
2026-02-28,5.9,20835.59,20967.8,20933.9,3
2026-03-02,38.7,20419.9,20537.21,20532.04,5
2026-03-03,37.5,20458.4,20553.07,20547.73,4
2026-03-04,36.7,20382.83,20479.29,20473.84,4
2026-03-05,36.7,20209.54,20314.71,20309.26,4
2026-03-06,36.0,20082.22,20174.17,20171.39,3
2026-03-07,33.0,20090.91,20196.97,20190.91,2
2026-03-08,1.0,20300.0,20500.0,20500.0,1
2026-03-09,36.9,20102.98,20208.13,20202.71,4
2026-03-10,35.9,20396.1,20488.02,20485.24,4
2026-03-11,36.8,20419.57,20525.0,20519.57,3
2026-03-12,36.55,20258.82,20372.91,20367.44,4
2026-03-13,35.85,20052.3,20144.35,20141.56,4
2026-03-14,3.9,20000.0,20100.0,20100.0,1
2026-03-15,1.2,21266.67,21471.33,21388.0,2
2026-03-16,40.0,20090.0,20185.75,20180.75,4
2026-03-17,36.5,20071.23,20167.95,20162.47,4
2026-03-18,36.8,20115.49,20220.65,20215.22,4
2026-03-19,33.2,20090.36,20196.08,20190.06,3
2026-03-20,3.7,20000.0,20000.0,20000.0,1
2026-03-21,35.0,19989.14,20089.14,20089.14,2
2026-03-22,1.3,21430.77,21615.38,21538.46,3
2026-03-23,37.16,20333.42,20433.8,20423.04,4
2026-03-24,37.3,20332.98,20448.26,20442.9,4
2026-03-25,36.4,20374.73,20477.2,20474.45,4
2026-03-26,37.35,20408.57,20523.43,20518.07,4
2026-03-27,33.8,20352.96,20458.58,20452.66,3
2026-03-28,33.9,20458.7,20564.31,20558.41,3
2026-03-29,3.9,20007.69,20007.69,20007.69,2
2026-03-30,36.6,20207.92,20300.55,20297.81,4
2026-03-31,37.5,20255.73,20351.2,20345.87,4
2026-04-01,37.8,20279.1,20384.13,20378.84,4
2026-04-02,3.4,20000.0,20100.0,20100.0,1
2026-04-03,1.0,21200.0,21400.0,21300.0,1
2026-04-04,34.1,20317.6,20423.17,20417.3,3
2026-04-05,2.6,20000.0,20000.0,20000.0,1
2026-04-06,37.95,20250.59,20356.13,20350.86,5
2026-04-07,37.8,20244.18,20358.99,20353.7,4
2026-04-08,37.85,20261.96,20366.97,20361.69,4
2026-04-09,36.9,20137.67,20230.35,20227.64,4
2026-04-10,38.0,20063.16,20168.16,20162.89,4
2026-04-11,32.6,20001.23,20101.84,20101.84,2
2026-04-12,0.1,20000.0,20000.0,20000.0,1
2026-04-13,38.55,20051.88,20156.81,20151.62,4
2026-04-14,20.0,20060.0,20165.0,20160.0,3
2026-04-15,36.3,20000.0,20100.0,20100.0,2
2026-04-16,37.1,20120.49,20222.91,20220.22,4
2026-04-17,33.2,20126.81,20228.92,20226.51,3
2026-04-18,37.15,20120.05,20222.48,20219.78,4
2026-04-19,5.9,20472.88,20540.68,20506.78,2
2026-04-20,34.6,20069.94,191035.26,20169.65,3
2026-04-21,38.45,20062.94,20252.67,20162.68,4
2026-04-22,38.6,19978.75,20178.24,20088.34,5
2026-04-23,37.6,20101.32,20290.96,20191.22,4
2026-04-24,38.2,20102.6,20291.1,20191.36,4
2026-04-25,34.9,20269.04,20468.48,20368.77,3
2026-04-27,38.8,20201.28,20390.98,20301.03,4
2026-04-28,38.6,20201.28,20390.93,20301.04,4
2026-04-29,38.9,20295.36,20484.83,20395.12,4
2026-04-30,34.1,20308.78,20508.21,20408.5,3
2026-05-01,4.2,20000.0,20100.0,20100.0,1
2026-05-02,5.6,5630.27,20210.71,20192.86,3
2026-05-04,39.3,20145.28,20333.84,20245.04,4
2026-05-05,38.2,20211.77,20400.0,20311.52,4
2026-05-06,38.6,20249.74,20440.67,20350.26,4
2026-05-07,37.9,20211.86,20401.32,20311.61,4
2026-05-08,39.2,20245.14,20433.93,20344.9,4
2026-05-09,3.6,20000.0,20100.0,20100.0,1
2026-05-10,3.8,20000.0,20100.0,20100.0,1
2026-05-11,39.4,20159.89,20336.55,20248.22,4
2026-05-12,38.89,20157.61,20347.11,20257.37,4
2026-05-13,39.2,20177.79,20367.35,20278.06,5
2026-05-14,38.8,20332.2,20507.99,20420.1,4
2026-05-15,38.3,20251.68,20428.72,20340.21,4
2026-05-16,38.21,18352.79,20525.02,20436.56,4
2026-05-18,326.3,20106.13,20304.78,20206.1,4
2026-05-19,37.7,20196.27,20385.94,20296.02,4
2026-05-20,324.3,20107.95,20306.6,20207.92,4
2026-05-21,37.1,20107.26,20283.56,20195.42,4
2026-05-22,37.56,20119.42,20338.92,20229.71,5
2026-05-23,33.1,20100.59,20300.0,20200.3,3
2026-05-25,36.8,20195.91,20374.73,20285.33,4
2026-05-26,36.75,20190.6,20379.59,20290.34,4
2026-05-27,35.9,20184.96,20358.77,20270.47,3
2026-05-28,36.8,20210.58,20387.77,20299.18,4
2026-05-29,36.4,20190.92,20379.95,20290.66,4
2026-05-30,32.7,20237.6,20437.0,20337.31,3
2026-05-31,3.75,19900.0,20000.0,20000.0,1
2026-06-01,36.35,20235.34,20424.48,20335.08,4
2026-06-02,36.6,20160.64,20337.7,20249.18,4
2026-06-03,36.4,20033.78,20212.36,20123.08,4
2026-06-04,36.1,19996.39,20185.87,20096.12,4
2026-06-05,36.2,20022.09,20201.66,20111.88,4
2026-06-06,32.4,19999.98,20199.38,20099.69,3
2026-06-08,36.4,20010.98,20187.91,20099.45,4
2026-06-09,36.26,19843.89,20022.06,19932.98,4
2026-06-10,36.4,19841.47,20020.6,19931.59,5
2026-06-11,36.2,19809.38,19988.95,19899.17,4
2026-06-12,6.6,19739.39,19939.39,19839.39,2
2026-06-13,30.6,19900.0,20100.0,20000.0,1
2026-06-14,3.75,19900.0,20000.0,20000.0,1
2026-06-15,35.7,19970.57,20153.78,20062.18,4
2026-06-16,36.8,20057.05,20256.52,20167.93,4
2026-06-17,36.3,20146.01,20356.47,20266.94,3
2026-06-18,36.3,20230.56,20450.96,20351.24,4
2026-06-19,36.6,20218.02,20396.72,20307.92,5
2026-06-20,36.8,20325.26,20501.36,20413.32,4
2026-06-22,36.2,20199.43,20377.9,20288.67,4
2026-06-23,36.4,20251.36,20439.56,20351.1,4
2026-06-24,35.6,20388.47,20576.12,20488.2,4
2026-06-25,36.1,20389.74,20578.67,20489.47,4
2026-06-26,33.7,20300.0,20489.32,20400.0,2
2026-06-27,37.2,20334.95,20513.44,20424.19,3
2026-06-28,0.1,20795.0,20800.0,20800.0,1
2026-06-29,36.6,20466.38,20654.37,20566.12,4
2026-06-30,5.9,20443.98,20576.27,20542.37,3
