Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
2024-06-21,2024,June,Turmeric,13926.73,16864.73,15469.25,463.78,6
2024-06-22,2024,June,Turmeric,14000.0,15050.0,14678.0,9.3,1
2024-06-24,2024,June,Turmeric,13027.36,15294.1,14194.77,228.76,4
2024-06-25,2024,June,Turmeric,13054.95,16008.24,14516.48,18.2,3
2024-06-26,2024,June,Turmeric,13084.61,16201.04,14677.7,258.26,6
2024-06-27,2024,June,Turmeric,11228.66,16516.23,13877.94,109.27,3
2024-06-28,2024,June,Turmeric,12704.03,15884.09,14600.72,169.57,8
2024-06-29,2024,June,Turmeric,13301.32,16347.47,15518.25,78.77,4
2024-06-30,2024,June,Turmeric,13000.0,15000.0,14000.0,25.0,1
2024-07-01,2024,July,Turmeric,12787.63,15650.34,14240.95,226.12,5
2024-07-02,2024,July,Turmeric,12018.39,16291.68,14642.12,143.4,4
2024-07-03,2024,July,Turmeric,12462.48,15521.51,14323.38,187.89,6
2024-07-04,2024,July,Turmeric,13223.15,14773.56,14074.28,417.44,5
2024-07-05,2024,July,Turmeric,12785.8,14776.72,13436.71,336.16,5
2024-07-06,2024,July,Turmeric,13483.21,23211.77,18605.84,13.7,2
2024-07-08,2024,July,Turmeric,12208.95,14703.39,13478.47,177.15,5
2024-07-09,2024,July,Turmeric,12120.6,15138.59,14193.9,100.87,4
2024-07-10,2024,July,Turmeric,12544.25,15533.2,14199.89,295.25,7
2024-07-11,2024,July,Turmeric,12315.92,15156.73,14391.5,16.27,3
2024-07-12,2024,July,Turmeric,12646.91,15345.91,13693.48,400.72,7
2024-07-13,2024,July,Turmeric,13600.0,15600.0,14600.0,17.9,1
2024-07-15,2024,July,Turmeric,12662.49,15529.01,14097.95,243.26,5
2024-07-16,2024,July,Turmeric,13350.7,15293.9,14793.9,127.9,2
2024-07-17,2024,July,Turmeric,12594.08,15642.51,14690.81,24.98,2
2024-07-18,2024,July,Turmeric,13482.86,15772.18,15026.79,202.42,4
2024-07-19,2024,July,Turmeric,13393.03,15479.79,14405.03,318.44,6
2024-07-20,2024,July,Turmeric,13432.18,15694.79,14655.9,25.36,2
2024-07-22,2024,July,Turmeric,12855.47,15518.83,14350.01,556.64,6
2024-07-23,2024,July,Turmeric,14000.0,24000.0,19000.0,0.6,1
2024-07-24,2024,July,Turmeric,12705.76,14871.0,13800.57,332.48,6
2024-07-25,2024,July,Turmeric,12492.72,16789.28,14644.03,105.71,2
2024-07-26,2024,July,Turmeric,12509.7,15006.61,13129.16,346.36,5
2024-07-27,2024,July,Turmeric,13000.0,14500.0,14072.0,10.94,1
2024-07-29,2024,July,Turmeric,12213.93,14704.09,13704.83,29.08,4
2024-07-30,2024,July,Turmeric,12099.6,15764.88,13942.08,92.42,2
2024-07-31,2024,July,Turmeric,12237.27,14681.22,13957.77,97.6,6
2024-08-01,2024,August,Turmeric,10253.51,11970.92,11044.04,27.06,3
2024-08-02,2024,August,Turmeric,11621.69,15212.58,13261.08,450.17,9
2024-08-03,2024,August,Turmeric,8623.23,9778.07,9304.26,22.44,2
2024-08-05,2024,August,Turmeric,12391.32,14581.81,13580.77,732.37,9
2024-08-06,2024,August,Turmeric,8995.42,15072.49,13149.82,127.81,5
2024-08-07,2024,August,Turmeric,11876.41,14635.77,13676.82,325.5,8
2024-08-08,2024,August,Turmeric,13433.36,14867.07,14198.32,386.1,3
2024-08-09,2024,August,Turmeric,12214.75,14438.46,13351.07,126.74,4
2024-08-10,2024,August,Turmeric,8645.57,9454.43,8989.61,14.33,2
2024-08-13,2024,August,Turmeric,12169.08,14509.83,13343.57,304.68,3
2024-08-14,2024,August,Turmeric,12210.06,14539.28,13379.87,308.49,5
2024-08-15,2024,August,Turmeric,13500.0,15800.0,14410.0,0.56,1
2024-08-16,2024,August,Turmeric,11959.52,14097.02,13310.74,423.22,5
2024-08-17,2024,August,Turmeric,11415.9,13971.63,13185.27,306.79,2
2024-08-19,2024,August,Turmeric,9388.76,10586.69,9906.96,3.38,2
2024-08-20,2024,August,Turmeric,11597.63,14455.62,13023.19,294.13,4
2024-08-21,2024,August,Turmeric,10886.24,13428.18,12143.64,292.37,4
2024-08-22,2024,August,Turmeric,12296.69,14052.77,13161.27,716.14,6
2024-08-23,2024,August,Turmeric,11279.48,13676.25,12453.35,516.11,8
2024-08-24,2024,August,Turmeric,13189.79,15911.95,14485.2,28.11,4
2024-08-26,2024,August,Turmeric,12273.65,14076.24,13250.36,38.78,3
2024-08-27,2024,August,Turmeric,12177.92,13564.33,12862.47,49.46,3
2024-08-28,2024,August,Turmeric,10249.09,13520.21,12218.64,356.22,11
2024-08-29,2024,August,Turmeric,11698.76,13394.79,12663.61,668.9,5
2024-08-30,2024,August,Turmeric,11317.71,13750.15,12537.23,568.07,7
2024-08-31,2024,August,Turmeric,14000.0,19000.0,16500.0,0.8,1
2024-09-02,2024,September,Turmeric,14000.0,19000.0,16500.0,1.0,1
2024-09-03,2024,September,Turmeric,13300.0,16385.29,14859.53,5.61,2
2024-09-04,2024,September,Turmeric,11783.62,14806.97,13367.55,219.3,7
2024-09-05,2024,September,Turmeric,12234.21,14183.39,13325.33,498.86,6
2024-09-06,2024,September,Turmeric,12398.11,14285.85,13340.8,440.8,7
2024-09-07,2024,September,Turmeric,11100.0,12600.0,12480.0,6.05,1
2024-09-09,2024,September,Turmeric,12583.89,14653.05,13778.63,573.4,6
2024-09-10,2024,September,Turmeric,12003.98,14060.89,13032.36,161.0,3
2024-09-11,2024,September,Turmeric,14000.0,19000.0,16500.0,3.3,1
2024-09-12,2024,September,Turmeric,11877.81,14193.89,13035.37,62.2,2
2024-09-13,2024,September,Turmeric,11760.5,14077.16,13025.51,248.48,5
2024-09-14,2024,September,Turmeric,11675.54,14636.33,13648.21,180.14,5
2024-09-16,2024,September,Turmeric,11169.57,13256.52,12608.74,4.6,2
2024-09-18,2024,September,Turmeric,11311.37,14524.07,13239.49,240.58,5
2024-09-19,2024,September,Turmeric,12688.04,14089.72,13389.77,582.8,5
2024-09-20,2024,September,Turmeric,12138.25,14374.36,13401.56,337.26,8
2024-09-21,2024,September,Turmeric,12213.02,14205.39,13104.36,328.98,5
2024-09-23,2024,September,Turmeric,11962.07,13807.99,12911.47,444.1,5
2024-09-24,2024,September,Turmeric,12117.3,14255.83,13265.32,300.89,3
2024-09-25,2024,September,Turmeric,11624.94,14494.41,13454.67,248.07,6
2024-09-26,2024,September,Turmeric,11497.64,13847.06,12936.89,560.74,6
2024-09-27,2024,September,Turmeric,12007.37,14507.16,13319.82,506.22,7
2024-09-28,2024,September,Turmeric,12464.79,14165.87,13327.38,199.32,4
2024-09-30,2024,September,Turmeric,10926.89,12731.49,12164.69,220.48,8
2024-10-01,2024,October,Turmeric,13457.8,17650.49,15520.53,26.78,2
2024-10-02,2024,October,Turmeric,10378.66,13227.95,12151.15,9.23,2
2024-10-03,2024,October,Turmeric,12217.94,13479.86,12941.2,5.91,3
2024-10-04,2024,October,Turmeric,10740.5,15377.81,13060.81,114.72,5
2024-10-05,2024,October,Turmeric,1200.0,12850.0,12489.0,13.94,1
2024-10-09,2024,October,Turmeric,11648.54,13616.85,12635.0,121.03,6
2024-10-10,2024,October,Turmeric,11355.5,13159.62,12263.26,378.58,5
2024-10-11,2024,October,Turmeric,11295.46,13460.03,12377.75,68.3,4
2024-10-14,2024,October,Turmeric,11249.47,13438.22,12500.9,182.79,7
2024-10-15,2024,October,Turmeric,10952.74,14533.9,13407.96,58.29,3
2024-10-16,2024,October,Turmeric,12332.28,15035.45,13711.88,230.33,6
2024-10-17,2024,October,Turmeric,11067.98,13539.62,12619.28,170.49,4
2024-10-18,2024,October,Turmeric,11301.45,13399.47,12463.28,213.96,4
2024-10-19,2024,October,Turmeric,12410.22,14296.67,13419.02,29.74,2
2024-10-21,2024,October,Turmeric,10424.51,13440.76,12079.58,356.22,5
2024-10-22,2024,October,Turmeric,10978.25,13155.97,12096.19,212.38,4
2024-10-23,2024,October,Turmeric,10855.29,12941.21,11047.96,198.09,3
2024-10-24,2024,October,Turmeric,11761.91,13223.78,12526.25,554.99,5
2024-10-25,2024,October,Turmeric,10920.49,13480.86,12231.23,426.84,8
2024-10-26,2024,October,Turmeric,9270.0,10970.0,10121.72,5.0,2
2024-10-28,2024,October,Turmeric,11060.75,13159.13,12375.7,35.87,4
2024-10-29,2024,October,Turmeric,13704.64,18802.17,16276.54,19.38,2
2024-10-30,2024,October,Turmeric,14000.0,20000.0,17000.0,4.5,1
2024-11-02,2024,November,Turmeric,10591.6,13716.77,12621.45,162.5,2
2024-11-04,2024,November,Turmeric,11102.51,13235.3,12168.17,82.04,4
2024-11-05,2024,November,Turmeric,10072.32,13853.5,12447.46,157.59,5
2024-11-06,2024,November,Turmeric,11500.0,13800.0,12650.0,60.0,1
2024-11-07,2024,November,Turmeric,10715.07,13758.29,12524.99,267.7,4
2024-11-08,2024,November,Turmeric,10990.38,14159.88,12796.47,329.9,5
2024-11-09,2024,November,Turmeric,13528.85,18963.46,16319.25,16.64,2
2024-11-11,2024,November,Turmeric,10141.03,13931.57,12595.79,280.58,4
2024-11-12,2024,November,Turmeric,11966.92,15308.42,13674.91,156.37,4
2024-11-13,2024,November,Turmeric,11599.16,14230.07,12964.05,173.81,4
2024-11-14,2024,November,Turmeric,14000.0,20000.0,17000.0,1.2,1
2024-11-15,2024,November,Turmeric,11083.33,15041.67,13401.42,2.64,2
2024-11-16,2024,November,Turmeric,14000.0,20000.0,17000.0,2.2,1
2024-11-18,2024,November,Turmeric,11578.12,15156.25,13609.38,96.0,2
2024-11-19,2024,November,Turmeric,14000.0,20000.0,17000.0,1.9,1
2024-11-21,2024,November,Turmeric,11519.1,15112.55,13315.55,153.9,3
2024-11-22,2024,November,Turmeric,12529.35,13975.61,13328.75,245.79,4
2024-11-23,2024,November,Turmeric,13440.52,16171.98,14860.43,11.92,2
2024-11-25,2024,November,Turmeric,10791.08,14568.41,12690.57,316.75,5
2024-11-26,2024,November,Turmeric,11223.28,14263.4,12744.95,285.5,4
2024-11-27,2024,November,Turmeric,11626.66,14523.85,13065.38,230.85,4
2024-11-28,2024,November,Turmeric,12100.0,14500.0,13300.0,136.2,1
2024-11-29,2024,November,Turmeric,11447.14,14985.42,13234.22,108.69,2
2024-11-30,2024,November,Turmeric,8697.76,11364.93,9642.76,5.36,2
2024-12-02,2024,December,Turmeric,11370.22,13613.14,12564.36,208.36,4
2024-12-03,2024,December,Turmeric,11826.28,14238.85,13039.52,264.28,5
2024-12-04,2024,December,Turmeric,11533.11,13674.31,12421.16,214.37,4
2024-12-05,2024,December,Turmeric,11719.41,13521.66,12606.3,333.4,4
2024-12-06,2024,December,Turmeric,11859.23,14087.45,13044.18,164.1,3
2024-12-07,2024,December,Turmeric,13410.89,19347.77,16590.91,12.12,2
2024-12-09,2024,December,Turmeric,10931.76,14596.01,12680.44,422.06,5
2024-12-10,2024,December,Turmeric,10263.48,15884.68,13073.61,105.1,2
2024-12-11,2024,December,Turmeric,11656.6,14034.08,12845.34,135.7,2
2024-12-12,2024,December,Turmeric,11972.89,13449.42,12713.26,350.23,4
2024-12-13,2024,December,Turmeric,11389.0,14141.0,12809.93,357.36,6
2024-12-14,2024,December,Turmeric,14000.0,20000.0,17000.0,0.1,1
2024-12-16,2024,December,Turmeric,11500.07,13599.93,12550.0,150.01,2
2024-12-17,2024,December,Turmeric,11481.08,13865.33,12661.14,305.78,5
2024-12-18,2024,December,Turmeric,11605.7,13640.27,12578.77,237.67,3
2024-12-19,2024,December,Turmeric,11668.13,13549.4,12614.43,420.1,5
2024-12-20,2024,December,Turmeric,9627.71,11527.46,10631.83,259.95,6
2024-12-21,2024,December,Turmeric,11438.07,13424.31,12524.46,17.44,2
2024-12-23,2024,December,Turmeric,11207.47,13788.45,12486.35,284.77,4
2024-12-24,2024,December,Turmeric,9919.12,11617.17,10805.18,318.89,5
2024-12-25,2024,December,Turmeric,11100.0,13360.0,12230.0,130.0,1
2024-12-26,2024,December,Turmeric,11695.41,13321.85,12479.38,370.18,5
2024-12-27,2024,December,Turmeric,11208.39,13178.68,12169.03,232.52,5
2024-12-28,2024,December,Turmeric,12224.01,14395.14,13441.73,13.16,2
2024-12-30,2024,December,Turmeric,7000.0,8700.0,7938.0,4.33,1
2024-12-31,2024,December,Turmeric,11960.41,14518.66,13187.52,253.68,5
2025-01-01,2025,January,Turmeric,12148.77,14324.94,13260.15,226.4,4
2025-01-02,2025,January,Turmeric,12633.57,14014.29,13278.48,114.52,4
2025-01-03,2025,January,Turmeric,11848.27,14982.25,13312.1,175.37,6
2025-01-04,2025,January,Turmeric,13114.0,15880.0,14041.48,10.0,2
2025-01-06,2025,January,Turmeric,11285.26,15471.13,13388.38,250.71,5
2025-01-07,2025,January,Turmeric,12709.31,14675.33,13757.01,177.86,4
2025-01-08,2025,January,Turmeric,12963.47,15169.55,14048.74,137.2,3
2025-01-09,2025,January,Turmeric,12447.97,14468.35,13520.69,229.04,5
2025-01-10,2025,January,Turmeric,11842.86,15010.27,13574.12,174.74,6
2025-01-11,2025,January,Turmeric,16000.0,19000.0,17500.0,2.5,1
2025-01-13,2025,January,Turmeric,10459.19,14846.27,12652.47,197.1,3
2025-01-14,2025,January,Turmeric,13349.48,15821.39,14819.4,36.8,2
2025-01-15,2025,January,Turmeric,14650.85,18413.56,16532.2,5.9,2
2025-01-16,2025,January,Turmeric,11716.01,14645.74,13261.51,377.43,6
2025-01-17,2025,January,Turmeric,11481.5,14338.72,13096.8,165.46,5
2025-01-18,2025,January,Turmeric,15175.18,19861.31,17190.51,13.7,2
2025-01-20,2025,January,Turmeric,10913.38,14093.85,12549.76,282.1,4
2025-01-21,2025,January,Turmeric,11965.82,15025.83,13870.52,146.72,4
2025-01-22,2025,January,Turmeric,12436.04,15098.17,13838.86,145.1,4
2025-01-23,2025,January,Turmeric,11648.6,13688.92,12815.47,230.6,4
2025-01-24,2025,January,Turmeric,11770.0,14943.86,13599.5,120.0,5
2025-01-25,2025,January,Turmeric,16616.6,22154.88,19371.06,31.17,2
2025-01-27,2025,January,Turmeric,10718.04,14328.85,12575.93,316.67,5
2025-01-28,2025,January,Turmeric,14237.5,18883.33,16648.44,16.32,2
2025-01-29,2025,January,Turmeric,11252.03,14058.72,12673.37,7.63,2
2025-01-30,2025,January,Turmeric,10658.65,13524.41,12169.05,333.3,4
2025-01-31,2025,January,Turmeric,11931.75,15506.6,13843.94,171.49,6
2025-02-01,2025,February,Turmeric,15689.12,21269.64,18547.44,22.79,2
2025-02-03,2025,February,Turmeric,10951.24,13740.86,12396.22,349.0,4
2025-02-04,2025,February,Turmeric,12035.84,14923.12,13544.87,143.4,4
2025-02-05,2025,February,Turmeric,10105.97,13824.65,12129.52,165.7,4
2025-02-06,2025,February,Turmeric,11809.29,13573.58,12809.37,176.3,4
2025-02-07,2025,February,Turmeric,10800.37,13746.21,12674.81,169.34,6
2025-02-13,2025,February,Turmeric,12214.61,18915.31,15564.87,775.6,4
2025-02-14,2025,February,Turmeric,12156.4,17224.63,14758.97,449.8,5
2025-02-15,2025,February,Turmeric,12885.92,19677.04,16299.96,194.6,3
2025-02-17,2025,February,Turmeric,12307.09,17687.79,15086.23,313.0,3
2025-02-18,2025,February,Turmeric,14051.82,24806.92,19429.37,457.12,3
2025-02-19,2025,February,Turmeric,6400.0,7000.0,6863.0,4.02,1
2025-02-20,2025,February,Turmeric,12996.61,21184.28,17138.27,151.7,3
2025-02-21,2025,February,Turmeric,11096.06,13299.45,12342.56,130.8,4
2025-02-22,2025,February,Turmeric,12232.58,20753.15,16491.23,642.93,4
2025-02-24,2025,February,Turmeric,12819.59,21303.65,17107.85,635.53,4
2025-02-25,2025,February,Turmeric,13456.11,22626.42,18064.13,837.3,3
2025-02-28,2025,February,Turmeric,12698.67,20645.21,16770.88,217.8,3
2025-03-01,2025,March,Turmeric,16000.0,18000.0,17000.0,10.3,1
2025-03-03,2025,March,Turmeric,4309.87,14656.02,13240.93,137.8,4
2025-03-04,2025,March,Turmeric,13758.84,16295.45,14916.67,39.6,2
2025-03-05,2025,March,Turmeric,12644.52,15376.02,14385.43,94.6,4
2025-03-06,2025,March,Turmeric,12727.22,22098.73,14920.56,522.2,3
2025-03-07,2025,March,Turmeric,12766.97,19647.93,14938.57,1686.4,7
2025-03-08,2025,March,Turmeric,13036.57,19528.02,15275.56,1852.7,5
2025-03-10,2025,March,Turmeric,12364.2,21137.53,14533.24,2316.0,5
2025-03-11,2025,March,Turmeric,12854.99,22427.8,14956.81,1539.0,5
2025-03-12,2025,March,Turmeric,12747.37,20678.71,14780.46,2131.7,7
2025-03-13,2025,March,Turmeric,13142.22,22467.85,15378.72,1381.2,3
2025-03-15,2025,March,Turmeric,13087.35,23002.92,15389.24,1028.0,4
2025-03-17,2025,March,Turmeric,12739.76,21842.58,15025.09,1550.7,5
2025-03-18,2025,March,Turmeric,13210.92,22040.47,15707.43,1346.3,5
2025-03-19,2025,March,Turmeric,11506.39,14045.23,12841.44,383.4,5
2025-03-20,2025,March,Turmeric,11383.17,13565.06,12496.69,275.9,3
2025-03-21,2025,March,Turmeric,13263.47,25240.65,15651.26,1550.0,6
2025-03-22,2025,March,Turmeric,12327.11,15412.63,13923.42,190.0,4
2025-03-24,2025,March,Turmeric,13179.95,25918.98,19612.87,1074.6,6
2025-03-25,2025,March,Turmeric,13511.95,20481.42,15900.36,1744.8,7
2025-03-26,2025,March,Turmeric,13546.2,20525.77,17036.82,1644.7,5
2025-03-27,2025,March,Turmeric,11900.89,14428.94,13385.38,262.54,5
2025-03-28,2025,March,Turmeric,13012.84,16068.24,14801.56,154.14,3
2025-03-29,2025,March,Turmeric,10921.23,12615.75,12154.59,12.06,2
2025-03-31,2025,March,Turmeric,18000.0,24000.0,21000.0,5.2,1
2025-04-01,2025,April,Turmeric,12531.27,15363.44,14137.83,337.82,6
2025-04-02,2025,April,Turmeric,13176.37,16463.53,14879.97,422.79,6
2025-04-03,2025,April,Turmeric,12162.62,15926.43,14315.26,627.26,8
2025-04-04,2025,April,Turmeric,12253.73,15262.15,13948.58,860.81,11
2025-04-05,2025,April,Turmeric,12548.36,15943.14,14726.65,281.86,3
2025-04-07,2025,April,Turmeric,11685.33,14418.95,13277.17,442.67,7
2025-04-08,2025,April,Turmeric,13377.62,23147.87,15201.61,2194.14,7
2025-04-09,2025,April,Turmeric,13221.97,18026.1,14870.73,1683.3,10
2025-04-10,2025,April,Turmeric,13244.74,15310.41,14568.81,198.88,5
2025-04-11,2025,April,Turmeric,13146.75,19654.44,14653.55,2446.83,9
2025-04-12,2025,April,Turmeric,12153.68,14920.97,13322.8,59.28,2
2025-04-14,2025,April,Turmeric,12741.9,15073.13,13820.69,66.35,3
2025-04-15,2025,April,Turmeric,13448.72,20854.4,15086.74,2386.07,7
2025-04-16,2025,April,Turmeric,12263.13,14815.87,13608.11,768.55,10
2025-04-17,2025,April,Turmeric,13087.31,21404.57,14829.59,1869.72,7
2025-04-18,2025,April,Turmeric,12930.98,15731.64,14387.73,439.31,8
2025-04-19,2025,April,Turmeric,13401.85,22246.85,15335.8,1898.48,7
2025-04-21,2025,April,Turmeric,12129.21,14192.9,13025.29,1674.37,13
2025-04-22,2025,April,Turmeric,12347.67,14580.95,13528.58,804.13,9
2025-04-23,2025,April,Turmeric,13204.84,19445.68,15089.37,2125.25,11
2025-04-24,2025,April,Turmeric,12515.39,14581.03,13497.49,517.96,5
2025-04-25,2025,April,Turmeric,12389.41,14272.24,13274.9,443.13,11
2025-04-26,2025,April,Turmeric,12524.06,14647.08,13695.85,304.39,6
2025-04-27,2025,April,Turmeric,11500.0,14375.0,12937.0,171.4,1
2025-04-28,2025,April,Turmeric,12778.07,16375.58,14295.7,2264.64,7
2025-04-29,2025,April,Turmeric,11625.14,13356.21,12604.01,782.06,6
2025-04-30,2025,April,Turmeric,11345.54,13774.17,12624.55,295.74,5
2025-05-01,2025,May,Turmeric,12315.32,14961.69,12995.62,90.32,2
2025-05-02,2025,May,Turmeric,11781.15,18009.45,14377.66,5939.11,12
2025-05-03,2025,May,Turmeric,12171.15,13964.45,13042.72,318.13,6
2025-05-05,2025,May,Turmeric,12686.44,17721.83,14336.2,1123.87,7
2025-05-06,2025,May,Turmeric,12281.8,16192.66,13806.14,1412.76,11
2025-05-07,2025,May,Turmeric,11697.17,15926.8,13400.54,1382.79,11
2025-05-08,2025,May,Turmeric,11186.1,13025.02,12196.73,436.9,9
2025-05-09,2025,May,Turmeric,10974.37,12994.14,12082.71,760.85,12
2025-05-10,2025,May,Turmeric,11447.97,13001.72,12193.48,220.56,8
2025-05-12,2025,May,Turmeric,11254.22,13641.05,12949.18,161.86,5
2025-05-13,2025,May,Turmeric,10763.11,13790.09,11888.89,225.0,3
2025-05-15,2025,May,Turmeric,12026.83,16993.72,13659.21,1401.9,6
2025-05-16,2025,May,Turmeric,12015.45,16476.44,13635.52,1181.59,8
2025-05-17,2025,May,Turmeric,11824.44,13425.18,12655.25,81.91,4
2025-05-19,2025,May,Turmeric,11824.67,15311.08,13250.75,1975.48,9
2025-05-20,2025,May,Turmeric,11761.22,16589.53,13339.38,990.73,7
2025-05-21,2025,May,Turmeric,11441.55,14866.28,12787.04,709.96,9
2025-05-22,2025,May,Turmeric,11615.17,14478.69,12975.56,508.19,8
2025-05-23,2025,May,Turmeric,11029.3,13758.36,12533.01,515.63,10
2025-05-24,2025,May,Turmeric,11147.3,13286.24,12209.26,316.68,6
2025-05-26,2025,May,Turmeric,11048.43,13662.03,12369.91,171.82,3
2025-05-27,2025,May,Turmeric,11069.44,13076.56,12018.19,348.57,5
2025-05-28,2025,May,Turmeric,10568.47,14209.49,12076.0,318.97,6
2025-05-29,2025,May,Turmeric,10590.05,14594.72,12823.79,316.88,6
2025-05-30,2025,May,Turmeric,10714.29,13122.96,11916.65,1308.06,10
2025-05-31,2025,May,Turmeric,10715.12,13137.51,12295.43,192.8,3
2025-06-02,2025,June,Turmeric,11451.41,15931.85,12907.51,1005.35,8
2025-06-03,2025,June,Turmeric,10765.41,13282.51,12241.53,352.2,6
2025-06-04,2025,June,Turmeric,13626.92,17072.85,15458.54,65.2,4
2025-06-05,2025,June,Turmeric,10779.29,13393.86,12154.3,432.02,5
2025-06-06,2025,June,Turmeric,10570.7,13937.76,12214.13,958.71,12
2025-06-07,2025,June,Turmeric,9873.87,11788.47,10659.39,20.37,5
2025-06-09,2025,June,Turmeric,10913.21,13899.33,12359.05,760.36,7
2025-06-10,2025,June,Turmeric,10492.62,13760.56,12435.09,590.25,7
2025-06-11,2025,June,Turmeric,11006.28,14151.94,12215.57,548.32,8
2025-06-12,2025,June,Turmeric,11017.18,13038.25,12007.42,206.15,3
2025-06-13,2025,June,Turmeric,10666.84,14115.54,12306.04,704.94,9
2025-06-14,2025,June,Turmeric,13574.39,17765.86,15885.34,34.68,2
2025-06-16,2025,June,Turmeric,10583.84,13541.21,12061.99,531.1,9
2025-06-17,2025,June,Turmeric,10031.53,13153.54,11758.34,536.66,6
2025-06-18,2025,June,Turmeric,10391.26,13868.24,12162.86,470.85,9
2025-06-19,2025,June,Turmeric,10427.8,12933.58,12030.18,288.7,5
2025-06-20,2025,June,Turmeric,10248.81,13057.42,11582.06,834.93,10
2025-06-21,2025,June,Turmeric,6551.55,11932.46,10762.16,131.67,6
2025-06-23,2025,June,Turmeric,10610.98,12830.47,11954.18,321.53,9
2025-06-24,2025,June,Turmeric,10349.12,12818.85,11863.58,336.85,5
2025-06-25,2025,June,Turmeric,11450.74,13946.4,12362.87,13.96,4
2025-06-26,2025,June,Turmeric,10126.69,12570.24,11569.27,278.12,4
2025-06-27,2025,June,Turmeric,10656.97,13084.39,11798.39,701.63,10
2025-06-28,2025,June,Turmeric,10970.61,13646.5,11553.43,60.97,4
2025-06-30,2025,June,Turmeric,10181.1,12643.58,11531.07,572.3,9
2025-07-01,2025,July,Turmeric,10542.22,12832.97,11700.06,243.78,3
2025-07-02,2025,July,Turmeric,10194.11,12366.59,11390.37,372.74,5
2025-07-03,2025,July,Turmeric,10000.51,12292.4,11421.15,391.58,6
2025-07-04,2025,July,Turmeric,10169.08,12641.71,11605.73,994.01,7
2025-07-05,2025,July,Turmeric,5161.14,7989.74,7234.97,12.67,2
2025-07-07,2025,July,Turmeric,10515.57,12519.36,11568.08,495.74,8
2025-07-08,2025,July,Turmeric,10299.45,12769.78,11747.81,396.4,4
2025-07-09,2025,July,Turmeric,11150.67,13423.37,12299.26,225.44,6
2025-07-10,2025,July,Turmeric,10144.38,12325.19,11355.93,417.12,6
2025-07-11,2025,July,Turmeric,10186.16,11983.75,10862.83,1101.88,10
2025-07-12,2025,July,Turmeric,8159.63,10099.6,9407.21,60.64,3
2025-07-14,2025,July,Turmeric,10662.62,12642.06,11653.23,776.34,10
2025-07-15,2025,July,Turmeric,9727.78,12607.87,11020.34,294.43,6
2025-07-16,2025,July,Turmeric,9893.03,12904.4,11419.08,297.6,9
2025-07-17,2025,July,Turmeric,10534.15,12714.86,11618.96,195.48,3
2025-07-18,2025,July,Turmeric,10081.62,12689.94,11092.56,618.88,6
2025-07-19,2025,July,Turmeric,9102.38,10346.31,9809.39,38.65,5
2025-07-21,2025,July,Turmeric,9938.8,12165.11,11179.12,401.01,7
2025-07-22,2025,July,Turmeric,10874.74,12937.54,12062.59,333.86,5
2025-07-23,2025,July,Turmeric,10596.77,12957.65,11829.76,349.5,6
2025-07-24,2025,July,Turmeric,7677.42,9132.62,8524.3,27.9,3
2025-07-25,2025,July,Turmeric,9747.33,14729.77,11772.52,39.3,4
2025-07-26,2025,July,Turmeric,14066.15,18029.95,16060.19,32.05,2
2025-07-28,2025,July,Turmeric,10089.13,11834.88,10968.42,481.4,6
2025-07-29,2025,July,Turmeric,11030.19,15137.36,13083.77,15.9,2
2025-07-30,2025,July,Turmeric,10431.21,12791.64,11605.47,317.45,7
2025-07-31,2025,July,Turmeric,10159.92,11855.59,11014.12,513.49,3
2025-08-01,2025,August,Turmeric,8724.46,12799.17,9450.03,48.51,4
2025-08-02,2025,August,Turmeric,9630.53,11513.89,10585.14,159.82,4
2025-08-04,2025,August,Turmeric,10188.84,12405.76,11334.67,507.85,8
2025-08-05,2025,August,Turmeric,10088.32,12276.3,11256.99,379.66,6
2025-08-06,2025,August,Turmeric,10130.99,12674.19,11402.76,381.01,8
2025-08-07,2025,August,Turmeric,9677.72,12155.98,10820.41,335.05,3
2025-08-08,2025,August,Turmeric,9785.75,12439.55,10911.86,566.4,5
2025-08-09,2025,August,Turmeric,6500.0,6500.0,6500.0,0.85,1
2025-08-11,2025,August,Turmeric,10070.68,11907.11,11004.06,518.51,8
2025-08-12,2025,August,Turmeric,9907.77,12142.98,11134.73,467.77,6
2025-08-13,2025,August,Turmeric,9851.36,12417.19,11193.71,427.69,7
2025-08-14,2025,August,Turmeric,9641.15,12181.82,10792.34,522.5,3
2025-08-16,2025,August,Turmeric,9800.0,11500.0,10900.0,2.78,1
2025-08-18,2025,August,Turmeric,10200.82,12185.78,11154.33,235.7,4
2025-08-19,2025,August,Turmeric,9991.83,11973.46,11063.2,271.04,4
2025-08-20,2025,August,Turmeric,10526.11,12862.36,11650.58,226.38,4
2025-08-21,2025,August,Turmeric,10429.28,12503.06,11462.7,191.13,4
2025-08-22,2025,August,Turmeric,19000.0,25000.0,22000.0,0.7,1
2025-08-23,2025,August,Turmeric,6700.0,7100.0,6899.0,3.82,1
2025-08-25,2025,August,Turmeric,7182.82,8281.26,7796.87,41.77,4
2025-08-28,2025,August,Turmeric,6100.0,7100.0,6247.0,10.0,1
2025-08-29,2025,August,Turmeric,6971.17,8442.32,8031.99,13.99,2
