Arrival Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
2025-04-16,2025,April,Sugar,3900.0,4700.0,4300.0,396.8,1
2025-04-17,2025,April,Sugar,3900.0,4700.0,4300.0,202.0,1
2025-04-18,2025,April,Sugar,3899.9999999999995,4700.0,4300.0,283.1,1
2025-04-19,2025,April,Sugar,3900.0,4700.0,4300.0,134.0,1
2025-04-21,2025,April,Sugar,3900.0,4700.0,4300.0,255.0,1
2025-04-22,2025,April,Sugar,3900.0,4700.0,4300.0,126.0,1
2025-04-23,2025,April,Sugar,3900.0,4700.0,4300.0,181.0,1
2025-04-24,2025,April,Sugar,3900.0,4700.0,4300.0,194.4,1
2025-04-25,2025,April,Sugar,3900.0,4700.0,4300.0,218.0,1
2025-04-26,2025,April,Sugar,3900.0,4700.0,4300.0,198.9,1
2025-04-29,2025,April,Sugar,3900.0,4700.0,4300.0,124.2,1
2025-04-30,2025,April,Sugar,3900.0,4700.0,4300.0,233.0,1
2025-05-02,2025,May,Sugar,3900.0,4700.0,4300.0,75.0,1
2025-05-03,2025,May,Sugar,3900.0,4700.0,4300.0,150.5,1
2025-05-05,2025,May,Sugar,3900.0,4700.0,4300.0,130.0,1
2025-05-06,2025,May,Sugar,3900.0,4700.0,4300.0,98.0,1
2025-05-07,2025,May,Sugar,3900.0,4700.0,4300.0,209.0,1
2025-05-08,2025,May,Sugar,3900.0,4700.0,4300.0,103.0,1
2025-05-09,2025,May,Sugar,3900.0,4700.0,4300.0,135.5,1
2025-05-12,2025,May,Sugar,3900.0,4700.0,4300.0,146.0,1
2025-05-13,2025,May,Sugar,3900.0,4700.0,4300.0,113.0,1
2025-05-15,2025,May,Sugar,3900.0,4700.0,4300.0,134.0,1
2025-05-16,2025,May,Sugar,3900.0,4700.0,4300.0,293.0,1
2025-05-17,2025,May,Sugar,3900.0,4700.0,4300.0,221.6,1
2025-05-19,2025,May,Sugar,3900.0,4700.0,4300.0,65.0,1
2025-05-20,2025,May,Sugar,3900.0,4700.0,4300.0,142.5,1
2025-05-21,2025,May,Sugar,3900.0,4700.0,4300.0,227.0,1
2025-05-22,2025,May,Sugar,3900.0,4700.0,4300.0,222.6,1
2025-05-23,2025,May,Sugar,3900.0,4700.0,4300.0,154.9,1
2025-05-24,2025,May,Sugar,3900.0,4700.0,4300.0,254.0,1
2025-05-26,2025,May,Sugar,3900.0,4700.0,4300.0,96.0,1
2025-05-27,2025,May,Sugar,3900.0,4700.0,4300.0,241.7,1
2025-05-29,2025,May,Sugar,3900.0,4700.0,4300.0,322.5,1
2025-05-30,2025,May,Sugar,3900.0,4700.0,4300.0,174.5,1
2025-06-02,2025,June,Sugar,3900.0,4700.0,4300.0,110.0,1
2025-06-03,2025,June,Sugar,3900.0,4700.0,4300.0,88.0,1
2025-06-04,2025,June,Sugar,3900.0,4700.0,4300.0,253.0,1
2025-06-05,2025,June,Sugar,3900.0,4700.0,4300.0,289.5,1
2025-06-06,2025,June,Sugar,3900.0,4700.0,4300.0,127.0,1
2025-06-07,2025,June,Sugar,3900.0,4700.0,4300.0,273.0,1
2025-06-09,2025,June,Sugar,3900.0,4700.0,4300.0,19.0,1
2025-06-10,2025,June,Sugar,3900.0,4700.0,4300.0,202.1,1
2025-06-11,2025,June,Sugar,3900.0,4700.0,4300.0,156.0,1
2025-06-12,2025,June,Sugar,3900.0,4700.0,4300.0,230.0,1
2025-06-13,2025,June,Sugar,3900.0,4700.0,4300.0,315.5,1
2025-06-16,2025,June,Sugar,3900.0,4700.0,4300.0,330.0,1
2025-06-17,2025,June,Sugar,3900.0,4700.0,4300.0,269.0,1
2025-06-18,2025,June,Sugar,3900.0,4700.0,4300.0,148.5,1
2025-06-19,2025,June,Sugar,3900.0,4700.0,4300.0,193.1,1
2025-06-23,2025,June,Sugar,3900.0,4700.0,4300.0,57.0,1
2025-06-24,2025,June,Sugar,3900.0,4700.0,4300.0,124.0,1
2025-06-25,2025,June,Sugar,3900.0,4700.0,4300.0,215.5,1
2025-06-26,2025,June,Sugar,3900.0,4700.0,4300.0,195.6,1
2025-06-27,2025,June,Sugar,3900.0,4700.0,4300.0,184.4,1
2025-07-01,2025,July,Sugar,3900.0,4800.0,4350.0,162.5,1
2025-07-03,2025,July,Sugar,3899.9999999999995,4800.0,4350.0,168.8,1
2025-07-08,2025,July,Sugar,3900.0,4800.0,4350.0,66.0,1
2025-07-09,2025,July,Sugar,3900.0000000000005,4800.0,4350.0,186.2,1
2025-07-10,2025,July,Sugar,3900.0,4800.0,4350.0,165.0,1
2025-07-11,2025,July,Sugar,3900.0,4800.0,4350.0,232.5,1
2025-07-12,2025,July,Sugar,3900.0,4800.0,4350.0,232.5,1
2025-07-14,2025,July,Sugar,3900.0,4800.0,4350.0,130.0,1
2025-07-15,2025,July,Sugar,3900.0,4800.0,4350.0,97.0,1
2025-07-16,2025,July,Sugar,3900.0,4800.0,4350.0,164.0,1
2025-07-17,2025,July,Sugar,3900.0,4800.0,4350.0,293.0,1
2025-07-18,2025,July,Sugar,3900.0,4800.0,4350.0,302.0,1
2025-07-19,2025,July,Sugar,3900.0,4800.0,4350.0,156.0,1
2025-07-21,2025,July,Sugar,3900.0,4800.0,4350.0,160.0,1
2025-07-22,2025,July,Sugar,3900.0000000000005,4800.0,4350.0,294.4,1
2025-07-23,2025,July,Sugar,3900.0,4800.0,4350.0,176.0,1
2025-07-24,2025,July,Sugar,3900.0,4800.0,4350.0,362.3,1
2025-07-25,2025,July,Sugar,3900.0,4800.0,4350.0,115.9,1
2025-07-26,2025,July,Sugar,3900.0,4800.0,4350.0,135.0,1
2025-07-28,2025,July,Sugar,3900.0,4800.0,4350.0,65.0,1
2025-07-29,2025,July,Sugar,3900.0,4800.0,4350.0,161.5,1
2025-07-30,2025,July,Sugar,3900.0,4800.0,4350.0,390.0,1
2025-07-31,2025,July,Sugar,3900.0,4800.0,4350.0,356.8,1
2025-08-01,2025,August,Sugar,3900.0,4800.0,4350.0,416.5,1
2025-08-02,2025,August,Sugar,3900.0,4800.0,4350.0,393.0,1
2025-08-04,2025,August,Sugar,3899.9999999999995,4800.0,4350.0,77.9,1
2025-08-05,2025,August,Sugar,3900.0,4800.0,4350.0,175.0,1
2025-08-06,2025,August,Sugar,3900.0,4800.0,4350.0,223.0,1
2025-08-07,2025,August,Sugar,35000.0,75000.0,55000.0,0.8,1
2025-08-08,2025,August,Sugar,3900.0,4800.0,4350.0,139.5,1
2025-08-11,2025,August,Sugar,3900.0,4800.0,4350.0,78.0,1
2025-08-12,2025,August,Sugar,3900.0,4800.0,4350.0,84.0,1
2025-08-13,2025,August,Sugar,3900.0,4800.0,4350.0,229.0,1
2025-08-14,2025,August,Sugar,3900.0,4800.0,4350.0,512.8,1
2025-08-18,2025,August,Sugar,3900.0,4800.0,4350.0,127.3,1
2025-08-19,2025,August,Sugar,3900.0,4800.0,4350.0,327.0,1
2025-08-20,2025,August,Sugar,3899.9999999999995,4800.0,4350.0,141.3,1
2025-08-21,2025,August,Sugar,3900.0,4800.0,4350.0,130.9,1
2025-08-22,2025,August,Sugar,3900.0,4800.0,4350.0,189.9,1
2025-08-23,2025,August,Sugar,3900.0,4800.0,4350.0,178.0,1
2025-08-25,2025,August,Sugar,3950.0,4850.0,4400.0,115.0,1
2025-08-28,2025,August,Sugar,3950.0,4850.0,4400.0,30.0,1
2025-08-29,2025,August,Sugar,3950.0,4850.0,4400.0,186.6,1
2025-08-30,2025,August,Sugar,3950.0,4850.0,4400.0,400.0,1
2025-09-01,2025,September,Sugar,3950.0,4850.0,4400.0,128.0,1
2025-09-02,2025,September,Sugar,3950.0,4850.0,4400.0,195.6,1
2025-09-03,2025,September,Sugar,3949.9999999999995,4850.0,4400.0,266.6,1
2025-09-04,2025,September,Sugar,3950.0,4850.0,4400.0,181.9,1
2025-09-05,2025,September,Sugar,3950.0,4850.0,4400.0,152.0,1
2025-09-08,2025,September,Sugar,3950.0,4850.0,4400.0,80.0,1
2025-09-09,2025,September,Sugar,3950.0,4850.0,4400.0,237.3,1
2025-09-10,2025,September,Sugar,3950.0,4850.0,4400.0,130.0,1
2025-09-11,2025,September,Sugar,3950.0,4850.0,4400.0,212.0,1
2025-09-12,2025,September,Sugar,3950.0,4850.0,4400.0,239.0,1
2025-09-13,2025,September,Sugar,3950.0,4850.0,4400.0,253.0,1
2025-09-15,2025,September,Sugar,3950.0,4850.0,4400.0,30.0,1
2025-09-16,2025,September,Sugar,3950.0,4850.0,4400.0,205.6,1
2025-09-17,2025,September,Sugar,3950.0,4850.0,4400.0,253.8,1
2025-09-18,2025,September,Sugar,3950.0,4850.0,4400.0,224.8,1
2025-09-19,2025,September,Sugar,3950.0,4850.0,4400.0,155.0,1
2025-09-20,2025,September,Sugar,3950.0,4850.0,4400.0,348.7,1
2025-09-22,2025,September,Sugar,3950.0,4850.0,4400.0,90.0,1
2025-09-23,2025,September,Sugar,3950.0,4850.0,4400.0,179.0,1
2025-09-24,2025,September,Sugar,3950.0,4850.0,4400.0,185.5,1
2025-09-26,2025,September,Sugar,3950.0,4850.0,4400.0,75.0,1
2025-09-27,2025,September,Sugar,3950.0,4850.0,4400.0,227.3,1
2025-09-29,2025,September,Sugar,3950.0,4850.0,4400.0,125.0,1
2025-09-30,2025,September,Sugar,3950.0,4850.0,4400.0,136.0,1
2025-10-01,2025,October,Sugar,3950.0000000000005,4850.0,4400.0,344.4,1
2025-10-03,2025,October,Sugar,3950.0,4850.0,4400.0,195.0,1
2025-10-06,2025,October,Sugar,3950.0,4850.0,4400.0,242.0,1
2025-10-07,2025,October,Sugar,3950.0,4850.0,4400.0,177.0,1
2025-10-08,2025,October,Sugar,3950.0,4850.0,4400.0,447.5,1
2025-10-09,2025,October,Sugar,3950.0,4850.0,4400.0,202.7,1
2025-10-11,2025,October,Sugar,3949.9999999999995,4850.0,4400.0,311.6,1
2025-10-13,2025,October,Sugar,3950.0,4850.0,4400.0,135.0,1
2025-10-14,2025,October,Sugar,3950.0,4850.0,4400.0,219.5,1
2025-10-15,2025,October,Sugar,3950.0,4850.0,4400.0,288.5,1
2025-10-16,2025,October,Sugar,3950.0,4850.0,4400.0,373.7,1
2025-10-17,2025,October,Sugar,3950.0,4850.0,4400.0,170.5,1
2025-10-25,2025,October,Sugar,3949.9999999999995,4850.0,4400.0,163.3,1
2025-10-27,2025,October,Sugar,3950.0,4850.0,4400.0,215.0,1
2025-10-28,2025,October,Sugar,3950.0,4850.0,4400.0,112.9,1
2025-10-29,2025,October,Sugar,3950.0,4850.0,4400.0,125.5,1
2025-10-30,2025,October,Sugar,3950.0,4850.0,4400.0,211.0,1
2025-10-31,2025,October,Sugar,3950.0,4850.0,4400.0,200.0,1
2025-11-01,2025,November,Sugar,3950.0,4850.0,4400.0,205.7,1
2025-11-03,2025,November,Sugar,3950.0,4850.0,4400.0,41.0,1
2025-11-04,2025,November,Sugar,3950.0,4850.0,4400.0,347.0,1
2025-11-07,2025,November,Sugar,4049.9999999999995,4850.0,4450.0,196.3,1
2025-11-10,2025,November,Sugar,4050.0,4850.0,4450.0,50.0,1
2025-11-11,2025,November,Sugar,4050.0000000000005,4850.0,4450.0,150.2,1
2025-11-12,2025,November,Sugar,4049.9999999999995,4850.0,4450.0,132.3,1
2025-11-13,2025,November,Sugar,4049.9999999999995,4850.0,4450.0,326.6,1
2025-11-14,2025,November,Sugar,4050.0,4850.0,4450.0,74.0,1
2025-11-18,2025,November,Sugar,4050.0,4850.0,4450.0,225.2,1
2025-11-19,2025,November,Sugar,4050.0,4850.0,4450.0,148.5,1
2025-11-20,2025,November,Sugar,4050.0,4850.0,4450.0,199.0,1
2025-11-21,2025,November,Sugar,4050.0,4850.0,4450.0,285.0,1
2025-11-24,2025,November,Sugar,4049.9999999999995,4850.0,4450.0,550.2,1
2025-11-25,2025,November,Sugar,4050.0,4850.0,4450.0,198.0,1
2025-11-26,2025,November,Sugar,4050.0,4850.0,4450.0,149.5,1
2025-11-27,2025,November,Sugar,4050.0,4850.0,4450.0,196.0,1
2025-11-28,2025,November,Sugar,4050.0,4850.0,4450.0,265.0,1
2025-12-01,2025,December,Sugar,4050.0,4850.0,4450.0,25.0,1
2025-12-02,2025,December,Sugar,4050.0,4850.0,4450.0,45.4,1
2025-12-03,2025,December,Sugar,4050.0000000000005,4850.0,4450.0,282.4,1
2025-12-04,2025,December,Sugar,4050.0,4850.0,4450.0,143.0,1
2025-12-08,2025,December,Sugar,4050.0,4850.0,4450.0,135.0,1
2025-12-09,2025,December,Sugar,4050.0,4850.0,4450.0,179.6,1
2025-12-10,2025,December,Sugar,4050.0,4850.0,4450.0,287.5,1
2025-12-11,2025,December,Sugar,4049.9999999999995,4850.0,4450.0,199.3,1
2025-12-12,2025,December,Sugar,4050.0,4850.0,4450.0,312.0,1
2025-12-15,2025,December,Sugar,4050.0,4850.0,4450.0,111.3,1
2025-12-16,2025,December,Sugar,4050.0,4850.0,4450.0,122.7,1
2025-12-17,2025,December,Sugar,4050.0,4850.0,4450.0,191.0,1
2025-12-18,2025,December,Sugar,4050.0,4850.0,4450.0,392.0,1
2025-12-19,2025,December,Sugar,4050.0,4850.0,4450.0,124.5,1
2025-12-22,2025,December,Sugar,4050.0,4850.0,4450.0,72.5,1
2025-12-23,2025,December,Sugar,4050.0000000000005,4850.0,4450.0,188.2,1
2025-12-24,2025,December,Sugar,4049.9999999999995,4850.0,4450.0,135.3,1
2025-12-25,2025,December,Sugar,4050.0,4850.0,4450.0,257.4,1
2025-12-26,2025,December,Sugar,4050.0,4850.0,4450.0,167.5,1
2025-12-29,2025,December,Sugar,4050.0,4850.0,4450.0,105.0,1
2025-12-30,2025,December,Sugar,4049.9999999999995,4850.0,4450.0,137.8,1
2025-12-31,2025,December,Sugar,4050.0,4850.0,4450.0,203.7,1
2026-01-01,2026,January,Sugar,4050.0,4850.0,4450.0,144.0,1
2026-01-02,2026,January,Sugar,4050.0,4850.0,4450.0,163.5,1
2026-01-05,2026,January,Sugar,4050.0,4850.0,4450.0,73.8,1
2026-01-06,2026,January,Sugar,4050.0000000000005,4850.0,4450.0,294.9,1
2026-01-07,2026,January,Sugar,4050.0,4850.0,4450.0,226.0,1
2026-01-08,2026,January,Sugar,4050.0,4850.0,4450.0,106.8,1
2026-01-09,2026,January,Sugar,4050.0,4850.0,4450.0,179.0,1
2026-01-12,2026,January,Sugar,4050.0,4850.0,4450.0,148.0,1
2026-01-13,2026,January,Sugar,4050.0,4800.0,4425.0,199.6,1
2026-01-14,2026,January,Sugar,4050.0,4800.0,4425.0,243.0,1
2026-01-16,2026,January,Sugar,4050.0,4800.0,4425.0,50.0,1
2026-01-19,2026,January,Sugar,4050.0,4800.0,4425.0,129.0,1
2026-01-20,2026,January,Sugar,4050.0,4800.0,4425.0,183.0,1
2026-01-21,2026,January,Sugar,4050.0,4800.0,4425.0,360.0,1
2026-01-22,2026,January,Sugar,4049.9999999999995,4800.0,4425.0,328.1,1
2026-01-23,2026,January,Sugar,4050.0,4800.0,4425.0,336.0,1
2026-01-28,2026,January,Sugar,4050.0,4800.0,4425.0,177.0,1
2026-01-29,2026,January,Sugar,4050.0,4800.0,4425.0,282.0,1
2026-01-30,2026,January,Sugar,4050.0,4800.0,4425.0,210.5,1
2026-02-02,2026,February,Sugar,4050.0,4800.0,4425.0,213.0,1
2026-02-03,2026,February,Sugar,4050.0,4800.0,4425.0,172.0,1
2026-02-04,2026,February,Sugar,4050.0,4800.0,4425.0,222.0,1
2026-02-05,2026,February,Sugar,4050.0,4800.0,4425.0,35.5,1
2026-02-06,2026,February,Sugar,4050.0,4800.0,4425.0,245.8,1
2026-02-10,2026,February,Sugar,4049.9999999999995,4800.0,4425.0,135.8,1
2026-02-11,2026,February,Sugar,4050.0,4800.0,4425.0,123.2,1
2026-02-12,2026,February,Sugar,4050.0,4800.0,4425.0,203.0,1
2026-02-13,2026,February,Sugar,4049.9999999999995,4800.0,4425.0,169.3,1
2026-02-16,2026,February,Sugar,4050.0,4800.0,4425.0,105.0,1
2026-02-17,2026,February,Sugar,4050.0,4800.0,4425.0,159.6,1
2026-02-18,2026,February,Sugar,4050.0,4800.0,4425.0,225.3,1
2026-02-20,2026,February,Sugar,4050.0,4800.0,4425.0,44.0,1
2026-02-23,2026,February,Sugar,4050.0,4800.0,4425.0,165.0,1
2026-02-24,2026,February,Sugar,4050.0000000000005,4800.0,4425.0,182.2,1
2026-02-25,2026,February,Sugar,4050.0,4800.0,4425.0,98.8,1
2026-02-26,2026,February,Sugar,4050.0,4800.0,4425.0,244.7,1
2026-02-27,2026,February,Sugar,4050.0,4800.0,4425.0,465.6,1
2026-03-02,2026,March,Sugar,4050.0,4800.0,4425.0,185.0,1
2026-03-05,2026,March,Sugar,4050.0,4800.0,4425.0,277.0,1
2026-03-06,2026,March,Sugar,4050.0,4800.0,4425.0,237.0,1
2026-03-09,2026,March,Sugar,4050.0,4800.0,4425.0,75.0,1
2026-03-10,2026,March,Sugar,4050.0,4800.0,4425.0,106.0,1
2026-03-11,2026,March,Sugar,4050.0,4800.0,4425.0,152.0,1
2026-03-12,2026,March,Sugar,4050.0,4800.0,4425.0,132.5,1
2026-03-13,2026,March,Sugar,4050.0,4800.0,4425.0,319.3,1
2026-03-16,2026,March,Sugar,4050.0,4800.0,4425.0,30.0,1
2026-03-17,2026,March,Sugar,4050.0,4800.0,4425.0,188.6,1
2026-03-18,2026,March,Sugar,4050.0,4800.0,4425.0,192.4,1
2026-03-20,2026,March,Sugar,4050.0,4800.0,4425.0,168.6,1
2026-03-24,2026,March,Sugar,4050.0,4800.0,4425.0,17.7,1
2026-03-25,2026,March,Sugar,4050.0,4800.0,4425.0,437.0,1
2026-03-26,2026,March,Sugar,4050.0,4800.0,4425.0,199.0,1
2026-03-28,2026,March,Sugar,4050.0,4800.0,4425.0,306.5,1
2026-03-30,2026,March,Sugar,4050.0,4800.0,4425.0,160.0,1
2026-03-31,2026,March,Sugar,4050.0,4800.0,4425.0,52.0,1
2026-04-01,2026,April,Sugar,4050.0,4800.0,4425.0,289.0,1
2026-04-02,2026,April,Sugar,4050.0,4800.0,4425.0,210.0,1
2026-04-03,2026,April,Sugar,4050.0,4800.0,4425.0,85.2,1
2026-04-04,2026,April,Sugar,4050.0,4800.0,4425.0,193.0,1
2026-04-06,2026,April,Sugar,4050.0,4800.0,4425.0,169.0,1
2026-04-07,2026,April,Sugar,4050.0,4800.0,4425.0,250.4,1
2026-04-08,2026,April,Sugar,4050.0,4800.0,4425.0,194.0,1
2026-04-09,2026,April,Sugar,4050.0,4800.0,4425.0,145.0,1
2026-04-10,2026,April,Sugar,4049.9999999999995,4800.0,4425.0,270.6,1
2026-04-11,2026,April,Sugar,4050.0,4800.0,4425.0,208.4,1
2026-04-14,2026,April,Sugar,4050.0,4800.0,4425.0,129.6,1
2026-04-15,2026,April,Sugar,4050.0,4800.0,4425.0,243.3,1
2026-04-16,2026,April,Sugar,4050.0,4800.0,4425.0,177.0,1
2026-04-17,2026,April,Sugar,4050.0,4800.0,4425.0,229.9,1
2026-04-18,2026,April,Sugar,4050.0,4800.0,4425.0,279.0,1
2026-04-20,2026,April,Sugar,4050.0,4800.0,4425.0,12.0,1
2026-04-21,2026,April,Sugar,4050.0,4800.0,4425.0,109.6,1
2026-04-22,2026,April,Sugar,4050.0,4800.0,4425.0,301.0,1
2026-04-23,2026,April,Sugar,4050.0,4800.0,4425.0,130.0,1
2026-04-24,2026,April,Sugar,4050.0,4800.0,4425.0,169.0,1
2026-04-25,2026,April,Sugar,4050.0,4800.0,4425.0,181.5,1
2026-04-28,2026,April,Sugar,4050.0,4800.0,4425.0,138.6,1
2026-04-29,2026,April,Sugar,4050.0,4800.0,4425.0,311.0,1
2026-04-30,2026,April,Sugar,4050.0,4800.0,4425.0,203.5,1
2026-05-02,2026,May,Sugar,4050.0,4800.0,4425.0,143.5,1
2026-05-04,2026,May,Sugar,4050.0,4800.0,4425.0,29.3,1
2026-05-05,2026,May,Sugar,4050.0,4800.0,4425.0,418.7,1
2026-05-06,2026,May,Sugar,4050.0,4800.0,4425.0,291.0,1
2026-05-07,2026,May,Sugar,4050.0,4800.0,4425.0,80.0,1
2026-05-08,2026,May,Sugar,4050.0,4800.0,4425.0,155.6,1
2026-05-11,2026,May,Sugar,4050.0,4800.0,4425.0,100.0,1
2026-05-12,2026,May,Sugar,4050.0,4800.0,4425.0,135.0,1
2026-05-13,2026,May,Sugar,4050.0,4800.0,4425.0,242.7,1
2026-05-14,2026,May,Sugar,4050.0,4800.0,4425.0,122.6,1
2026-05-15,2026,May,Sugar,4049.9999999999995,4800.0,4425.0,179.8,1
2026-05-18,2026,May,Sugar,4100.0,4900.0,4500.0,188.0,1
2026-05-19,2026,May,Sugar,4100.0,4900.0,4500.0,37.5,1
2026-05-20,2026,May,Sugar,4100.0,4900.0,4500.0,229.6,1
2026-05-21,2026,May,Sugar,4100.0,4900.0,4500.0,302.4,1
2026-05-22,2026,May,Sugar,4100.0,4900.0,4500.0,351.1,1
2026-05-23,2026,May,Sugar,4100.0,4900.0,4500.0,180.0,1
2026-05-26,2026,May,Sugar,4100.0,4900.0,4500.0,127.0,1
2026-05-27,2026,May,Sugar,4100.0,4900.0,4500.0,146.5,1
2026-05-28,2026,May,Sugar,4100.0,4900.0,4500.0,229.3,1
2026-05-29,2026,May,Sugar,4100.0,4900.0,4500.0,245.0,1
2026-05-30,2026,May,Sugar,4100.0,4900.0,4500.0,184.0,1
2026-06-01,2026,June,Sugar,4100.0,4900.0,4500.0,176.1,1
2026-06-02,2026,June,Sugar,4100.0,4900.0,4500.0,182.1,1
2026-06-03,2026,June,Sugar,4100.0,4900.0,4500.0,69.3,1
2026-06-04,2026,June,Sugar,4100.0,4900.0,4500.0,148.3,1
2026-06-05,2026,June,Sugar,4100.0,4900.0,4500.0,128.5,1
2026-06-08,2026,June,Sugar,4100.0,4900.0,4500.0,49.0,1
2026-06-09,2026,June,Sugar,4100.0,4900.0,4500.0,144.4,1
2026-06-10,2026,June,Sugar,4100.0,4900.0,4500.0,194.0,1
2026-06-11,2026,June,Sugar,4100.0,4900.0,4500.0,134.1,1
2026-06-12,2026,June,Sugar,4100.0,4900.0,4500.0,172.1,1
2026-06-13,2026,June,Sugar,4100.0,4900.0,4500.0,240.0,1
2026-06-15,2026,June,Sugar,4100.0,4900.0,4500.0,50.0,1
2026-06-16,2026,June,Sugar,4100.0,4900.0,4500.0,168.4,1
2026-06-17,2026,June,Sugar,4100.0,4900.0,4500.0,246.6,1
2026-06-18,2026,June,Sugar,4100.0,4900.0,4500.0,240.0,1
2026-06-19,2026,June,Sugar,4100.0,4900.0,4500.0,217.0,1
2026-06-22,2026,June,Sugar,4100.0,4900.0,4500.0,90.0,1
2026-06-23,2026,June,Sugar,4100.0,4900.0,4500.0,159.0,1
2026-06-24,2026,June,Sugar,4100.0,4900.0,4500.0,174.3,1
2026-06-25,2026,June,Sugar,4100.0,4900.0,4500.0,188.5,1
2026-06-26,2026,June,Sugar,4100.0,4900.0,4500.0,134.0,1
2026-06-27,2026,June,Sugar,4100.0,4900.0,4500.0,221.5,1
2026-06-29,2026,June,Sugar,3900.0,4800.0,4350.0,100.0,1
2026-06-30,2026,June,Sugar,3900.0,4800.0,4350.0,202.8,1
2026-07-01,2026,July,Sugar,3900.0,4800.0,4350.0,446.0,1
2026-07-02,2026,July,Sugar,4150.0,4900.0,4525.0,184.9,1
2026-07-03,2026,July,Sugar,4150.0,4900.0,4525.0,58.8,1
2026-07-04,2026,July,Sugar,4150.0,4900.0,4525.0,84.5,1
2026-07-06,2026,July,Sugar,4150.0,4900.0,4525.0,50.0,1
2026-07-07,2026,July,Sugar,4150.0,4900.0,4525.0,138.0,1
2026-07-08,2026,July,Sugar,4150.0,4900.0,4525.0,110.6,1
2026-07-09,2026,July,Sugar,4150.0,4900.0,4525.0,194.0,1
2026-07-10,2026,July,Sugar,4150.0,4900.0,4525.0,105.0,1
2026-07-11,2026,July,Sugar,4150.0,49020.0,4525.0,241.0,1
2026-07-13,2026,July,Sugar,4150.0,4900.0,4525.0,55.0,1
2026-07-14,2026,July,Sugar,4150.0,4900.0,4525.0,197.5,1
2026-07-15,2026,July,Sugar,4150.0,4900.0,4525.0,25.0,1
2026-07-16,2026,July,Sugar,4150.0,4900.0,4525.0,135.0,1
2026-07-17,2026,July,Sugar,4150.0,4900.0,4525.0,185.5,1
2026-07-18,2026,July,Sugar,4150.0,4900.0,4525.0,309.0,1
2026-07-20,2026,July,Sugar,4150.0,4900.0,4525.0,55.0,1
2026-07-21,2026,July,Sugar,4150.0,4900.0,4525.0,114.9,1
