Date,commodity,price
2023-03-12,Maize,2192.93
2023-04-12,Maize,2139.65
2023-05-12,Maize,2142.91
2023-06-12,Maize,2161.07
2023-07-12,Maize,2115.39
2023-08-12,Maize,2184.65
2023-09-12,Maize,2106.34
2023-10-12,Maize,2054.55
2023-11-12,Maize,2157.51
2023-12-12,Maize,2138.11
2023-12-13,Maize,2108.11
2023-12-14,Maize,2110.3
2023-12-15,Maize,2147.29
2023-12-16,Maize,2113.6
2023-12-17,Maize,2067.37
2023-12-18,Maize,2078.34
2023-12-19,Maize,2107.15
2023-12-20,Maize,2082.21
2023-12-21,Maize,2082.36
2023-12-22,Maize,2149.55
2023-12-23,Maize,2048.38
2023-12-24,Maize,2029.63
2023-12-25,Maize,2051.08
2023-12-26,Maize,2079.72
2023-12-27,Maize,2069.83
2023-12-28,Maize,2116.69
2023-12-29,Maize,2109.27
2023-12-30,Maize,2089.48
2023-12-31,Maize,2079.22
2024-01-01,Maize,2107.03
2024-02-01,Maize,2092.6
2024-03-01,Maize,2115.7
2024-04-01,Maize,2098.15
2024-05-01,Maize,2136.15
2024-06-01,Maize,2106.42
2024-07-01,Maize,2057.43
2024-08-01,Maize,2141.93
2024-09-01,Maize,2117.86
2024-10-01,Maize,2130.23
2024-11-01,Maize,2159.46
2024-12-01,Maize,2163.99
2024-01-13,Maize,2168.35
2024-01-14,Maize,2142.9
2024-01-15,Maize,2245.58
2024-01-16,Maize,2342.02
2024-01-17,Maize,2240.26
2024-01-18,Maize,2263.74
2024-01-19,Maize,2258.2
2024-01-20,Maize,2227.33
2024-01-21,Maize,2100.0
2024-01-22,Maize,2175.52
2024-01-23,Maize,2235.49
2024-01-24,Maize,2256.78
2024-01-25,Maize,2138.46
2024-01-26,Maize,2141.76
2024-01-27,Maize,2177.07
2024-01-28,Maize,2044.0
2024-01-29,Maize,2172.99
2024-01-30,Maize,2146.29
2024-01-31,Maize,2158.89
2024-01-02,Maize,2171.95
2024-02-02,Maize,2164.26
2024-03-02,Maize,2198.8
2024-04-02,Maize,2170.0
2024-05-02,Maize,2206.04
2024-06-02,Maize,2180.31
2024-07-02,Maize,2202.33
2024-08-02,Maize,2179.94
2024-09-02,Maize,2165.75
2024-10-02,Maize,2227.79
2024-11-02,Maize,2135.29
2024-12-02,Maize,2211.89
2024-02-13,Maize,2177.77
2024-02-14,Maize,2170.67
2024-02-15,Maize,2183.51
2024-02-16,Maize,2175.0
2024-02-17,Maize,2145.19
2024-02-18,Maize,2100.0
2024-02-19,Maize,2179.2
2024-02-20,Maize,2128.31
2024-02-21,Maize,2181.8
2024-02-22,Maize,2139.71
2024-02-23,Maize,2133.96
2024-02-24,Maize,2120.59
2024-02-25,Maize,1981.03
2024-02-26,Maize,2355.0
2024-02-27,Maize,2218.5
2024-02-28,Maize,2216.6
2024-02-29,Maize,2145.96
2024-01-03,Maize,2135.3
2024-02-03,Maize,2128.97
2024-03-03,Maize,2029.62
2024-04-03,Maize,2194.66
2024-05-03,Maize,2137.92
2024-06-03,Maize,2147.9
2024-07-03,Maize,2212.81
2024-08-03,Maize,2095.38
2024-09-03,Maize,2090.32
2024-10-03,Maize,2038.67
2024-11-03,Maize,2184.0
2024-12-03,Maize,2255.0
2024-03-13,Maize,2164.89
2024-03-14,Maize,2267.94
2024-03-15,Maize,2205.85
2024-03-16,Maize,2193.97
2024-03-17,Maize,2077.57
2024-03-18,Maize,2125.98
2024-03-19,Maize,2140.6
2024-03-20,Maize,2224.38
2024-03-21,Maize,2132.75
2024-03-22,Maize,2112.64
2024-03-23,Maize,2084.46
2024-03-24,Maize,2136.17
2024-03-25,Maize,2083.44
2024-03-26,Maize,2140.67
2024-03-27,Maize,2136.61
2024-03-28,Maize,2100.97
2024-03-29,Maize,2079.65
2024-03-30,Maize,2208.7
2024-03-31,Maize,2112.09
2024-01-04,Maize,2061.6
2024-02-04,Maize,2186.32
2024-03-04,Maize,2091.67
2024-04-04,Maize,2068.31
2024-05-04,Maize,2005.73
2024-06-04,Maize,2141.14
2024-07-04,Maize,2010.73
2024-08-04,Maize,2064.1
2024-09-04,Maize,2116.58
2024-12-04,Maize,1972.97
2024-04-13,Maize,2046.53
2024-04-14,Maize,1941.84
2024-04-15,Maize,2177.57
2024-04-16,Maize,1952.5
2024-04-19,Maize,2058.71
2024-04-20,Maize,2167.95
2024-04-21,Maize,2108.65
2024-04-22,Maize,2133.43
2024-04-23,Maize,2087.26
2024-04-24,Maize,2128.73
2024-04-25,Maize,1979.72
2024-04-26,Maize,2085.71
2024-04-27,Maize,2158.18
2024-04-28,Maize,1968.71
2024-04-29,Maize,2142.46
2024-04-30,Maize,2084.38
2024-01-05,Maize,1970.77
2024-02-05,Maize,2094.63
2024-03-05,Maize,2085.7
2024-04-05,Maize,2160.62
2024-05-05,Maize,2043.34
2024-06-05,Maize,2118.59
2024-07-05,Maize,2127.77
2024-08-05,Maize,2088.33
2024-09-05,Maize,2169.63
2024-10-05,Maize,2296.12
2024-11-05,Maize,2169.72
2024-12-05,Maize,2000.0
2024-05-13,Maize,2252.41
2024-05-14,Maize,2107.54
2024-05-15,Maize,2133.6
2024-05-16,Maize,2127.16
2024-05-17,Maize,2150.07
2024-05-18,Maize,2163.02
2024-05-19,Maize,1965.0
2024-05-20,Maize,2119.65
2024-05-21,Maize,2212.5
2024-05-22,Maize,2240.42
2024-05-23,Maize,2300.25
2024-05-24,Maize,2182.87
2024-05-25,Maize,2195.46
2024-05-26,Maize,2108.66
2024-05-27,Maize,2228.92
2024-05-28,Maize,2350.72
2024-05-29,Maize,2338.91
2024-05-30,Maize,2236.87
2024-05-31,Maize,2250.13
2024-01-06,Maize,2290.2
2024-02-06,Maize,2084.59
2024-03-06,Maize,2298.63
2024-04-06,Maize,2313.84
2024-05-06,Maize,2432.63
2024-06-06,Maize,2304.03
2024-07-06,Maize,2369.17
2024-08-06,Maize,2193.96
2024-09-06,Maize,2155.34
2024-10-06,Maize,2275.19
2024-11-06,Maize,2307.4
2024-12-06,Maize,2261.22
2024-06-13,Maize,2301.42
2024-06-14,Maize,2302.07
2024-06-15,Maize,2331.64
2024-06-16,Maize,2138.47
2024-06-17,Maize,2418.55
2024-06-18,Maize,2305.33
2024-06-19,Maize,1997.04
2024-06-20,Maize,2279.84
2024-06-21,Maize,2305.47
2024-06-22,Maize,2425.85
2024-06-23,Maize,2210.53
2024-06-24,Maize,2970.68
2024-06-25,Maize,2950.7
2024-06-26,Maize,2754.52
2024-06-27,Maize,2262.19
2024-06-28,Maize,2634.65
2024-06-29,Maize,2721.19
2024-06-30,Maize,2247.43
2024-01-07,Maize,2617.89
2024-02-07,Maize,2388.89
2024-03-07,Maize,2366.11
2024-04-07,Maize,2278.02
2024-05-07,Maize,2345.3
2024-06-07,Maize,2849.19
2024-07-07,Maize,1943.4
2024-08-07,Maize,2451.6
2024-09-07,Maize,2749.25
2024-10-07,Maize,2946.37
2024-11-07,Maize,2347.67
2024-12-07,Maize,2902.86
2024-07-13,Maize,2531.43
2024-07-14,Maize,2450.0
2024-07-15,Maize,2791.14
2024-07-16,Maize,2814.92
2024-07-17,Maize,2610.6
2024-07-18,Maize,2889.02
2024-07-19,Maize,2322.09
2024-07-20,Maize,2365.18
2024-07-21,Maize,2500.0
2024-07-22,Maize,2845.12
2024-07-23,Maize,2677.21
2024-07-24,Maize,2518.64
2024-07-25,Maize,2524.21
2024-07-26,Maize,3009.5
2024-07-27,Maize,2390.96
2024-07-28,Maize,2550.0
2024-07-29,Maize,2732.35
2024-07-30,Maize,2800.79
2024-07-31,Maize,2683.61
2024-01-08,Maize,2423.46
2024-02-08,Maize,2828.72
2024-03-08,Maize,2332.69
2024-04-08,Maize,2500.0
2024-05-08,Maize,2974.8
2024-06-08,Maize,2443.04
2024-07-08,Maize,2987.99
2024-08-08,Maize,2752.77
2024-09-08,Maize,2508.78
2024-10-08,Maize,2560.92
2024-11-08,Maize,2590.49
2024-12-08,Maize,3186.43
2024-08-13,Maize,2298.15
2024-08-14,Maize,2497.03
2024-08-16,Maize,2528.19
2024-08-17,Maize,2517.57
2024-08-18,Maize,2505.52
2024-08-19,Maize,2708.67
2024-08-20,Maize,2477.7
2024-08-21,Maize,2477.77
2024-08-22,Maize,2631.56
2024-08-23,Maize,2548.97
2024-08-24,Maize,2276.11
2024-08-25,Maize,2590.05
2024-08-26,Maize,2623.73
2024-08-27,Maize,2540.71
2024-08-28,Maize,2458.12
2024-08-29,Maize,2663.4
2024-08-30,Maize,2469.53
2024-08-31,Maize,2566.07
2024-01-09,Maize,2593.44
2024-02-09,Maize,2644.51
2024-03-09,Maize,2512.8
2024-04-09,Maize,2334.28
2024-05-09,Maize,2679.61
2024-06-09,Maize,2626.35
2024-07-09,Maize,2527.49
2024-08-09,Maize,2548.53
2024-09-09,Maize,2364.94
2024-10-09,Maize,2441.73
2024-11-09,Maize,2401.82
2024-12-09,Maize,2551.78
2024-09-13,Maize,2352.56
2024-09-14,Maize,2250.31
2024-09-15,Maize,2556.52
2024-09-16,Maize,2131.13
2024-09-17,Maize,1951.56
2024-09-18,Maize,2154.58
2024-09-19,Maize,1918.81
2024-09-20,Maize,1720.54
2024-09-21,Maize,1928.32
2024-09-22,Maize,2523.24
2024-09-23,Maize,1695.01
2024-09-24,Maize,1533.39
2024-09-25,Maize,1469.28
2024-09-26,Maize,2236.44
2024-09-27,Maize,1856.89
2024-09-28,Maize,1852.95
2024-09-29,Maize,2205.78
2024-09-30,Maize,1894.51
2024-01-10,Maize,1820.24
2024-02-10,Maize,1983.64
2024-03-10,Maize,2210.31
2024-04-10,Maize,2140.69
2024-05-10,Maize,2168.67
2024-06-10,Maize,2092.96
2024-07-10,Maize,1685.17
2024-09-10,Maize,2034.55
2024-10-10,Maize,2066.36
2024-11-10,Maize,2086.91
2024-12-10,Maize,2283.56
2024-10-13,Maize,2168.98
2024-10-14,Maize,2204.33
2024-10-15,Maize,2092.25
2024-10-16,Maize,2019.23
2024-10-17,Maize,2070.54
2024-10-18,Maize,1906.78
2024-10-19,Maize,1942.89
2024-10-20,Maize,2188.97
2024-10-21,Maize,2018.88
2024-10-22,Maize,2024.83
2024-10-23,Maize,2102.48
2024-10-24,Maize,1984.9
2024-10-25,Maize,2071.25
2024-10-26,Maize,1965.48
2024-10-27,Maize,2107.41
2024-10-28,Maize,1998.65
2024-10-29,Maize,2076.35
2024-10-30,Maize,1926.02
2024-10-31,Maize,2221.05
2024-01-11,Maize,1967.26
2024-02-11,Maize,2154.52
2024-03-11,Maize,1822.02
2024-04-11,Maize,2018.82
2024-05-11,Maize,1958.14
2024-06-11,Maize,1931.68
2024-07-11,Maize,1982.35
2024-08-11,Maize,1946.74
2024-09-11,Maize,2015.87
2024-10-11,Maize,2087.48
2024-11-11,Maize,1997.71
2024-12-11,Maize,1987.85
2024-11-13,Maize,2012.51
2024-11-14,Maize,1988.75
2024-11-15,Maize,2096.92
2024-11-16,Maize,2077.01
2024-11-17,Maize,2044.08
2024-11-18,Maize,2056.23
2024-11-19,Maize,2030.94
2024-11-20,Maize,1900.0
2024-11-21,Maize,2123.62
2024-11-22,Maize,2112.31
2024-11-23,Maize,2046.29
2024-11-24,Maize,2090.57
2024-11-25,Maize,2108.23
2024-11-26,Maize,2098.73
2024-11-27,Maize,2143.7
2024-11-28,Maize,2113.23
2024-11-29,Maize,2246.69
2024-11-30,Maize,2157.07
2024-01-12,Maize,2155.23
2024-02-12,Maize,2117.23
2024-03-12,Maize,2119.15
2024-04-12,Maize,2085.08
2024-05-12,Maize,2131.13
2024-06-12,Maize,2085.51
2024-07-12,Maize,2124.41
2024-08-12,Maize,2105.22
2024-09-12,Maize,2126.07
2024-10-12,Maize,2147.58
2024-11-12,Maize,2140.06
2024-12-12,Maize,2130.41
2024-12-13,Maize,2145.05
2024-12-14,Maize,2112.88
2024-12-15,Maize,2147.82
2024-12-16,Maize,2148.39
2024-12-17,Maize,2156.94
2024-12-18,Maize,2166.63
2024-12-19,Maize,2149.91
2024-12-20,Maize,2180.92
2024-12-21,Maize,2208.19
2024-12-22,Maize,2152.87
2024-12-23,Maize,2182.28
2024-12-24,Maize,2196.92
2024-12-25,Maize,2210.75
2024-12-26,Maize,2195.75
2024-12-27,Maize,2203.66
2024-12-28,Maize,2192.61
2024-12-29,Maize,2054.68
2024-12-30,Maize,2228.27
2024-12-31,Maize,2219.34
2025-01-01,Maize,2260.46
2025-02-01,Maize,2256.62
2025-03-01,Maize,2278.87
2025-04-01,Maize,2276.21
2025-05-01,Maize,2176.08
2025-06-01,Maize,2293.43
2025-07-01,Maize,2316.47
2025-08-01,Maize,2343.07
2025-09-01,Maize,2288.58
2025-10-01,Maize,2282.64
2025-11-01,Maize,2292.65
2025-12-01,Maize,2251.26
2025-01-13,Maize,2289.76
2025-01-14,Maize,2389.59
2025-01-15,Maize,2355.58
2025-01-16,Maize,2298.36
2025-01-17,Maize,2287.29
2025-01-18,Maize,2289.19
2025-01-19,Maize,2162.09
2025-01-20,Maize,2252.75
2025-01-21,Maize,2271.86
2025-01-22,Maize,2251.95
2025-01-23,Maize,2271.96
2025-01-24,Maize,2224.03
2025-01-25,Maize,2253.05
2025-01-26,Maize,2202.08
2025-01-27,Maize,2212.59
2025-01-28,Maize,2201.74
2025-01-29,Maize,2222.69
2025-01-30,Maize,2209.67
2025-01-31,Maize,2220.45
2025-01-02,Maize,2178.37
2025-02-02,Maize,2107.63
2025-03-02,Maize,2210.37
2025-04-02,Maize,2188.84
2025-05-02,Maize,2181.04
2025-06-02,Maize,2148.71
2025-07-02,Maize,2106.63
2025-08-02,Maize,2102.22
2025-09-02,Maize,2158.53
2025-10-02,Maize,2151.0
2025-11-02,Maize,2127.4
2025-12-02,Maize,2158.32
2025-02-13,Maize,2187.19
2025-02-14,Maize,2147.54
2025-02-15,Maize,2153.85
2025-02-16,Maize,2059.25
2025-02-17,Maize,2190.94
2025-02-18,Maize,2162.99
2025-02-19,Maize,2078.59
2025-02-20,Maize,2226.87
2025-02-21,Maize,2109.46
2025-02-22,Maize,2181.62
2025-02-23,Maize,2113.86
2025-02-24,Maize,2180.39
2025-02-25,Maize,2162.38
2025-02-26,Maize,2118.62
2025-02-27,Maize,2178.69
2025-02-28,Maize,2152.59
2025-01-03,Maize,2233.92
2025-02-03,Maize,2090.23
2025-03-03,Maize,2219.42
2025-04-03,Maize,2182.31
2025-05-03,Maize,2232.66
2025-06-03,Maize,2185.32
2025-07-03,Maize,2241.17
2025-08-03,Maize,2167.58
2025-09-03,Maize,2134.25
2025-10-03,Maize,2281.83
2025-11-03,Maize,2261.15
2025-12-03,Maize,2145.42
2025-03-13,Maize,2419.57
2025-03-14,Maize,2160.16
2025-03-15,Maize,2148.42
2025-03-16,Maize,2073.55
2025-03-17,Maize,2158.34
2025-03-18,Maize,2180.17
2025-03-19,Maize,2105.08
2025-03-20,Maize,2204.15
2025-03-21,Maize,2296.23
2025-03-22,Maize,2112.69
2025-03-23,Maize,1991.25
2025-03-24,Maize,2141.2
2025-03-25,Maize,2141.24
2025-03-26,Maize,2175.99
2025-03-27,Maize,2192.52
2025-03-28,Maize,2091.27
2025-03-29,Maize,1989.25
2025-03-30,Maize,2220.23
2025-03-31,Maize,2114.91
2025-01-04,Maize,2101.75
2025-02-04,Maize,2204.63
2025-03-04,Maize,2147.2
2025-04-04,Maize,2115.62
2025-05-04,Maize,2104.74
2025-06-04,Maize,2074.18
2025-07-04,Maize,2101.36
2025-08-04,Maize,2108.49
2025-09-04,Maize,2113.99
2025-10-04,Maize,2564.0
2025-11-04,Maize,2040.9
2025-12-04,Maize,2050.7
2025-04-13,Maize,2124.24
2025-04-14,Maize,2206.51
2025-04-15,Maize,2097.88
2025-04-16,Maize,2184.38
2025-04-17,Maize,2108.7
2025-04-18,Maize,2086.83
2025-04-19,Maize,2088.22
2025-04-20,Maize,2049.43
2025-04-21,Maize,2087.84
2025-04-22,Maize,2144.64
2025-04-23,Maize,2075.76
2025-04-24,Maize,2077.9
2025-04-25,Maize,2202.18
2025-04-26,Maize,2059.05
2025-04-27,Maize,2117.42
2025-04-28,Maize,2147.95
2025-04-29,Maize,2085.56
2025-04-30,Maize,2191.55
2025-01-05,Maize,2095.38
2025-02-05,Maize,2142.99
2025-03-05,Maize,2071.39
2025-04-05,Maize,2114.24
2025-05-05,Maize,2105.82
2025-06-05,Maize,2149.86
2025-07-05,Maize,2065.54
2025-08-05,Maize,2073.13
2025-09-05,Maize,2107.51
2025-10-05,Maize,2058.11
2025-11-05,Maize,2100.13
2025-12-05,Maize,2227.99
2025-05-13,Maize,2046.54
2025-05-15,Maize,2020.78
2025-05-16,Maize,2037.82
2025-05-17,Maize,2037.69
2025-05-18,Maize,2043.32
2025-05-19,Maize,2006.49
2025-05-20,Maize,2003.5
2025-05-21,Maize,1956.66
2025-05-22,Maize,2013.46
2025-05-23,Maize,1995.81
2025-05-24,Maize,2051.59
2025-05-25,Maize,1858.29
2025-05-26,Maize,2028.34
2025-05-27,Maize,2054.8
2025-05-28,Maize,2069.99
2025-05-29,Maize,2034.69
2025-05-30,Maize,2013.98
2025-05-31,Maize,1982.53
2025-01-06,Maize,1740.25
2025-02-06,Maize,2052.54
2025-03-06,Maize,2039.18
2025-04-06,Maize,2108.77
2025-05-06,Maize,2050.14
2025-06-06,Maize,2036.8
2025-07-06,Maize,2196.26
2025-08-06,Maize,2075.44
2025-09-06,Maize,2037.96
2025-10-06,Maize,2081.69
2025-11-06,Maize,2090.14
2025-12-06,Maize,2102.03
2025-06-13,Maize,2108.8
2025-06-14,Maize,2231.51
2025-06-15,Maize,2138.97
2025-06-16,Maize,2109.56
2025-06-17,Maize,2136.33
2025-06-18,Maize,2150.09
2025-06-19,Maize,2214.39
2025-06-20,Maize,2168.74
2025-06-21,Maize,2145.17
2025-06-22,Maize,2156.82
2025-06-23,Maize,2120.14
2025-06-24,Maize,2185.91
2025-06-25,Maize,2151.14
2025-06-26,Maize,2128.23
2025-06-27,Maize,2280.51
2025-06-28,Maize,2195.25
2025-06-29,Maize,2199.45
2025-06-30,Maize,2218.52
2025-01-07,Maize,2281.72
2025-02-07,Maize,2144.61
2025-03-07,Maize,2240.31
2025-04-07,Maize,2293.23
2025-05-07,Maize,2221.86
2025-06-07,Maize,2146.07
2025-07-07,Maize,2203.54
2025-08-07,Maize,2323.83
2025-09-07,Maize,2470.57
2025-10-07,Maize,2489.39
2025-11-07,Maize,2266.96
2025-12-07,Maize,2406.5
2025-07-13,Maize,2230.64
2025-07-14,Maize,2211.58
2025-07-15,Maize,2340.03
2025-07-16,Maize,2477.05
2025-07-17,Maize,2386.75
2025-07-18,Maize,2169.68
2025-07-19,Maize,2427.02
2025-07-20,Maize,2211.11
2025-07-21,Maize,2361.0
2025-07-22,Maize,2512.58
2025-07-23,Maize,2338.03
2025-07-24,Maize,2266.18
2025-07-25,Maize,2244.76
2025-07-26,Maize,3101.42
2025-07-27,Maize,2213.23
2025-07-28,Maize,2194.3
2025-07-29,Maize,2738.33
2025-07-30,Maize,2447.81
2025-07-31,Maize,2376.03
2025-01-08,Maize,2533.26
2025-02-08,Maize,2327.03
2025-03-08,Maize,2150.0
2025-04-08,Maize,2386.33
2025-05-08,Maize,2540.89
2025-06-08,Maize,2264.59
2025-07-08,Maize,2312.98
2025-08-08,Maize,2548.91
2025-09-08,Maize,2250.0
2025-10-08,Maize,2312.29
2025-11-08,Maize,2385.98
2025-12-08,Maize,2460.29
2025-08-13,Maize,2300.91
2025-08-14,Maize,2391.86
2025-08-15,Maize,2119.57
2025-08-16,Maize,2199.29
2025-08-17,Maize,2270.65
2025-08-18,Maize,2674.57
2025-08-19,Maize,2347.1
2025-08-20,Maize,2147.81
2025-08-21,Maize,2556.28
2025-08-22,Maize,2172.3
2025-08-23,Maize,2718.22
2025-08-24,Maize,2248.7
2025-08-25,Maize,2252.9
2025-08-26,Maize,2211.44
2025-08-27,Maize,2202.15
2025-08-28,Maize,2670.42
2025-08-29,Maize,2633.28
2025-08-30,Maize,2335.03
2025-08-31,Maize,2395.49
2025-01-09,Maize,2302.1
2025-02-09,Maize,1880.16
2025-03-09,Maize,2182.05
2025-04-09,Maize,1915.79
2025-05-09,Maize,2898.02
2025-06-09,Maize,2347.69
2025-07-09,Maize,2188.0
2025-08-09,Maize,2087.28
2025-09-09,Maize,2046.37
2025-10-09,Maize,1848.72
2025-11-09,Maize,1778.05
2025-12-09,Maize,1706.3
2025-09-13,Maize,2210.67
2025-09-14,Maize,2428.99
2025-09-15,Maize,1950.26
2025-09-16,Maize,2218.58
2025-09-17,Maize,1968.13
2025-09-18,Maize,2015.53
2025-09-19,Maize,1968.69
2025-09-20,Maize,2063.5
2025-09-21,Maize,2106.29
2025-09-22,Maize,1632.45
2025-09-23,Maize,1935.6
2025-09-24,Maize,1728.77
2025-09-25,Maize,1668.32
2025-09-26,Maize,1926.26
2025-09-27,Maize,1819.46
2025-09-28,Maize,2158.33
2025-09-29,Maize,2009.32
2025-09-30,Maize,1796.2
2025-01-10,Maize,1954.51
2025-02-10,Maize,1532.68
2025-03-10,Maize,1853.55
2025-04-10,Maize,1630.89
2025-05-10,Maize,2101.23
2025-06-10,Maize,1791.72
2025-07-10,Maize,1667.76
2025-08-10,Maize,1698.94
2025-09-10,Maize,1774.17
2025-10-10,Maize,1849.16
2025-11-10,Maize,2147.48
2025-12-10,Maize,2113.58
2025-10-13,Maize,1755.48
2025-10-14,Maize,1734.49
2025-10-15,Maize,1850.93
2025-10-16,Maize,1664.93
2025-10-17,Maize,1590.79
2025-10-18,Maize,1599.38
2025-10-19,Maize,1642.96
2025-10-20,Maize,1716.99
2025-10-22,Maize,2003.84
2025-10-23,Maize,1791.04
2025-10-24,Maize,1853.78
2025-10-25,Maize,1950.21
2025-10-26,Maize,1702.28
2025-10-27,Maize,1668.08
2025-10-28,Maize,1649.46
2025-10-29,Maize,1717.82
2025-10-30,Maize,1619.11
2025-10-31,Maize,1718.68
2025-01-11,Maize,1674.18
2025-02-11,Maize,1692.1
2025-03-11,Maize,1607.18
2025-04-11,Maize,1742.61
2025-05-11,Maize,1720.46
2025-06-11,Maize,1494.89
2025-07-11,Maize,1573.03
2025-08-11,Maize,1460.63
2025-09-11,Maize,1614.17
2025-10-11,Maize,1645.1
2025-11-11,Maize,1610.26
2025-12-11,Maize,1565.47
2025-11-13,Maize,1560.25
2025-11-14,Maize,1589.17
2025-11-15,Maize,1560.88
2025-11-16,Maize,1476.33
2025-11-17,Maize,1630.47
2025-11-18,Maize,1526.86
2025-11-19,Maize,1482.43
2025-11-20,Maize,1472.63
2025-11-21,Maize,1536.72
2025-11-22,Maize,1516.96
2025-11-23,Maize,1366.71
2025-11-24,Maize,1556.89
2025-11-25,Maize,1536.17
2025-11-26,Maize,1477.84
2025-11-27,Maize,1482.24
2025-11-28,Maize,1540.95
2025-11-29,Maize,1601.17
2025-11-30,Maize,1636.75
2025-01-12,Maize,1557.7
2025-02-12,Maize,1597.24
2025-03-12,Maize,1599.29
2025-04-12,Maize,1562.82
2025-05-12,Maize,1674.85
2025-06-12,Maize,1579.98
2025-07-12,Maize,1492.99
2025-08-12,Maize,1668.94
2025-09-12,Maize,1649.75
2025-10-12,Maize,1693.91
2025-11-12,Maize,1646.76
2025-12-12,Maize,1706.48
2025-12-13,Maize,1649.84
2025-12-14,Maize,1533.49
2025-12-15,Maize,1691.4
2025-12-16,Maize,1685.68
2025-12-17,Maize,1668.43
2025-12-18,Maize,1705.29
2025-12-19,Maize,1723.82
2025-12-20,Maize,1651.99
2025-12-21,Maize,1577.43
2025-12-22,Maize,1679.02
2025-12-23,Maize,1687.0
2025-12-24,Maize,1709.95
2025-12-25,Maize,1657.47
2025-12-26,Maize,1725.35
2025-12-27,Maize,1663.56
2025-12-28,Maize,1597.87
2025-12-29,Maize,1667.0
2025-12-30,Maize,1652.73
2025-12-31,Maize,1697.8
2026-01-01,Maize,1677.08
2026-02-01,Maize,1694.9
2026-03-01,Maize,1748.57
2026-04-01,Maize,1646.98
2026-05-01,Maize,1685.36
2026-06-01,Maize,1693.22
2026-07-01,Maize,1720.7
2026-08-01,Maize,1720.52
2026-09-01,Maize,1740.81
2026-10-01,Maize,1654.79
2026-11-01,Maize,1577.55
2026-12-01,Maize,1687.68
2026-01-13,Maize,1672.08
2026-01-14,Maize,1781.58
2026-01-15,Maize,1633.76
2026-01-16,Maize,1709.34
2026-01-17,Maize,1727.35
2026-01-18,Maize,1709.87
2026-01-19,Maize,1720.62
2026-01-20,Maize,1702.52
2026-01-21,Maize,1628.0
2026-01-22,Maize,1663.92
2026-01-23,Maize,1680.04
2026-01-24,Maize,1654.45
2026-01-25,Maize,1614.89
2026-01-26,Maize,1700.0
2026-01-27,Maize,1641.1
2026-01-28,Maize,1698.54
2026-01-29,Maize,1590.74
2026-01-30,Maize,1653.71
2026-01-31,Maize,1623.03
2026-01-02,Maize,1500.34
2026-02-02,Maize,1687.75
2026-03-02,Maize,1629.76
2026-04-02,Maize,1682.36
2026-05-02,Maize,1599.2
2026-06-02,Maize,1661.94
2026-07-02,Maize,1617.58
2026-08-02,Maize,1676.61
2026-09-02,Maize,1617.56
2026-10-02,Maize,1606.88
2026-11-02,Maize,1632.58
2026-12-02,Maize,1579.21
2026-02-13,Maize,1624.72
2026-02-14,Maize,1546.68
2026-02-15,Maize,1500.27
2026-02-16,Maize,1607.77
2026-02-17,Maize,1543.55
2026-02-18,Maize,1594.43
2026-02-19,Maize,1603.82
2026-02-20,Maize,1602.49
2026-02-21,Maize,1555.52
2026-02-22,Maize,1452.15
2026-02-23,Maize,1566.41
2026-02-24,Maize,1559.44
2026-02-25,Maize,1541.08
2026-02-26,Maize,1564.99
2026-02-27,Maize,1615.7
2026-02-28,Maize,1551.27
2026-01-03,Maize,1390.43
2026-02-03,Maize,1770.83
2026-03-03,Maize,1547.93
2026-04-03,Maize,1607.36
2026-05-03,Maize,1586.78
2026-06-03,Maize,1562.14
2026-07-03,Maize,1620.42
2026-08-03,Maize,1469.31
2026-09-03,Maize,1651.53
2026-10-03,Maize,1642.65
2026-11-03,Maize,1629.42
2026-12-03,Maize,1627.0
2026-03-13,Maize,1639.99
2026-03-14,Maize,1637.86
2026-03-15,Maize,1429.8
2026-03-16,Maize,1628.37
2026-03-17,Maize,1584.43
2026-03-18,Maize,1585.85
2026-03-19,Maize,1681.84
2026-03-20,Maize,1662.05
2026-03-21,Maize,2296.74
2026-03-22,Maize,1473.54
2026-03-23,Maize,1648.62
2026-03-24,Maize,1609.91
2026-03-25,Maize,1642.64
2026-03-26,Maize,1967.58
2026-03-27,Maize,1641.15
2026-03-28,Maize,1736.23
2026-03-29,Maize,1427.58
2026-03-30,Maize,1705.18
2026-03-31,Maize,2147.46
2026-01-04,Maize,1581.5
2026-02-04,Maize,1750.4
2026-03-04,Maize,1762.34
2026-04-04,Maize,1780.59
2026-05-04,Maize,1588.74
2026-06-04,Maize,1698.55
2026-07-04,Maize,1695.26
2026-08-04,Maize,1730.41
2026-09-04,Maize,1748.07
2026-10-04,Maize,1666.62
2026-11-04,Maize,1677.67
2026-12-04,Maize,1735.45
2026-04-13,Maize,1708.88
2026-04-14,Maize,1695.57
2026-04-15,Maize,1690.51
2026-04-16,Maize,1666.77
2026-04-17,Maize,1715.64
2026-04-18,Maize,1671.09
2026-04-19,Maize,1799.61
2026-04-20,Maize,1748.99
2026-04-21,Maize,1682.13
2026-04-22,Maize,1705.88
2026-04-23,Maize,1744.11
2026-04-24,Maize,1745.75
2026-04-25,Maize,1693.22
2026-04-26,Maize,1818.46
2026-04-27,Maize,1806.25
2026-04-28,Maize,1846.91
2026-04-29,Maize,1838.27
2026-04-30,Maize,1893.05
2026-01-05,Maize,1797.29
2026-02-05,Maize,1855.62
