Date,Total_Arrivals_MT,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Markets_Reported
2024-09-30,723.04,2566.17,3041.59,2810.05,84.0
2024-10-01,422.08,2632.58,3242.44,2956.36,65.0
2024-10-02,20.0,2312.66,2821.66,2569.02,11.0
2024-10-03,445.3,2626.01,3142.07,2905.2,68.0
2024-10-04,1217.47,2560.62,2836.61,2728.9,68.0
2024-10-05,487.47,2695.84,3203.5,2948.89,60.0
2024-10-06,79.75,2889.8,3118.41,3020.06,11.0
2024-10-07,235.4,2966.22,3853.76,3427.79,20.0
2024-10-09,352.25,2672.08,3300.8,2992.26,69.0
2024-10-10,369.99,2685.91,3319.09,3034.36,66.0
2024-10-11,355.72,2679.33,3274.94,2983.78,63.0
2024-10-12,84.4,2815.15,3233.09,3033.3,19.0
2024-10-13,91.3,2840.37,3278.72,3071.74,11.0
2024-10-14,512.07,2705.68,3217.96,2966.49,75.0
2024-10-15,413.57,2715.63,3328.91,3044.79,69.0
2024-10-16,356.2,2622.76,3226.82,2932.29,69.0
2024-10-17,521.65,2694.11,5043.83,2972.64,72.0
2024-10-18,444.54,2747.93,3324.16,3043.87,76.0
2024-10-19,336.7,2782.85,3344.98,3067.31,55.0
2024-10-20,93.3,2923.56,3332.43,3109.88,9.0
2024-10-21,549.99,2743.04,3300.41,3014.26,79.0
2024-10-22,553.27,2738.34,3299.82,3008.41,77.0
2024-10-23,437.37,2743.89,3422.37,3106.95,67.0
2024-10-24,499.41,2704.16,3326.63,3021.85,68.0
2024-10-25,698.55,2678.9,3598.21,3158.47,78.0
2024-10-26,427.76,2711.38,3317.07,3024.22,64.0
2024-10-27,86.68,2979.3,3269.44,3133.53,12.0
2024-10-28,483.83,2806.13,3351.23,3091.59,55.0
2024-10-29,1023.65,2863.61,5202.9,4035.45,35.0
2024-10-30,668.24,2788.21,5388.83,4094.08,22.0
2024-10-31,5.9,2654.61,2881.39,2729.19,4.0
2024-11-01,56.5,2992.04,3381.42,3186.73,2.0
2024-11-02,476.48,2777.79,5216.4,3995.57,27.0
2024-11-03,59.87,2923.12,3328.79,3137.25,4.0
2024-11-04,761.72,2776.34,5173.34,3978.93,53.0
2024-11-05,421.97,2822.27,3406.57,3116.44,59.0
2024-11-06,818.22,2810.51,4497.61,3649.63,66.0
2024-11-07,922.1,2808.46,4369.93,3594.65,67.0
2024-11-08,996.42,2783.08,4632.41,3720.18,83.0
2024-11-09,1006.5,2794.4,5098.5,3953.18,60.0
2024-11-10,75.59,3143.51,3365.33,3259.51,7.0
2024-11-11,1276.56,2804.37,4981.55,3898.95,77.0
2024-11-12,1342.74,2773.8,5226.26,4007.36,70.0
2024-11-13,877.37,2738.35,4744.77,3756.63,74.0
2024-11-14,818.46,2814.2,4806.15,3816.51,64.0
2024-11-15,508.8,2784.19,5220.38,4013.58,24.0
2024-11-16,894.12,2777.93,4691.32,3744.81,62.0
2024-11-17,76.85,2908.32,3310.55,3121.2,11.0
2024-11-18,1283.67,2808.65,4955.04,3887.96,66.0
2024-11-19,1198.82,2792.15,5321.39,4069.58,38.0
2024-11-20,65.8,3189.51,3384.95,3287.23,3.0
2024-11-21,604.62,2722.63,3504.96,3165.36,71.0
2024-11-22,1152.26,2799.94,4872.68,3848.73,78.0
2024-11-23,846.94,2844.84,5070.33,3979.42,30.0
2024-11-24,75.64,2945.16,3342.45,3143.36,13.0
2024-11-25,1213.64,2790.83,4686.08,3742.56,77.0
2024-11-26,1439.6,2849.81,5144.59,4004.48,64.0
2024-11-27,957.0,2805.0,4663.32,3738.86,67.0
2024-11-28,845.2,2810.67,4766.3,3803.71,51.0
2024-11-29,19.2,2691.93,3195.79,2995.12,6.0
2024-11-30,607.7,2858.84,5476.88,4163.7,13.0
2024-12-01,100.5,2731.14,3338.46,3080.55,8.0
2024-12-02,1195.7,2750.37,4684.65,3728.39,83.0
2024-12-03,1369.31,2825.05,4971.8,3920.08,69.0
2024-12-04,1010.3,2831.24,4890.0,3865.02,73.0
2024-12-05,762.52,2821.1,4575.7,3700.21,67.0
2024-12-06,1065.11,2811.06,5027.25,3930.97,70.0
2024-12-07,1071.83,2828.22,5015.89,3934.9,64.0
2024-12-08,85.0,3056.88,3467.02,3271.7,12.0
2024-12-09,476.5,2911.21,3590.07,3279.38,74.0
2024-12-10,1525.37,2844.75,5237.44,4051.83,71.0
2024-12-11,996.2,2808.86,5197.71,4018.95,48.0
2024-12-12,470.8,2898.66,3571.02,3261.79,70.0
2024-12-13,1228.27,2861.56,5183.97,4028.42,67.0
2024-12-14,1769.31,2660.7,4123.49,3363.65,53.0
2024-12-15,92.3,2831.5,3312.69,3047.19,9.0
2024-12-16,520.87,2905.39,3547.0,3260.0,58.0
2024-12-17,496.4,2894.71,3554.24,3246.5,66.0
2024-12-18,1659.45,3018.99,4950.94,3988.12,69.0
2024-12-19,825.2,2880.47,4358.96,3633.05,77.0
2024-12-20,1031.36,2858.55,4885.41,3879.65,75.0
2024-12-21,1669.03,2712.26,3962.67,3356.05,54.0
2024-12-22,77.17,3069.56,3495.48,3283.21,9.0
2024-12-23,993.8,2861.75,4678.9,3778.63,67.0
2024-12-24,1453.7,2842.43,5206.2,4031.83,49.0
2024-12-25,85.3,2762.21,3942.87,3462.64,11.0
2024-12-26,1097.25,2857.25,4635.49,3756.28,64.0
2024-12-27,754.2,2814.43,4624.93,3729.65,69.0
2024-12-28,2042.24,2750.36,4283.83,3470.12,55.0
2024-12-29,70.1,3088.96,3309.93,3188.96,7.0
2024-12-30,1045.7,2930.22,5157.97,4051.85,55.0
2024-12-31,1114.45,2817.68,5051.16,3948.62,62.0
2025-01-01,787.5,2879.730285714286,4528.4206984127,3720.542984126984,64.0
2025-01-02,962.3,2877.1942221760364,4699.63317052894,3814.2933596591497,65.0
2025-01-03,780.0,2929.758846153846,4564.51423076923,3758.579487179488,68.0
2025-01-04,715.73,2895.607282075643,4809.668590110796,3867.088706635184,59.0
2025-01-05,29.6,2343.918918918919,3167.179054054054,2687.753378378379,9.0
2025-01-06,1124.9300000000003,2845.662663454614,5155.822762305208,4006.617033948778,54.0
2025-01-07,1257.3000000000002,2861.031973276067,5129.933746917997,4006.23590233039,56.0
2025-01-08,847.4999999999999,2879.647079646018,4911.22395280236,3905.372861356933,59.0
2025-01-09,354.7,2910.241048773612,3583.915421482944,3259.037214547505,61.0
2025-01-10,1069.39,2870.0333835177066,4914.0933616360735,3901.797005769645,69.0
2025-01-11,1079.2700000000002,2900.834082296367,5232.470280837973,4074.951680302425,54.0
2025-01-12,99.2,2757.6653225806454,3330.8024193548385,2981.5967741935488,12.0
2025-01-13,1511.88,2834.2583406090434,5362.984165409954,4095.319072942297,54.0
2025-01-14,1042.62,2849.858433561604,5225.210143676506,4036.537089255912,35.0
2025-01-15,1036.5,2831.843994211288,5206.134684032803,4025.2582730342497,51.0
2025-01-16,1236.0,2824.8211165048538,5115.403640776699,3919.343365695793,73.0
2025-01-17,749.3,2838.238355798745,4726.166288535967,3787.156946483385,61.0
2025-01-18,728.7299999999999,2795.4529112291248,4971.469954578513,3896.856586115572,59.0
2025-01-19,92.2,2909.425162689805,3284.634490238612,3102.917570498915,14.0
2025-01-20,404.04,2845.309375309376,3407.3613998614,3181.9022869022865,49.0
2025-01-21,1341.7,2991.620183349482,5359.498099426101,4186.985466199598,47.0
2025-01-22,883.03,2960.787289220072,5064.992016126292,4025.514535180006,60.0
2025-01-23,539.83,2922.5257951577346,7834.1529740844335,3769.097067595354,50.0
2025-01-24,875.1600000000001,2922.6370035193563,4799.732734585675,3880.328282828282,64.0
2025-01-25,760.3199999999999,2910.3393308080813,4773.030434553872,3854.7160669191926,49.0
2025-01-26,73.06,2772.351491924446,3183.383520394196,3137.188612099644,8.0
2025-01-27,1277.1,2950.202959830867,5022.02983321588,3992.13468013468,64.0
2025-01-28,880.3000000000001,2973.4132682040213,5167.742246961263,4071.552993297739,54.0
2025-01-29,760.03,2915.094404168257,4691.268502559109,3827.380498138232,55.0
2025-01-30,819.77,2905.3687619698208,4830.574856362151,3885.7393537211656,60.0
2025-01-31,1234.4199999999998,3045.5959883994105,4565.233550979408,3822.69162845709,62.0
2025-02-01,2464.03,2967.9478334273526,5335.837753598779,4160.259737097357,54.0
2025-02-02,395.94,2766.609082184169,3201.644188513412,2925.191695711472,10.0
2025-02-03,3713.73,3000.0592665594977,4852.317966034149,3937.540962859444,64.0
2025-02-04,1574.749999,2820.529671008433,4454.104461313927,3641.762438413566,75.0
2025-02-05,779.08,2861.4867536068177,4460.445268778559,3676.445679519433,62.0
2025-02-06,968.9,2865.148622148828,4226.872948704717,3554.733718650016,78.0
2025-02-07,637.9200000000001,2913.06872335089,4772.586687985954,3859.940431402056,66.0
2025-02-08,207.03,2639.2609766700475,3328.9909674926344,3020.079215572622,46.0
2025-02-09,8.27,2541.9588875453446,2905.683192261185,2752.8415961305927,3.0
2025-02-10,0.16,2400.0,3000.0,2455.0,1.0
2025-02-12,104.9,2643.241182078169,3106.0743565300286,2920.1020019065777,17.0
2025-02-13,1110.2,2885.2704918032787,4441.812646370024,3681.371464600973,69.0
2025-02-14,971.82,2863.6758864810354,4043.2029593957727,3464.848428721368,79.0
2025-02-15,1096.89,2886.6450601245338,4686.954662728258,3785.265341100748,68.0
2025-02-16,86.77,3052.862740578541,3254.303330644232,3153.588797971649,12.0
2025-02-17,1786.84,2827.7831311141454,3909.987973181706,3384.363037541134,78.0
2025-02-18,1787.0000000000002,2826.112143256855,4099.936261891437,3474.924331281477,63.0
2025-02-19,109.21,2848.0368098159506,3208.4424503250616,3039.670359857156,14.0
2025-02-20,2281.42,2776.5979521526065,3897.5013807190257,3364.6453962882765,67.0
2025-02-21,2277.91,2796.753515283747,3580.0307738233737,3198.9020330039384,84.0
2025-02-22,2011.45,2785.4857441149425,3953.348479952273,3397.517810534689,68.0
2025-02-23,106.04,2671.7153904187103,2917.5858166729536,2799.107883817428,12.0
2025-02-24,3144.51,2794.700789630181,3551.098574976706,3190.695408823633,83.0
2025-02-25,2332.2000000000003,2772.373124088844,3984.810093473972,3395.882141325786,62.0
2025-02-26,116.65,2836.973424774968,3140.1363051864555,3032.4582940420064,11.0
2025-02-27,3757.2599999999993,2710.079366346753,3570.2289700473225,3156.2320094962824,69.0
2025-02-28,4592.48,2629.3630456746687,3352.379759955405,3026.318753701704,88.0
2025-03-01,3181.12,2687.3974700734334,3518.6188637963987,3109.9346613771254,69.0
2025-03-02,131.41,2771.3705197473555,3169.5746138041245,2968.954417472034,9.0
2025-03-03,5620.91,2589.355173806377,3361.619059903112,2978.6523018514795,86.0
2025-03-04,5276.330000000001,2615.533609535415,3417.2949853401888,3039.6184980848425,83.0
2025-03-05,4028.38,2559.3952109781103,3311.430756284164,2947.9623769356413,73.0
2025-03-06,4735.360000000001,2570.646856838762,3574.948050412217,3105.3015694688465,80.0
2025-03-07,4170.1,2638.5703700151075,3487.715474449054,3086.6031989640533,88.0
2025-03-08,3625.24,2675.641000319979,3754.129321093224,3210.4357449437834,75.0
2025-03-09,169.93,2702.6599187900897,2986.4814923792146,2836.653327840876,12.0
2025-03-10,7407.040000000001,2583.25860262669,3376.195551799369,3004.4574998919948,88.0
2025-03-11,6217.099999999999,2634.0736838719017,3569.046195171383,3123.0935806083226,83.0
2025-03-12,5002.9,2599.981410781747,3346.6668532251297,2979.354514381658,79.0
2025-03-13,2037.9,2707.673634623877,4012.3317140193335,3395.304529172187,32.0
2025-03-14,57.760000000000005,2545.7271468144045,2821.8957756232685,2699.916897506925,8.0
2025-03-15,3954.87,2703.8421743319,4194.373949080501,3460.963470354272,65.0
2025-03-16,252.16000000000005,2590.6289657360403,2784.710104695432,2688.3328045685275,12.0
2025-03-17,6650.8,2561.2421362843565,3352.2020508810965,2954.1850303722863,94.0
2025-03-18,4836.68,2529.424491593407,3287.809148010618,2912.757960005624,85.0
2025-03-19,4332.04,2469.8778358463915,3070.9416995226265,2775.270101384106,82.0
2025-03-20,4069.130001,2538.850638824798,3407.3656899122507,2968.751005714305,77.0
2025-03-21,4548.37,2564.927809303113,3463.1668487831903,3022.456297530764,92.0
2025-03-22,3173.65,2431.746411860161,2831.041576733414,2608.263488412396,74.0
2025-03-23,210.75,2649.786951364176,2960.973665480427,2783.991459074733,14.0
2025-03-24,5077.440001000001,2571.609551255828,3465.3963413914494,3024.387006015947,85.0
2025-03-25,4645.07,2621.040027383872,3619.1386136269207,3119.006340055156,91.0
2025-03-26,3177.47,2578.692387339613,3466.062433319591,3035.048025630455,77.0
2025-03-27,3042.1600000000003,2556.447195413785,3410.295020643226,2997.929550056538,66.0
2025-03-28,2574.39,2753.191047199531,4023.48637929762,3412.714483819468,62.0
2025-03-29,1120.45,2486.48837520639,2926.9270382435625,2726.088571556072,34.0
2025-03-30,103.71,2374.2792401889883,3070.3837624144244,2726.6165268537266,10.0
2025-03-31,1804.22,2956.054971123256,5290.815698750706,4146.776972874705,15.0
2025-04-01,2045.71,2585.194235742114,3787.334666203909,3209.30102507198,54.0
2025-04-02,3622.55,2514.994078756677,3490.853790837946,3022.109329063781,73.0
2025-04-03,3222.05,2534.5144240468026,3487.572632330349,3011.1611210254346,76.0
2025-04-04,2999.69,2568.950874923742,3595.541105914278,3084.4464928042566,96.0
2025-04-05,3592.46,2717.7267109445893,3986.3737940018814,3360.79257667448,71.0
2025-04-06,176.38,2569.883206712779,2845.810182560381,2728.60868579204,8.0
2025-04-07,4212.530000000001,2669.025573705113,3746.6349082380416,3223.394712915991,95.0
2025-04-08,3799.66,2647.649816036172,3881.816899406789,3272.1778659143183,89.0
2025-04-09,3247.27,2683.5931721107268,4035.020894474436,3366.450649314655,69.0
2025-04-10,1328.6699999999998,2879.9928499928506,4684.247405300038,3792.73978489768,18.0
2025-04-11,3183.21,2652.5963100141053,3502.014507368348,3083.5708859924416,84.0
2025-04-12,777.91,2785.802213623685,3337.5252921289093,3089.35995166536,31.0
2025-04-13,125.39,2450.0470531940346,2923.227530106069,2670.3086370523965,7.0
2025-04-14,271.48,2604.7852512155587,3052.102917341977,2719.657064977162,11.0
2025-04-15,4183.92,2591.1863037534176,3628.7345121321614,3127.988551406336,89.0
2025-04-16,3408.54,2640.3679874667746,3678.102354673849,3160.965956098505,86.0
2025-04-17,2700.870001,2666.765264316029,3750.7138249983454,3218.226774717692,68.0
2025-04-18,1227.2799999999995,2760.1422658236106,4770.098754970341,3770.1439769245817,27.0
2025-04-19,2398.9,2735.003459919129,4115.942223519113,3423.874609195881,68.0
2025-04-20,145.4,2733.1636863823933,2973.045392022008,2848.356258596974,11.0
2025-04-21,2761.71,2629.9819314844794,3927.557382925797,3284.228322307556,84.0
2025-04-22,2835.25,2714.561308526585,4338.080627810598,3524.195728771713,81.0
2025-04-23,2912.98,2704.3043034967627,4104.104473769129,3398.1276459158657,89.0
2025-04-24,2329.03,2641.9426542380297,3900.951876961653,3276.1863093219063,78.0
2025-04-25,2126.1700000000005,2667.502927799752,3887.937465019259,3292.231006927949,86.0
2025-04-26,1992.15,2641.9679742991248,3976.972667720805,3304.535803026881,67.0
2025-04-27,55.25,2388.622624434389,2658.626244343892,2557.245248868778,11.0
2025-04-28,2598.69,2668.4633026640345,3925.773832200072,3297.7013803108493,87.0
2025-04-29,2160.74,2654.695659820247,4053.8577524366656,3362.5572720456885,77.0
2025-04-30,714.8,2702.936066032457,4536.739507554562,3629.702993844433,22.0
2025-05-01,30.0,2422.266666666667,2653.333333333333,2535.84,5.0
2025-05-02,2477.96,2683.9063988119256,3935.59520734798,3315.773983437989,102.0
2025-05-03,1702.57,2741.0741408576446,4132.678303975754,3441.99815572928,77.0
2025-05-04,116.09999999999998,2281.6589147286822,2513.714039621017,2415.847545219639,12.0
2025-05-05,1863.969999,2647.7632956527,3755.758301129181,3195.579639369508,93.0
2025-05-06,2011.21,2764.328140770978,4497.818775761854,3630.491594612199,85.0
2025-05-07,1525.07,2744.189971607861,4056.9777780692034,3400.324758863528,87.0
2025-05-08,1440.9,2686.8545353598447,3732.158581442155,3207.7245471580263,97.0
2025-05-09,1129.13,2672.2456227360885,3678.925013063154,3168.680577081469,96.0
2025-05-10,610.8600010000001,2365.5852398821567,2772.812918888431,2580.171397382098,69.0
2025-05-11,79.61,2455.598542896621,2974.5283255872378,2557.301846501696,9.0
2025-05-12,1290.64,2878.749070228723,5059.977220603731,3930.547092915144,20.0
2025-05-13,1925.7,2813.1961883990243,4641.648803032664,3721.350989250662,58.0
2025-05-15,1741.3999989999998,2728.9967845004007,4084.013208717132,3412.929654882813,89.0
2025-05-16,1876.140001,2778.7130489447945,4475.831546756729,3623.39649434616,107.0
2025-05-17,1426.7399999999998,2850.796431024574,4801.172603277402,3821.9521426468737,67.0
2025-05-18,106.7,2845.202436738519,3129.394564198688,2985.974695407685,10.0
2025-05-19,2155.24,2787.8016833392103,4384.774456673039,3579.0726786807963,87.0
2025-05-20,1882.81,2832.629527142941,4442.80596555149,3640.739639156368,81.0
2025-05-21,1503.86,2769.929980184326,4058.676073570678,3405.870559759552,92.0
2025-05-22,1537.3300000000002,2671.867133276525,3836.630261557375,3246.480391327821,87.0
2025-05-23,1463.4400000000005,2769.5833788880987,3658.198286229705,3207.9543267916683,94.0
2025-05-24,941.21,2824.6700523793843,4522.026434058287,3692.2618756706793,59.0
2025-05-25,26.700000000000003,2528.370786516853,2656.460674157303,2581.6142322097376,7.0
2025-05-26,1784.6,2705.868822145018,4162.735514961337,3431.5184467107474,83.0
2025-05-27,1333.6,2726.5004499100182,4004.291466706659,3367.936787642472,85.0
2025-05-28,1326.26,2708.816597047336,3929.840981406361,3321.033884758645,82.0
2025-05-29,1108.67,2559.247386508158,2958.805866488676,2760.192311508383,93.0
2025-05-30,1723.1299999999997,2582.931467736039,3351.1310231961606,2967.049085095148,92.0
2025-05-31,860.21,2604.989595563873,3478.392718057218,3055.365782773974,71.0
2025-06-01,100.7,2807.61,2984.96,2899.91,9.0
2025-06-02,1817.440001,2730.41,3983.38,3350.21,81.0
2025-06-03,1704.1,2645.88,4027.89,3337.38,79.0
2025-06-04,1289.16,2679.57,4167.84,3430.48,65.0
2025-06-05,2430.1999989999995,2627.36,3312.7,2976.49,77.0
2025-06-06,1438.1600000000003,2754.03,4120.32,3437.27,72.0
2025-06-07,513.3,2751.18,5201.43,3973.76,17.0
2025-06-08,142.25,2764.96,3853.65,2899.7,14.0
2025-06-09,1660.4599990000002,2653.1,3859.7,3255.86,75.0
2025-06-10,1546.26,2703.69,4104.69,3405.85,68.0
2025-06-11,1424.4399999999998,2656.59,3607.01,3140.74,77.0
2025-06-12,1516.4000009999995,2654.14,3864.21,3272.0,81.0
2025-06-13,1646.55,2670.52,3685.41,3176.8,83.0
2025-06-14,2595.9999999999995,2743.84,4893.78,3821.48,62.0
2025-06-15,198.4,2617.31,2833.45,2719.76,13.0
2025-06-16,3140.7000000000003,2718.55,4320.57,3528.43,81.0
2025-06-17,1669.0,2575.87,3511.07,3053.13,80.0
2025-06-18,1239.16,2725.7,3918.72,3322.99,77.0
2025-06-19,1533.380001,2674.71,3860.49,3290.29,76.0
2025-06-20,1161.67,2698.67,3903.3,3305.9,87.0
2025-06-21,591.75,2558.51,2960.92,2774.33,68.0
2025-06-22,89.06,2510.14,2725.12,2583.43,13.0
2025-06-23,1573.15,2608.32,3849.18,3229.07,82.0
2025-06-24,1146.93,2664.04,3849.32,3262.36,71.0
2025-06-25,866.3000000000001,2685.11,4133.26,3416.95,65.0
2025-06-26,1095.4,2636.51,3834.06,3243.0,72.0
2025-06-27,1454.37,2666.65,3807.78,3240.81,90.0
2025-06-28,946.3,2695.38,4129.83,3424.35,64.0
2025-06-29,94.16,2894.67,3077.05,2995.02,12.0
2025-06-30,948.929999,2574.97,2967.21,2790.78,79.0
2025-07-01,1261.2400000000002,2689.3515270685984,4395.219958136436,3553.1368494497474,59.0
2025-07-02,170.92,2400.75122864498,2527.8516264919263,2453.269248771356,25.0
2025-07-03,1408.869999,2695.197108814296,3995.650380500437,3363.1616479612467,73.0
2025-07-04,1129.84,2702.555937123841,3882.949267152872,3301.5630177724283,82.0
2025-07-05,746.26,2824.1884865864445,3400.557044461716,3128.0812317422883,57.0
2025-07-06,71.9,2904.9749652294854,3259.1126564673154,3080.7468706536856,9.0
2025-07-07,725.230001,2693.60230511203,3053.524398530777,2907.2961676333075,70.0
2025-07-08,1471.12,2714.211825004078,4494.171447604546,3617.157675784436,64.0
2025-07-09,1235.0,2656.620647773279,4521.990445344129,3602.334170040486,65.0
2025-07-10,1085.6999990000002,2695.2880176331287,4146.795709428751,3442.3833481094066,66.0
2025-07-11,1285.7,2672.139262658474,4103.973438593762,3395.5688185424283,78.0
2025-07-12,1156.4,2776.951314424075,4516.06416464891,3663.719906606711,61.0
2025-07-13,103.64,2922.520262446932,3147.4874565804707,3000.6541875723656,12.0
2025-07-14,1412.84,2692.3484612553434,4174.256816058436,3445.4988533733467,74.0
2025-07-15,1508.86,2669.133319194624,4187.667775671698,3439.7190196572246,79.0
2025-07-16,1265.1,2703.285036755987,4179.394356177377,3457.3058256264326,70.0
2025-07-17,1152.9,2656.8400555121866,3646.585566831468,3157.9244513834674,76.0
2025-07-18,1328.5700000000002,2687.671180291591,4164.895639672731,3436.8479643526493,84.0
2025-07-19,1080.8300000000002,2686.399156204028,4177.375813032577,3445.032891389025,63.0
2025-07-20,92.88,2863.770456503015,3070.128122308355,2958.3171834625323,9.0
2025-07-21,1611.6,2686.370749565649,4141.124348473567,3420.3232812112187,85.0
2025-07-22,1210.8399999999997,2688.215618909188,4152.641472035944,3431.913052096066,67.0
2025-07-23,1336.63,2718.615772502488,4278.508562579023,3503.550975213784,79.0
2025-07-24,1072.440001,2674.262895104376,4142.610867067053,3434.820576410037,63.0
2025-07-25,987.62,2757.6642838338635,4335.776614487353,3536.194589011968,49.0
2025-07-26,635.6,2908.608401510384,4850.633102580239,3879.0358716173696,12.0
2025-07-27,95.19,2790.655531043177,3148.679483138985,2965.8861224918587,11.0
2025-07-28,1401.14,2702.040338581441,4190.53948927302,3457.009292433305,67.0
2025-07-29,829.4,2820.4669640704124,48187.96069447793,4045.2504219918014,23.0
2025-07-30,940.55,2754.216681728776,3852.458561479985,3201.1734836000214,71.0
2025-07-31,1097.06,2783.3870526680403,3778.077224582066,3281.2224126301207,68.0
2025-08-01,1206.06,2784.8,4022.23,3416.91,75.0
2025-08-02,1080.47,2852.09,4169.93,3535.19,59.0
2025-08-03,92.6,2836.52,3285.1,3061.93,10.0
2025-08-04,1578.7,2824.72,4276.15,3567.69,74.0
2025-08-05,1713.17,2868.51,4478.01,3686.02,82.0
2025-08-06,1453.82,2834.93,3931.24,3383.55,74.0
2025-08-07,1496.46,2767.24,3899.98,3348.39,75.0
2025-08-08,1009.9,2880.29,4177.6,3544.02,61.0
2025-08-09,1.3,2626.92,2811.54,2719.23,2.0
2025-08-10,150.24,2786.58,3151.96,2965.69,13.0
2025-08-11,1813.1,2864.25,4279.67,3587.81,67.0
2025-08-12,1669.99,2883.62,4524.08,3708.33,80.0
2025-08-13,1310.18,2896.89,4225.11,3563.85,78.0
2025-08-14,1355.2,2934.38,4821.55,3888.69,57.0
2025-08-15,21.8,2405.89,2629.66,2448.6,7.0
2025-08-16,446.72,2982.85,3515.53,3277.01,48.0
2025-08-17,124.94,2918.25,3161.06,3007.05,13.0
2025-08-18,2093.76,2932.12,4608.57,3778.07,61.0
2025-08-19,2241.89,2927.07,4979.77,3958.19,71.0
2025-08-20,985.82,2650.89,2952.52,2794.97,71.0
2025-08-21,1228.1,2885.33,4241.82,3575.22,63.0
2025-08-22,646.3,3094.07,5006.97,4067.22,23.0
2025-08-23,775.6,3010.1,4797.58,3913.29,36.0
2025-08-24,93.1,2712.24,3100.67,2920.81,7.0
2025-08-25,1808.81,2754.74,3823.37,3214.96,82.0
2025-08-26,1458.11,2927.27,4541.22,3626.63,56.0
2025-08-27,86.82,3564.14,3877.91,3717.17,13.0
2025-08-28,1424.33,2913.61,4554.71,3597.21,60.0
2025-08-29,1369.3,2867.89,4649.64,3767.59,57.0
2025-08-30,709.2,3001.32,5059.92,4036.21,28.0
2025-08-31,43.9,2499.98,2853.28,2619.53,7.0
2025-09-01,1126.4,2856.86,4983.67,3756.77,48.0
2025-09-02,1420.1,2888.29,4420.89,3657.56,69.0
2025-09-03,1383.1,2869.33,4191.7,3537.54,75.0
2025-09-04,1345.16,2823.34,4409.22,3502.47,65.0
2025-09-05,720.33,3051.51,5233.45,3954.22,21.0
2025-09-06,196.31,3247.72,3594.86,3429.55,23.0
2025-09-07,117.29,2652.91,2997.59,2811.48,12.0
2025-09-08,1964.68,2880.1,4447.76,3545.5,67.0
2025-09-09,2144.45,2825.72,4278.84,3559.51,69.0
2025-09-10,1322.89,2816.19,3874.43,3279.33,76.0
2025-09-11,1865.98,2688.29,3532.83,3125.78,78.0
2025-09-12,1476.19,2850.23,4143.42,3503.85,80.0
2025-09-13,1176.13,2806.75,4435.41,3499.17,59.0
2025-09-14,126.91,2912.17,3314.91,3052.61,15.0
2025-09-15,2018.57,2854.97,4590.87,3589.22,77.0
2025-09-16,1889.8,2936.77,4769.51,3855.1,73.0
2025-09-17,1409.98,2914.77,4526.43,3722.99,64.0
2025-09-18,1506.03,2810.4,4212.13,3398.22,75.0
2025-09-19,2034.41,2769.83,3779.2,3276.32,82.0
2025-09-20,1495.5,2906.36,4740.49,3670.86,57.0
2025-09-21,130.66,2711.48,3069.41,2868.98,13.0
2025-09-22,453.49,2798.58,3013.38,2900.7,55.0
2025-09-23,1542.28,2828.76,4375.64,3601.54,75.0
2025-09-24,1436.11,2741.04,4108.54,3421.2,77.0
2025-09-25,946.16,2645.41,2975.42,2780.87,71.0
2025-09-26,1608.7,2888.29,4593.34,3739.88,53.0
2025-09-27,1133.23,2950.1,4466.21,3711.66,51.0
2025-09-28,102.4,2812.38,3231.92,3037.91,7.0
2025-09-29,1243.77,2860.98,4303.74,3478.78,68.0
2025-09-30,1539.11,2842.0,4111.07,3376.16,80.0
2025-11-01,1034.14,2809.01,4082.7,3452.65,67.0
2025-11-02,73.48,2811.46,3171.58,2994.6,10.0
2025-11-03,1040.57,2800.64,4275.41,3540.89,71.0
2025-11-04,1038.5,2872.21,4500.03,3699.74,30.0
2025-11-05,165.13,3128.94,3913.63,3568.76,17.0
2025-11-06,297.5,2535.21,2798.13,2659.97,36.0
2025-11-07,769.7,2758.66,3180.93,2983.53,68.0
2025-11-08,512.6,2763.48,3240.26,3024.69,34.0
2025-11-09,12.0,2506.25,2600.0,2577.12,2.0
2025-11-10,1558.9,2877.08,4795.64,3841.72,49.0
2025-11-11,1352.1,2899.45,4700.49,3809.49,47.0
2025-11-12,970.1,2883.69,4540.05,3715.87,39.0
2025-11-13,1021.7,2815.19,4603.44,3717.26,41.0
2025-11-14,1004.3,2866.13,4543.36,3713.93,48.0
2025-11-15,293.2,2552.53,3125.6,2883.71,30.0
2025-11-16,133.1,2695.7,3103.91,2869.12,10.0
2025-11-17,1358.35,2809.07,4513.91,3657.45,55.0
2025-11-18,1016.56,2830.7,4737.62,3664.16,48.0
2025-11-19,938.6,2823.98,4469.03,3656.71,52.0
2025-11-20,875.1,2897.12,4606.41,3760.82,55.0
2025-11-21,1144.1,2901.07,4613.92,3761.73,52.0
2025-11-22,319.6,2821.75,3593.45,3234.85,34.0
2025-11-23,89.8,2838.62,3236.72,3037.71,9.0
2025-11-24,1665.62,2863.29,4727.16,3800.84,67.0
2025-11-25,1318.2,2894.73,4628.66,3764.05,64.0
2025-11-26,1135.05,2758.76,4123.84,3450.25,61.0
2025-11-27,1053.2,2775.11,3921.2,3353.15,71.0
2025-11-28,1138.7,2814.14,4271.05,3546.67,53.0
