Date,Coffee,Soybean,Wheat,Cotton,Maize,Onion,Sugar,Turmeric
2025-05-18,24300.0,4118.402106567534,2985.974695407685,7447.03,2043.32,1507.664,4300.0,12953.0
2025-05-19,25475.38,4101.804993020234,3579.0726786807963,7246.05,2006.49,1559.143,4300.0,13250.75
2025-05-20,24701.03,4108.957305401957,3640.739639156368,7490.0,2003.5,1610.6219999999998,4300.0,13339.38
2025-05-21,25584.15,4139.3524733394215,3405.870559759552,7293.92,1956.66,1662.1009999999999,4300.0,12787.04
2025-05-22,26331.4,4168.759942299818,3246.480391327821,7435.64,2013.46,1713.58,4300.0,12975.56
2025-05-23,25821.7,4122.746887203638,3207.9543267916683,7392.62,1995.81,1765.059,4300.0,12533.01
2025-05-24,33216.67,4180.354416608594,3692.2618756706793,7336.8,2051.59,1816.538,4300.0,12209.26
2025-05-25,25700.0,3932.0883458646617,2581.6142322097376,7468.93,1858.29,1868.0169999999998,4300.0,12289.585
2025-05-26,23530.83,4059.828308769536,3431.5184467107474,7443.94,2028.34,1919.496,4300.0,12369.91
2025-05-27,25454.0,4150.064695191489,3367.936787642472,7404.94,2054.8,1970.975,4300.0,12018.19
2025-05-28,24656.16,4398.787151118438,3321.033884758645,7536.32,2069.99,2022.454,4300.0,12076.0
2025-05-29,25724.87,4208.439439932614,2760.192311508383,7399.21,2034.69,2073.933,4300.0,12823.79
2025-05-30,25417.75,4015.584174894049,2967.049085095148,7410.13,2013.98,2125.412,4300.0,11916.65
2025-05-31,24839.57,4122.115907201417,3055.365782773974,7305.22,1982.53,2176.891,4300.0,12295.43
2025-06-01,25200.0,4008.026923076923,2899.91,7200.0,1740.25,2228.37,4300.0,12601.470000000001
2025-06-02,25729.0,4096.539800935172,3350.21,7559.35,2052.54,2022.88,4300.0,12907.51
2025-06-03,22945.16,4104.516686991141,3337.38,7529.1,2039.18,1843.89,4300.0,12241.53
2025-06-04,24345.26,4094.490702026068,3430.48,7449.99,2108.77,1206.97,4300.0,15458.54
2025-06-05,22833.55,4160.237399972205,2976.49,7530.33,2050.14,1007.32,4300.0,12154.3
2025-06-06,24092.13,4083.506274702219,3437.27,7517.68,2036.8,1308.11,4300.0,12214.13
2025-06-07,31692.31,4014.267580036348,3973.76,7471.4,2196.26,1435.14,4300.0,10659.39
2025-06-08,28359.03,4169.374759152216,2899.7,7420.77,2075.44,1154.44,4300.0,11509.22
2025-06-09,25025.75,4108.337438033526,3255.86,7340.86,2037.96,1041.38,4300.0,12359.05
2025-06-10,24484.05,4111.700086334288,3405.85,7415.25,2081.69,1106.78,4300.0,12435.09
2025-06-11,25496.85,4150.631878236406,3140.74,7289.89,2090.14,1485.41,4300.0,12215.57
2025-06-12,23853.4,4146.214015160516,3272.0,7342.32,2102.03,1129.44,4300.0,12007.42
2025-06-13,24663.61,4114.188930708669,3176.8,7482.24,2108.8,1186.211052631579,4300.0,12306.04
2025-06-14,29935.48,4158.216226097952,3821.48,7321.86,2231.51,1242.982105263158,4300.0,15885.34
2025-06-15,44000.0,4016.624876604146,2719.76,7487.88,2138.97,1299.753157894737,4300.0,13973.665
2025-06-16,24566.32,4241.587362171332,3528.43,7313.18,2109.56,1356.524210526316,4300.0,12061.99
2025-06-17,22267.65,4238.76266505188,3053.13,7872.73,2136.33,1413.2952631578949,4300.0,11758.34
2025-06-18,22182.22,4257.242523610298,3322.99,7733.86,2150.09,1470.0663157894737,4300.0,12162.86
2025-06-19,24773.33,4138.518832686857,3290.29,7487.86,2214.39,1526.8373684210528,4300.0,12030.18
2025-06-20,22155.1,4181.548216009662,3305.9,7550.49,2168.74,1583.6084210526317,4300.0,11582.06
2025-06-21,21684.21,4236.495281028625,2774.33,7578.16,2145.17,1640.3794736842106,4300.0,10762.16
2025-06-22,21324.155,4074.416420713711,2583.43,7755.0,2156.82,1697.1505263157896,4300.0,11358.17
2025-06-23,20964.1,4139.0713155712665,3229.07,7576.02,2120.14,1753.9215789473685,4300.0,11954.18
2025-06-24,19923.53,4202.014485659858,3262.36,7548.17,2185.91,1810.6926315789474,4300.0,11863.58
2025-06-25,19882.86,4085.8644485141353,3416.95,7259.04,2151.14,1867.4636842105265,4300.0,12362.87
2025-06-26,19655.0,4188.598312716734,3243.0,7434.57,2128.23,1924.2347368421056,4300.0,11569.27
2025-06-27,19644.03,4169.748028586228,3240.81,7346.64,2280.51,1981.0057894736842,4300.0,11798.39
2025-06-28,19005.24,4155.437573016771,3424.35,7497.360378302073,2195.25,2037.7768421052633,4312.5,11553.43
2025-06-29,20052.620000000003,4084.4922279792745,2995.02,7400.0,2199.45,2094.5478947368424,4325.0,11542.25
2025-06-30,21100.0,4077.099255583126,2790.78,7767.13,2218.52,2151.3189473684215,4337.5,11531.07
2025-07-01,19522.92,4125.586893464245,3553.1368494497474,7578.086666666667,2281.72,2208.09,4350.0,11700.06
2025-07-02,20056.52,4138.893382504713,2453.269248771356,7389.043333333333,2144.61,2100.11,4350.0,11390.37
2025-07-03,22324.66,4156.208209511367,3363.1616479612467,7200.0,2240.31,1858.29,4350.0,11421.15
2025-07-04,21761.83,4157.6816420102095,3301.5630177724283,7500.0,2293.23,1162.7,4350.0,11605.73
2025-07-05,19065.85,4181.148419325612,3128.0812317422883,7400.0,2221.86,1002.58,4350.0,7234.97
2025-07-06,19200.0,4080.732375085558,3080.7468706536856,7300.0,2146.07,1381.96,4350.0,9401.525
2025-07-07,19328.85,4142.38251892466,2907.2961676333075,7200.0,2203.54,1306.45,4350.0,11568.08
2025-07-08,23977.6,4160.842892754142,3617.157675784436,7200.0,2323.83,1169.78,4350.0,11747.81
2025-07-09,27185.71,4155.010415095965,3602.334170040486,7200.0,2470.57,1345.87,4350.0,12299.26
2025-07-10,19058.33,4137.797823218997,3442.3833481094066,7200.0,2489.39,1129.27,4350.0,11355.93
2025-07-11,19000.0,4108.395348295229,3395.5688185424283,7500.0,2266.96,1333.98,4350.0,10862.83
2025-07-12,18500.0,4108.783281113523,3663.719906606711,7477.5375,2406.5,1193.79,4350.0,9407.21
2025-07-13,18500.0,4125.814651368049,3000.6541875723656,7455.075,2230.64,1240.402,4350.0,10530.22
2025-07-14,18457.95,4099.852153822741,3445.4988533733467,7432.6125,2211.58,1287.014,4350.0,11653.23
2025-07-15,19416.67,4139.283214268118,3439.7190196572246,7410.15,2340.03,1333.626,4350.0,11020.34
2025-07-16,21662.34,4123.177556682657,3457.3058256264326,7387.6875,2477.05,1380.238,4350.0,11419.08
2025-07-17,18061.35,4168.459064679009,3157.9244513834674,7365.225,2386.75,1426.8500000000001,4350.0,11618.96
2025-07-18,18306.64,4192.29884432428,3436.8479643526493,7342.7625,2169.68,1473.462,4350.0,11092.56
2025-07-19,18312.5,4257.590443132016,3445.032891389025,7320.3,2427.02,1520.074,4350.0,9809.39
2025-07-20,19839.39,4061.904761904762,2958.3171834625323,7297.8375,2211.11,1566.6860000000001,4350.0,10494.255000000001
2025-07-21,21366.28,4096.822410956576,3420.3232812112187,7275.375,2361.0,1613.2980000000002,4350.0,11179.12
2025-07-22,30666.67,4189.650293202915,3431.913052096066,7252.9125,2512.58,1659.91,4350.0,12062.59
2025-07-23,18205.41,4170.622015001768,3503.550975213784,7230.45,2338.03,1706.5220000000002,4350.0,11829.76
2025-07-24,19000.0,4153.156404879012,3434.820576410037,7207.9875,2266.18,1753.134,4350.0,8524.3
2025-07-25,21281.85,4327.003271001531,3536.194589011968,7185.525,2244.76,1799.746,4350.0,11772.52
2025-07-26,22158.09,4047.2658349328217,3879.0358716173696,7163.0625,3101.42,1846.3580000000002,4350.0,16060.19
2025-07-27,19000.0,4301.735807860262,2965.8861224918587,7140.6,2213.23,1892.9700000000003,4350.0,13514.305
2025-07-28,20307.88,4254.479318334248,3457.009292433305,7118.1375,2194.3,1939.5820000000003,4350.0,10968.42
2025-07-29,21495.19,4357.659486329743,4045.2504219918014,7095.675,2738.33,1986.1940000000002,4350.0,13083.77
2025-07-30,19089.31,4354.705890302657,3201.1734836000214,7073.2125,2447.81,2032.8060000000003,4350.0,11605.47
2025-07-31,19057.42,4480.296443188816,3281.2224126301207,7050.75,2376.03,2079.418,4350.0,11014.12
2025-08-01,19437.5,4390.962838802527,3416.91,7028.2875,2533.26,2126.03,4350.0,9450.03
2025-08-02,19663.64,4474.249398659471,3535.19,7005.825,2327.03,2212.14,4350.0,10585.14
2025-08-03,19000.0,4440.132196162047,3061.93,6983.3625,2150.0,1615.33,4350.0,10959.904999999999
2025-08-04,24545.45,4492.2022473773,3567.69,6960.9,2386.33,1114.11,4350.0,11334.67
2025-08-05,19791.44,4544.000473966928,3686.02,6938.4375,2540.89,992.01,4350.0,11256.99
2025-08-06,19832.4,4572.029561077709,3383.55,6915.975,2264.59,1270.35,4350.0,11402.76
2025-08-07,20018.18,4618.208186275055,3348.39,6893.5125,2312.98,1332.86,55000.0,10820.41
2025-08-08,23104.5,4575.005183539618,3544.02,6871.05,2548.91,1206.17,4350.0,10911.86
2025-08-09,26189.36,4676.589285714284,2719.23,6848.5875,2250.0,1163.84,4350.0,6500.0
2025-08-10,23241.9,4626.519774011299,2965.69,6826.125,2312.29,1065.81,4350.0,8752.029999999999
2025-08-11,20294.44,4547.715998451586,3587.81,6803.6625,2385.98,1248.45,4350.0,11004.06
2025-08-12,20828.18,4568.503272783842,3708.33,6781.2,2460.29,1418.37,4350.0,11134.73
2025-08-13,21233.7,4529.5197927791005,3563.85,6758.7375,2300.91,1446.933,4350.0,11193.71
2025-08-14,21723.2,4535.083251205975,3888.69,6736.275,2391.86,1475.4959999999999,4350.0,10792.34
2025-08-15,22000.0,4506.0,2448.6,6713.8125,2119.57,1504.059,4350.0,10846.17
2025-08-16,22213.73,4512.86184482521,3277.01,6691.35,2199.29,1532.6219999999998,4350.0,10900.0
2025-08-17,22166.02,4477.111716621254,3007.05,6668.8875,2270.65,1561.185,4350.0,11027.165
2025-08-18,22118.31,4471.549298781967,3778.07,6646.425,2674.57,1589.748,4350.0,11154.33
2025-08-19,23210.87,4437.42364539419,3958.19,6623.9625,2347.1,1618.311,4350.0,11063.2
2025-08-20,23607.65,4471.834444703458,2794.97,6601.5,2147.81,1646.874,4350.0,11650.58
2025-08-21,23376.65,4425.5190588623445,3575.22,6579.0375,2556.28,1675.437,4350.0,11462.7
2025-08-22,23734.58,4335.140625000001,4067.22,6556.575,2172.3,1704.0,4350.0,22000.0
2025-08-23,24745.79,4508.0332911104615,3913.29,6534.1125,2718.22,1732.563,4350.0,6899.0
2025-08-24,24379.114999999998,4513.938218390805,2920.81,6511.65,2248.7,1761.126,4375.0,7347.9349999999995
2025-08-25,24012.44,4439.666460188783,3214.96,6489.1875,2252.9,1789.689,4400.0,7796.87
2025-08-26,23409.95,4425.347539865053,3626.63,6466.725,2211.44,1818.252,4400.0,7280.246666666667
2025-08-27,23945.5,4465.136890951277,3717.17,6444.2625,2202.15,1846.815,4400.0,6763.623333333333
2025-08-28,23664.93,4223.006664233319,3597.21,6421.8,2670.42,1875.3780000000002,4400.0,6247.0
2025-08-29,23384.36,4258.800704446613,3767.59,6399.3375,2633.28,1903.941,4400.0,8031.99
2025-08-30,24721.43,4284.196484423872,4036.21,6376.875,2335.03,1932.504,4400.0,7629.57
2025-08-31,24724.85,4367.441860465116,2619.53,6354.4125,2395.49,1961.067,4400.0,8643.4
2025-09-01,24728.27,4356.212139791539,3756.77,6331.95,2302.1,1989.63,4400.0,9657.23
2025-09-02,24593.75,4288.464638925173,3657.56,6309.4875,1880.16,2068.19,4400.0,10671.06
2025-09-03,23500.0,4312.662430469716,3537.54,6287.025,2182.05,1567.25,4400.0,10823.39
2025-09-04,23250.0,4295.44465768284,3502.47,6264.5625,1915.79,1106.8,4400.0,10825.94
2025-09-05,23000.0,4283.071507556211,3954.22,6242.1,2898.02,1001.49,4400.0,10697.52
2025-09-06,23294.12,4244.32116993602,3429.55,6219.6375,2347.69,1406.52,4400.0,6762.0
2025-09-07,23043.725,4393.554921540655,2811.48,6197.175,2188.0,1305.11,4400.0,8891.795
2025-09-08,22793.33,4191.23784884681,3545.5,6174.7125,2087.28,957.0,4400.0,11021.59
2025-09-09,22844.74,4248.077833416654,3559.51,6152.25,2046.37,1135.58,4400.0,10935.43
2025-09-10,22993.01,4229.306187671769,3279.33,6129.7875,1848.72,1034.34,4400.0,10840.52
2025-09-11,25188.78,3993.756225193343,3125.78,6107.325,1778.05,1289.47,4400.0,11271.49
2025-09-12,23210.81,4185.6763696586295,3503.85,6084.8625,1706.3,1352.63,4400.0,10573.72
2025-09-13,21600.0,4208.224565380178,3499.17,6062.4,2210.67,1375.5084210526318,4400.0,10718.7
2025-09-14,23975.760000000002,3961.4906832298143,3052.61,6039.9375,2428.99,1398.3868421052632,4400.0,10918.515
2025-09-15,26351.52,4214.24049189871,3589.22,6017.475,1950.26,1421.2652631578949,4400.0,11118.33
2025-09-16,23152.76,4150.04019101952,3855.1,5995.0125,2218.58,1444.1436842105263,4400.0,10744.25
2025-09-17,23714.13,4112.2615123700525,3722.99,5972.55,1968.13,1467.022105263158,4400.0,10329.11
2025-09-18,23438.2,4190.990659837301,3398.22,5950.0875,2015.53,1489.9005263157896,4400.0,11109.14
2025-09-19,22904.62,4172.577756811663,3276.32,5927.625,1968.69,1512.778947368421,4400.0,10428.91
2025-09-20,22989.62,4152.310134175738,3670.86,5905.1625,2063.5,1535.6573684210528,4400.0,10563.53
2025-09-21,22791.67,4039.227459016394,2868.98,5882.7,2106.29,1558.5357894736842,4400.0,11030.785
2025-09-22,22197.98,4118.895040464827,2900.7,5860.2375,1632.45,1581.4142105263159,4400.0,11498.04
2025-09-23,22120.42,4098.686205121606,3601.54,5837.775,1935.6,1604.2926315789473,4400.0,10979.37
2025-09-24,22638.81,4135.749793251429,3421.2,5815.3125,1728.77,1627.171052631579,4400.0,10961.97
2025-09-25,22878.95,4109.263943051687,2780.87,5792.85,1668.32,1650.0494736842106,4400.0,10857.09
2025-09-26,22984.82,4165.225966593464,3739.88,5770.3875,1926.26,1672.927894736842,4400.0,10725.53
2025-09-27,22741.01,4087.510632835089,3711.66,5747.925,1819.46,1695.8063157894735,4400.0,15654.75
2025-09-28,22523.81,4150.0,3037.91,5725.4625,2158.33,1718.6847368421052,4400.0,13443.3
2025-09-29,22531.1,4078.1487582649793,3478.78,5703.0,2009.32,1741.5631578947368,4400.0,11231.85
2025-09-30,22500.0,4080.6973000880735,3376.16,6435.333333333333,1796.2,1764.4415789473683,4400.0,11393.48
2025-10-01,22642.855,4088.4171240395176,3335.3408343461665,7167.666666666666,1954.51,1787.32,4400.0,14687.5
2025-10-02,22785.71,4205.646766169154,3339.125000980161,7900.0,1532.68,2302.62,4400.0,12741.76
2025-10-03,22287.18,4023.331220660252,3342.9091676141556,5496.0,1853.55,1360.9,4400.0,10796.02
2025-10-04,24083.24,3966.797036559585,3346.69333424815,5429.0,1630.89,1066.22,4400.0,10750.0
2025-10-05,24168.67,3922.601931525252,3350.4775008821453,5551.17,2101.23,974.67,4400.0,11012.875
2025-10-06,24254.1,3929.964092844012,3354.26166751614,5673.34,1791.72,1420.73,4400.0,11275.75
2025-10-07,23811.61,3833.3524820109433,3358.0458341501344,6300.0,1667.76,1278.2,4400.0,11387.17
2025-10-08,23780.54,3846.74172305713,3361.830000784129,6600.0,1698.94,1218.64,4400.0,12102.92
2025-10-09,23894.2,3835.564255071604,3365.6141674181235,6377.78,1774.17,1069.61,4400.0,11987.12
2025-10-10,24115.57,3869.6263528491327,3369.398334052118,6188.889999999999,1849.16,1140.91,4400.0,6658.0
2025-10-11,23416.67,3762.976600980509,3373.1825006861127,6000.0,2147.48,1253.0,4400.0,20500.0
2025-10-12,23600.0,3856.6502172397154,3376.9666673201073,6223.9349999999995,2113.58,1478.41,4400.0,16273.385
2025-10-13,24006.55,3805.859731872138,3380.7508339541023,6447.87,1755.48,1486.0775,4400.0,12046.77
2025-10-14,24248.17,3834.097368676092,3384.535000588097,6300.0,1734.49,1493.7450000000001,4400.0,12802.13
2025-10-15,24526.67,3869.655888754616,3388.3191672220914,6468.49,1850.93,1501.4125000000001,4400.0,12146.62
2025-10-16,24224.31,3948.989968170848,3392.103333856086,6373.83,1664.93,1509.0800000000002,4400.0,12655.97
2025-10-17,24288.16,3971.421276617736,3395.8875004900806,6475.64,1590.79,1516.7475,4400.0,17970.27
2025-10-18,24068.79,3921.04030796056,3399.671667124075,6512.72,1599.38,1524.415,4400.0,13000.0
2025-10-19,23834.395,3823.700182075662,3403.4558337580697,6518.95,1642.96,1532.0825,4400.0,12250.0
2025-10-20,23600.0,4011.956155519608,3407.2400003920643,6525.18,1716.99,1539.75,4400.0,11500.0
2025-10-21,23937.89,4317.349726775956,3411.0241670260593,6386.786666666667,1732.2086714368538,1547.4175,4400.0,10750.0
2025-10-22,23992.82,4002.9592315760274,3414.808333660054,6248.393333333333,2003.84,1555.085,4400.0,10000.0
2025-10-23,23818.63,3949.942988770515,3418.5925002940485,6110.0,1791.04,1562.7525,4400.0,13765.72
2025-10-24,23698.71,3965.595379151605,3422.376666928043,5950.0,1853.78,1570.42,4400.0,17132.86
2025-10-25,23759.8,3836.03547381058,3426.1608335620376,6800.0,1950.21,1578.0875,4400.0,20500.0
2025-10-26,23700.0,3880.552068275876,3429.945000196032,7000.0,1702.28,1585.755,4400.0,16641.78
2025-10-27,23620.51,3819.818935350265,3433.7291668300268,6644.83,1668.08,1593.4225000000001,4400.0,12783.56
2025-10-28,23415.15,4043.712459659165,3437.5133334640213,6482.0,1649.46,1601.09,4400.0,13271.47
2025-10-29,23703.07,4084.543046008588,3441.2975000980164,6764.08,1717.82,1608.7575,4400.0,13552.29
2025-10-30,23648.81,4097.633682327174,3445.081666732011,6746.4,1619.11,1616.425,4400.0,12981.61
2025-10-31,23699.59,4131.81345697208,3448.8658333660055,6778.43,1718.68,1624.0925,4400.0,12689.41
2025-11-01,23536.46,4115.10301450793,3452.65,6779.57,1674.18,1631.76,4400.0,17149.17
2025-11-02,23290.525,3776.554001554002,2994.6,7147.7,1692.1,2291.87,4400.0,14926.935
2025-11-03,23044.59,4163.226113163399,3540.89,6879.77,1607.18,1295.87,4400.0,12704.7
2025-11-04,23279.82,4264.489170767652,3699.74,7358.6,1742.61,1039.26,4400.0,14548.2
2025-11-05,23440.0,4294.476449593213,3568.76,6914.52,1720.46,1027.82,4416.666666666667,13200.0
2025-11-06,23317.75,4142.927614753404,2659.97,7292.96,1494.89,1459.5,4433.333333333333,12742.41
2025-11-07,23300.0,4365.926994477512,2983.53,6902.73,1573.03,1291.25,4450.0,13103.39
2025-11-08,23400.0,4728.39284400391,3024.69,6821.6,1460.63,1182.84,4450.0,13050.0
2025-11-09,23500.0,3620.528519099948,2577.12,6800.0,1614.17,1042.56,4450.0,13442.630000000001
2025-11-10,23297.91,4711.344566856417,3841.72,6661.98,1645.1,841.01,4450.0,13835.26
2025-11-11,23155.75,4701.951755055906,3809.49,6761.36,1610.26,1281.23,4450.0,14194.61
2025-11-12,23612.21,4675.872960651446,3715.87,6817.08,1565.47,1636.46,4450.0,14457.86
2025-11-13,23261.41,4938.024177920877,3717.26,6851.49,1560.25,1645.2068421052631,4450.0,13928.48
2025-11-14,23024.56,4454.027268140537,3713.93,6946.94,1589.17,1653.9536842105263,4450.0,14160.5
2025-11-15,22917.49,4460.852457374126,2883.71,6800.45,1560.88,1662.7005263157896,4450.0,14105.86
2025-11-16,22600.0,4017.5301429459287,2869.12,6897.62,1476.33,1671.4473684210527,4450.0,14051.22
2025-11-17,22727.71,4542.863290425632,3657.45,7256.18,1630.47,1680.1942105263158,4450.0,13996.58
2025-11-18,22857.76,4629.72166478432,3664.16,7107.35,1526.86,1688.941052631579,4450.0,13709.15
2025-11-19,22478.31,4586.584828794203,3656.71,7260.95,1482.43,1697.687894736842,4450.0,13429.53
2025-11-20,22380.39,4596.540285773558,3760.82,7226.05,1472.63,1706.4347368421054,4450.0,20750.0
2025-11-21,22305.08,4465.664723503251,3761.73,7273.87,1536.72,1715.1815789473685,4450.0,14032.04
2025-11-22,22346.37,4677.580478452453,3234.85,7119.82,1516.96,1723.9284210526316,4450.0,13754.486666666668
2025-11-23,22300.0,4062.5574112734857,3037.71,6918.95,1366.71,1732.6752631578947,4450.0,13476.933333333332
2025-11-24,22310.73,4383.286916485392,3800.84,7356.52,1556.89,1741.4221052631578,4450.0,13199.38
2025-11-25,22200.0,4476.9354359667095,3764.05,7422.84,1536.17,1750.1689473684212,4450.0,13432.3
2025-11-26,22214.42,4344.746854491534,3450.25,7507.68,1477.84,1758.9157894736843,4450.0,14183.37
2025-11-27,22526.7,4291.380896774637,3353.15,7554.9,1482.24,1767.6626315789474,4450.0,20750.0
2025-11-28,22844.4,4325.1756638209545,3546.67,7563.88,1540.95,1776.4094736842105,4450.0,14036.71
2025-11-29,22477.99,4537.3774008417295,3175.56,7323.75,1601.17,1785.1563157894739,4450.0,14013.726666666666
2025-11-30,23400.0,4081.566490189972,2826.33,7014.56,1636.75,1793.903157894737,4450.0,13990.743333333334
2025-12-01,22721.35,4371.505239529002,3494.89,7514.23,1557.7,1802.65,4450.0,13967.76
2025-12-02,22640.46,4343.752119250088,3663.5,7421.26,1597.24,2434.09,4450.0,20750.0
2025-12-03,22587.85,4290.104226806742,3262.78,7552.25,1599.29,1287.53,4450.0,14219.29
2025-12-04,22402.56,4302.035045307146,3470.64,7464.21,1562.82,924.82,4450.0,13575.83
2025-12-05,22566.2,4301.749033071225,2874.19,7666.58,1674.85,1044.92,4450.0,13449.67
2025-12-06,22798.59,4274.781337988513,3279.59,7331.68,1579.98,1433.06,4450.0,13540.803333333333
2025-12-07,22000.0,3700.825046040515,2533.71,7092.25,1492.99,1212.48,4450.0,13631.936666666666
2025-12-08,22677.08,4330.57123794447,3568.01,7531.65,1668.94,1308.94,4450.0,13723.07
2025-12-09,22232.47,4237.172257917898,3638.95,7621.28,1649.75,1006.07,4450.0,14122.54
2025-12-10,21687.58,4278.443401002708,3466.64,7639.11,1693.91,1127.33,4450.0,14231.45
2025-12-11,21757.67,4257.80936199171,3191.47,7595.77,1646.76,1304.49,4450.0,13774.08
2025-12-12,21757.93,4284.835109547294,3635.69,7472.77,1706.48,1746.33,4450.0,13908.48
2025-12-13,21795.996666666666,4290.247992887548,3314.64,7439.76,1649.84,1734.971,4450.0,14012.906666666666
2025-12-14,21834.063333333335,4214.588867187501,2543.3,7281.65,1533.49,1723.6119999999999,4450.0,14117.333333333334
2025-12-15,21872.13,4313.836241330419,3552.03,7605.79,1691.4,1712.253,4450.0,14221.76
2025-12-16,22716.85,4351.760042806027,3608.29,7583.07,1685.68,1700.894,4450.0,15625.53
2025-12-17,22538.17,4320.115158581619,3564.56,7655.05,1668.43,1689.535,4450.0,14850.82
2025-12-18,21674.73,4328.273467729293,3440.42,7518.27,1705.29,1678.176,4450.0,14330.4
2025-12-19,20051.02,4351.424043591529,3680.95,7660.37,1723.82,1666.817,4450.0,20750.0
2025-12-20,21848.99,4405.530117888998,2880.06,7484.63,1651.99,1655.458,4450.0,18731.476666666666
2025-12-21,21209.79,4150.112385321101,3181.46,7260.22,1577.43,1644.099,4450.0,16712.953333333335
2025-12-22,20570.59,4279.116634859022,3546.54,7689.05,1679.02,1632.74,4450.0,14694.43
2025-12-23,20210.53,4500.483654034155,3621.41,7738.23,1687.0,1621.381,4450.0,14946.57
2025-12-24,20400.0,4476.29693979694,3283.1,7697.7,1709.95,1610.022,4450.0,15406.27
2025-12-25,21600.0,4652.714302693412,3652.55,7510.13,1657.47,1598.663,4450.0,15084.05
2025-12-26,20417.31,4539.696503225483,3440.25,7726.92,1725.35,1587.304,4450.0,15425.35
2025-12-27,21357.14,4596.868003317218,2986.55,7729.57,1663.56,1575.9450000000002,4450.0,15618.42
2025-12-28,21600.0,4570.01476141435,2580.75,7223.6,1597.87,1564.586,4450.0,15811.49
2025-12-29,20573.87,4607.254922090753,3507.57,7797.32,1667.0,1553.227,4450.0,16004.56
2025-12-30,20433.65,4577.271312594605,3529.26,7653.55,1652.73,1541.8680000000002,4450.0,16163.7
2025-12-31,23164.52,4618.270078120152,3511.61,7644.11,1697.8,1530.509,4450.0,16307.95
2026-01-01,23093.75375,4555.64,3604.953476848538,7702.35,1677.08,1519.15,4450.0,15441.56
2026-01-02,23022.9875,4618.89,3669.490648225071,7762.21,1694.9,1131.06,4450.0,15883.38
2026-01-03,22952.22125,4629.89,3327.1216019417466,7719.27,1748.57,862.25,4450.0,16144.44
2026-01-04,22881.455,4794.94,2626.318131256952,7381.69,1646.98,824.95,4450.0,16405.5
2026-01-05,22810.68875,4690.36,3541.214711851898,7757.8,1685.36,752.89,4450.0,16666.56
2026-01-06,22739.9225,4713.86,3660.9876446464486,7723.65,1693.22,1237.41,4450.0,16768.36
2026-01-07,22669.15625,4719.13,3559.022801573899,7818.93,1720.7,1952.18,4450.0,16375.89
2026-01-08,22598.39,4732.76,3598.829602435529,7803.99,1720.52,1932.5372,4450.0,15648.91
2026-01-09,22527.62375,4769.29,3637.925511904122,7847.61,1740.81,1912.8944000000001,4450.0,14937.5
2026-01-10,22456.857500000002,4738.81,3207.1087348621486,7824.75,1654.79,1893.2516,4450.0,15053.646666666667
2026-01-11,22386.09125,4675.36,2893.373934226553,7566.51,1577.55,1873.6088,4450.0,15169.793333333333
2026-01-12,22315.325,4824.44,3715.482880082881,7902.68,1687.68,1853.9660000000001,4450.0,15285.94
2026-01-13,22244.55875,4860.46,3669.738600080013,7932.38,1672.08,1834.3232,4425.0,15921.33
2026-01-14,22173.7925,4765.97,3577.421142969695,7894.4,1781.58,1814.6804,4425.0,20750.0
2026-01-15,22103.02625,4903.74,2633.819626168224,7900.34,1633.76,1795.0376,4425.0,17225.0
2026-01-16,22032.260000000002,4946.82,3720.803295010812,7915.68,1709.34,1775.3948,4425.0,13700.0
2026-01-17,21961.49375,4958.62,3192.736321052457,7872.23,1727.35,1755.752,4425.0,12000.0
2026-01-18,21890.7275,4741.52,2833.39204697091,7873.8,1709.87,1736.1092,4425.0,16375.0
2026-01-19,21819.96125,5069.84,3620.3666666666672,8017.92,1720.62,1716.4664,4425.0,20750.0
2026-01-20,21749.195,5195.72,3608.158381427073,7914.3,1702.52,1696.8236,4425.0,15350.0
2026-01-21,21678.42875,5029.32,3343.635455500402,7905.82,1628.0,1677.1808,4425.0,15112.82
2026-01-22,21607.6625,4928.28,3530.393748358288,7906.08,1663.92,1657.538,4425.0,15608.91
2026-01-23,21536.89625,5174.58,3557.6872931196795,7911.41,1680.04,1637.8952,4425.0,15412.85
2026-01-24,21466.13,5040.6,3076.061500842003,7955.68,1654.45,1618.2523999999999,4425.0,15253.845000000001
2026-01-25,21395.36375,4998.26,2571.2927756653994,7677.4,1614.89,1598.6096,4425.0,15094.84
2026-01-26,21324.5975,5203.86,2739.285714285714,7879.45,1700.0,1578.9668,4425.0,14935.835
2026-01-27,21253.83125,5404.82,2927.4355782641,7987.25,1641.1,1559.324,4425.0,14776.83
2026-01-28,21183.065,5426.29,3270.542505662058,7926.64,1698.54,1539.6812,4425.0,15767.41
2026-01-29,21112.29875,5518.49,3322.95654805132,7906.43,1590.74,1520.0384,4425.0,15317.93
2026-01-30,21041.5325,5593.78,3159.3072490501863,7917.17,1653.71,1500.3955999999998,4425.0,15118.95
2026-01-31,20970.76625,5430.38,2909.120860193888,7786.94,1623.03,1480.7528,4425.0,12601.0
2026-02-01,20900.0,5300.671157684631,2957.9213376401294,7790.96,1500.34,1461.11,4425.0,13882.82
2026-02-02,22125.61,5530.3512642205205,3502.68087433478,7712.08,1687.75,988.07,4425.0,15164.64
2026-02-03,21894.92,5446.877016638584,3333.913391468732,7768.18,1629.76,764.05,4425.0,14700.5
