Date,COFFEE,SUGAR,SOYBEANS,WHEAT,COTTON
2025-09-02,155.44406727547533,25.946326984079178,1678.1657186434757,600.2674854837891,77.67882824709837
2025-09-03,158.54599704673507,25.67413859906277,1622.7034006290405,606.7333978906186,79.75406702904783
2025-09-04,159.0013878758417,26.017034439186205,1678.4003131435895,629.8168230306367,78.65913535377183
2025-09-05,154.83896085702665,26.296292789989668,1659.9794601262824,619.9205219408475,77.36986988886346
2025-09-06,161.58748492262202,26.113345285487068,1637.8544195725972,620.6718120201181,79.7069141999685
2025-09-07,158.54179212298425,25.992368253344825,1652.2892013746807,592.3721949923154,79.83402330995578
2025-09-08,162.48037302336957,25.656041860964226,1703.2443477031688,595.6813849018247,78.17585214429143
2025-09-09,153.20271641103452,26.294073195698008,1662.0422173300785,574.7300930673302,78.95890140724283
2025-09-10,155.84249319031545,25.619740798163768,1637.3886960133966,599.9757825939483,79.59022386324506
2025-09-11,160.72570019312744,26.708452862275173,1622.828724182012,621.951584323999,79.43515947112435
2025-09-12,156.56270333862292,26.390324792595194,1674.1350594401702,616.525323548713,78.80046940198994
2025-09-13,158.5934884218006,25.660020662048133,1665.3293964713725,607.3931768110884,81.09967609073568
2025-09-14,159.13552164112878,26.215489017275566,1680.6129145385646,609.9171048515533,79.70006604257271
2025-09-15,159.6545777444579,26.010213511885723,1616.8279122457857,601.6889695228589,77.99844711832536
2025-09-16,157.02105236550037,26.529276274647547,1625.909442388927,612.8521551095453,78.01272230269743
2025-09-17,159.66791339462137,27.024612608355298,1695.4125880034069,619.8891700529225,77.83064287590237
2025-09-18,156.73234507663685,25.49407316274189,1671.609420030517,590.3662824786028,79.80052682728873
2025-09-19,161.38213946482202,26.453166119567598,1678.113092394414,614.2427611702046,77.73626645932498
2025-09-20,158.90242682090124,26.32917299957517,1634.0758650785604,622.186505113745,78.06999688541069
2025-09-21,159.78643015016328,26.734578227353847,1634.0452676327398,605.5301236033042,80.52506927474349
2025-09-22,167.4822078585477,26.52349511931176,1693.286061402804,619.4860500165095,79.10401868829271
2025-09-23,155.837497654112,26.070159115588226,1695.2286074550761,645.8493600863773,80.77498141595483
2025-09-24,163.7925235332647,26.28558990587618,1632.4693649683506,609.683561139029,80.124201501974
2025-09-25,150.97290427076513,26.066115830193397,1627.3469609891,615.9748831581352,76.87628085464647
2025-09-26,152.85141111130994,26.970138054060698,1662.778777074263,602.0309589108758,78.66096392778843
2025-09-27,155.54647136073982,26.474799704146545,1642.8052678756642,613.5718612232524,80.47529058036051
2025-09-28,155.78342401887585,27.382974660834744,1642.7879235649075,617.1623783578041,76.83770387614278
2025-09-29,160.2067206194847,26.454232563373846,1630.5661335379552,613.9932646815074,79.56069271428504
2025-09-30,160.51941640697098,26.154092888584625,1654.5017364051669,599.0366019709292,78.81756532704243
2025-10-01,158.83060920271848,25.778802975756562,1634.7112842279953,614.409415283817,76.00146392955193
2025-10-02,159.20559374313683,25.65040229814943,1637.1280924424375,630.1572572191321,79.11025155097661
2025-10-03,161.4001789678662,25.76532516354058,1679.2849350308143,617.712883619396,77.54703878215999
2025-10-04,162.41435081510608,26.66098543401462,1669.4340948891017,624.2453550197964,77.01906813281471
2025-10-05,155.60270157146684,26.78709386557155,1686.199524149811,609.5067965580147,78.9785639029666
2025-10-06,158.7123046818532,25.79846016556264,1623.3719981006877,621.9330692839768,75.79538774552043
2025-10-07,159.68844248166573,26.993543052947032,1673.4684969055668,616.2541875041027,77.8878111844659
2025-10-08,161.49957429415198,26.345670487246124,1735.6881868519877,601.1427352985781,83.22995280224379
2025-10-09,157.55599557878972,26.65818378304018,1663.5473748063048,617.0936837903611,80.11311196015842
2025-10-10,159.77765356211057,27.37044898156052,1699.9274190148308,600.9971817325929,77.60632083012433
2025-10-11,160.20903218055804,27.040030025074095,1700.4230026675627,605.6430703082872,81.39935266919149
2025-10-12,157.9312178829615,26.494603162036004,1702.6542772795237,616.0511971903296,77.46708722642957
2025-10-13,157.91074547448798,26.20887405535783,1682.6365390579003,617.5887750806661,78.21301178488075
2025-10-14,160.59304480320853,25.618244206143032,1695.3158447351643,599.320505498501,77.2540421976541
2025-10-15,159.92319291037518,26.315713697782044,1700.0721486937546,627.3981216488546,79.59620486401516
2025-10-16,161.9846828701714,26.57118893548394,1698.9892556689265,621.6195241650358,81.45645965117211
2025-10-17,157.1112994831997,26.21278661948587,1647.6263276227098,605.9704023947414,77.5742844995192
2025-10-18,159.4027970679348,26.634956781637204,1630.8930509268932,595.8407184036279,75.84816337394817
2025-10-19,159.85033509803844,26.747503606677565,1636.3117592934213,613.3675142872689,81.07463777615668
2025-10-20,163.2250532633492,26.616414848707734,1675.3692169304134,609.853972518356,81.8649721450245
2025-10-21,157.71919875783215,26.426454001989995,1701.9527485248925,617.0315243054883,76.03571417793329
2025-10-22,161.51503097476677,26.831433968810202,1652.2624710788539,611.3489570394822,80.11481382525794
2025-10-23,161.6385122734125,26.97576865549738,1713.5260573430648,591.1568877487069,79.75756945977916
2025-10-24,166.13031455871618,26.256801801133733,1671.954642227158,611.5170491181378,78.11296979836732
2025-10-25,157.77345394829248,27.46688254113123,1673.13506016353,612.7914573364101,77.14067098689942
2025-10-26,158.95315805780166,26.759117223430927,1663.8194105619502,624.7122527345323,81.10789298378735
2025-10-27,158.13361443426223,26.82950398054528,1633.5149138580953,608.4177772601454,79.7969639093797
2025-10-28,155.87893010299055,27.17352411778521,1697.3749561284078,638.2079169315627,79.95194717298341
2025-10-29,166.8550169816785,26.960880886355024,1742.466071287868,593.8592354686066,78.53714584140262
2025-10-30,157.38290440020404,27.31978003947419,1690.5543406348681,634.1670460397203,78.27143231461672
2025-10-31,158.8062946795378,27.016055378342013,1638.2745210630665,615.3564076666738,75.57554511088414
2025-11-01,165.64985585895656,26.600773961426995,1717.5544616404295,629.094978412211,79.28288638182956
2025-11-02,155.98123480666592,27.08152486112341,1646.9169363642736,619.6804428881637,82.06639132402105
2025-11-03,164.02461814610467,26.3768568177106,1660.2652336560836,633.1252897793366,78.25621965187737
2025-11-04,157.21348146421354,26.99095017697339,1690.141185346266,614.4337935610403,77.24671143347011
2025-11-05,165.73548064607465,26.938510933554987,1701.879005996649,605.8798321518161,80.5120111142456
2025-11-06,154.96599295876806,26.87035587610064,1669.1863995728959,637.4662723319975,80.8507946622416
2025-11-07,156.3669368285325,26.92399468020264,1691.957728796117,618.695634399278,78.89551093702788
2025-11-08,160.2836185707661,26.101250018259467,1722.5094471398875,623.1503472918652,79.32203831510134
2025-11-09,165.1795037539825,26.75454065016015,1727.6003972603125,636.0337715220692,80.36860998418823
2025-11-10,162.07654848959587,27.07722853028478,1740.504992735869,608.1669908860763,79.71231695950988
2025-11-11,161.19045235701617,27.12525789453523,1761.1165626144464,628.6875403845678,81.65563452440551
2025-11-12,166.6121555967586,26.573456771902897,1729.4133353093393,614.2610449315922,84.06369262956065
2025-11-13,169.26405705397767,27.686317645320567,1699.8859654434661,620.2525083683952,77.25813307339229
2025-11-14,164.63886127137147,26.6831018117908,1732.9605768983276,623.0992213839094,82.14507101535347
2025-11-15,160.6106984802763,27.57723349921092,1722.3186446730883,603.869471138044,80.32684586252527
2025-11-16,161.34499629584212,27.33433443697345,1724.5496366418402,613.1432919123131,82.48164388552017
2025-11-17,158.66661801818688,26.83751039514636,1715.80616421401,639.9199905052391,81.42411231910388
2025-11-18,163.16284810762687,28.012047906135464,1684.438245806939,634.458267018338,80.36789827110972
2025-11-19,157.75456279042652,26.608923333258627,1682.04765293018,622.9852507089129,81.55959876326779
2025-11-20,164.76688566988756,27.635951032394573,1710.8308954989072,627.1022463727179,79.69362772785713
2025-11-21,169.4690213180712,27.691642328797474,1719.2269959255907,620.7449574117048,79.10517765000642
2025-11-22,165.46666594381946,26.909283443170253,1695.6424239303715,641.5774541982366,81.76008192259968
2025-11-23,161.78611798379194,27.912715372201234,1729.5510861506757,622.5549201732955,79.06793785328578
2025-11-24,165.03637442048458,27.14418139123644,1779.9745716137718,628.2486523867562,81.56072002329283
2025-11-25,168.59654114638516,27.418769266590417,1667.186355966311,639.9323779770318,80.59100732332368
2025-11-26,168.52595669748024,27.42220781018339,1737.5361243970135,616.3601845102263,76.73596437921239
2025-11-27,160.44125932882343,27.250541408389967,1719.3287573177793,645.7140921186038,79.67204246375584
2025-11-28,165.33717780975843,27.719578715074075,1735.8012197378039,607.6582107764923,81.21244340547392
2025-11-29,163.30402844563272,27.728411653871785,1710.657251147966,647.251406763272,80.03002933617319
2025-11-30,166.45614187463465,26.529961685760764,1720.2276654336843,622.7022767938134,76.53761320852998
2025-12-01,165.20255989316348,28.00701505756386,1729.528927690647,624.6475704950948,82.96003947867877
2025-12-02,156.55024289233523,26.60546767721454,1717.7932538703174,604.5106269713555,81.10042302925763
2025-12-03,163.05881091234377,27.911445005227456,1682.6067123909559,622.6745546535986,81.59362465388605
2025-12-04,164.88391645357405,27.973696495217293,1722.0108201829075,615.7375385124344,80.1208619904265
2025-12-05,159.78919891799322,26.930441612168682,1687.9091678137647,621.4391695422046,81.81946066369095
2025-12-06,166.27791518425502,27.272933343273127,1750.6243375821484,627.61531745658,84.01077591419792
2025-12-07,159.68430881668615,26.957883398702617,1676.7441105473479,641.5542929034591,79.81051023104399
2025-12-08,162.07790013985934,27.4011027698881,1764.0070386091163,632.5655296219124,83.815003992031
2025-12-09,168.96147207466433,27.373818988549974,1747.274470003779,634.1411712223052,81.76236937847536
2025-12-10,161.9866262873166,27.911190310090046,1748.4902848580923,617.0385011204168,79.71045511969024
2025-12-11,166.70470705246808,28.18217097442831,1672.2580442379997,620.038715606936,84.83657629197178
2025-12-12,159.40440949653055,28.24020739477174,1728.0074765577392,653.6626191919779,81.8724197414672
2025-12-13,171.66970286377304,27.321154438615913,1773.2306604199553,622.509488893509,82.38284281872096
2025-12-14,164.1839483036333,27.507103166957293,1724.5479486656172,652.5530807946616,80.86233995467168
2025-12-15,165.5427573037924,26.819277251121413,1708.989238427799,629.2843255069762,80.03294547537398
2025-12-16,165.89756947454737,27.25604547769764,1723.2239038290763,632.6616980012957,81.66408733757142
2025-12-17,167.3469485780539,28.119886944731206,1741.2373298052157,646.2606148018932,84.0368983902341
2025-12-18,160.6830817418317,28.448112541682956,1719.0147718071348,649.0917023204175,80.95604572328803
2025-12-19,165.57782366544907,27.102281138743418,1782.1784339329604,632.2376646897321,81.46264277009257
2025-12-20,163.5911752611045,27.426192699100607,1744.6074533945484,629.1155298552807,83.94961180914652
2025-12-21,160.4061082301296,27.713797043656953,1731.075280583879,633.56835166199,81.09020731682732
2025-12-22,168.99191472577107,27.87726178134202,1709.9523994129434,638.7846808462267,82.4671176967037
2025-12-23,164.82664147224588,27.372946474809332,1764.190808884397,645.9809919523855,83.11192928670971
2025-12-24,166.80139820537886,27.979637227233642,1764.5844776615302,635.2785827845737,81.37826383394862
2025-12-25,166.6886031018992,27.566952300371298,1728.32463428473,643.2335789830003,82.25294042989864
2025-12-26,165.14020566157453,27.8032574291216,1686.397164811914,656.2167423605609,82.87102926005734
2025-12-27,172.55938781720033,28.08795957502689,1766.260805814135,640.9123263026505,81.15668258025192
2025-12-28,166.22344871742033,27.84628377864237,1749.5265477341638,640.3594087537688,83.20239631629515
2025-12-29,161.51135428209267,27.650943943576348,1766.1431126952803,617.9252694190002,80.99127259843698
2025-12-30,165.2704592063992,27.82354070990088,1815.4490569427426,604.4194869981555,80.81729671554443
2025-12-31,168.2116098427423,27.84995141943413,1757.4257809483886,642.2383200106748,79.44853740651821
2026-01-01,168.39863865253233,27.73143244356186,1743.9628705859902,636.538785832958,81.1744868465757
2026-01-02,163.33606223545183,27.8006918972957,1726.133832100327,631.6227234700508,80.69609168408115
2026-01-03,169.82238044379164,28.70490572072144,1752.0128446216213,641.3442922051821,81.41652844199776
2026-01-04,161.35504520648936,28.224553521308806,1767.1121322513675,637.8649688619322,83.12384851828317
2026-01-05,170.6649970198855,27.830813822447208,1764.9306758548703,652.9226505443083,79.30177824958342
2026-01-06,162.92298264519934,28.321085020409487,1815.6569117865986,640.2717603010207,78.92608047366012
2026-01-07,166.4724312328636,27.843752905095496,1780.2062268091759,630.2104358076151,80.9833861651283
2026-01-08,170.64889511348053,28.57984942895795,1762.3277976368101,652.0800887716852,83.01510045109015
2026-01-09,167.72602865638174,28.210988712983262,1746.2919552449737,637.362844610451,82.76474011087451
2026-01-10,170.0159302984623,27.998164167031025,1776.243436936265,646.8833702376746,81.05923197964043
2026-01-11,169.46301645972324,28.27870710089781,1742.2739710081955,634.686726714087,84.28477276931059
2026-01-12,171.6577200707379,27.328428252445978,1775.5926915121224,632.8187287616184,81.30136902573888
2026-01-13,171.02056634170307,27.555689936170015,1785.705263980522,642.2096835674895,83.18345445646429
2026-01-14,166.28080543026823,27.53833770314828,1765.6991302405488,641.5910702037739,81.85364245575478
2026-01-15,169.80356814023884,28.19226119787637,1754.3191954964036,647.6579457912447,81.05021097539401
2026-01-16,163.0188332831409,28.96689543451503,1708.9582147428189,638.6191565874843,81.51648149056693
2026-01-17,167.7525476122202,29.219780381401453,1808.9897919924124,619.3977856567316,83.75684105390201
2026-01-18,170.6049296079916,28.472116710764897,1787.8587132012035,637.0912341819661,83.17151246803485
2026-01-19,168.50011804060514,28.42059189312706,1789.4885600848886,652.5818838500945,84.20298164497875
2026-01-20,169.56119225269848,27.333766293906447,1731.1739432045395,639.2703065761411,83.23029302416133
2026-01-21,167.53296108766787,27.949323494439092,1819.6211177131418,640.1466111675594,80.0045131614031
2026-01-22,171.86089902411368,27.84576124750695,1765.5724754832931,655.7025107188077,86.18063054582505
2026-01-23,168.08578184472765,27.939088184721733,1771.6937906103935,634.8354427119699,83.33816328064013
2026-01-24,166.92727473414936,28.168915389089584,1749.3182268234234,624.7433110375174,83.59547577817354
2026-01-25,171.28271114152466,28.03675599184374,1728.8034606100198,642.1436688448065,82.15087322868176
2026-01-26,164.06852074588184,27.32903770972274,1817.29508914067,638.346393343492,84.63571568257586
2026-01-27,170.18149936275898,28.646057557451027,1821.9729134516508,632.5752004571256,81.02036465625991
2026-01-28,165.34055819665687,27.78812561174507,1779.5629759410904,642.6160407155727,83.85544823242459
2026-01-29,172.7664933522856,28.428057777719367,1765.0749845437847,651.1120734124003,79.44162264664715
2026-01-30,167.9378259300704,29.31784674396092,1774.874706468891,645.095334932702,84.01470804486436
2026-01-31,169.25154483136896,27.89857085309714,1776.4797175253252,649.2261890314749,81.13886172137941
2026-02-01,170.18811496623854,27.14026473110332,1751.9456377642748,668.1402618690987,83.39999418443657
2026-02-02,162.80553168410722,28.22533405921492,1779.7318598695763,641.5405866086829,85.20474054063843
2026-02-03,166.91957675177548,28.90025656267273,1793.7459816533687,649.4469331968876,84.34385533837063
2026-02-04,172.3501589248158,29.321757130244787,1820.2433910119037,639.8444278512371,85.02741500272143
2026-02-05,171.842572365009,27.808621844116896,1791.0903679538649,635.833643552729,84.87667438819541
2026-02-06,170.03535150105427,28.645248579741054,1744.4604348880168,639.2557019792885,82.18135892961236
2026-02-07,164.90025906354498,28.196165722638558,1802.6241728292755,640.7433301269724,84.05273852419369
2026-02-08,171.0906249589496,28.378776679853956,1785.179037791379,651.322280686368,80.23711751584443
2026-02-09,171.54229311358108,29.704542261387804,1834.2825266789498,676.2020666414445,81.96754575669688
2026-02-10,169.4708682180987,27.73168335982082,1836.715925421202,638.2720402462361,85.41618593152606
2026-02-11,173.2482258988592,28.581937357136866,1838.4214039640622,642.1414220844288,82.4988778392285
2026-02-12,167.2365517548751,28.694252418779403,1778.7577568606487,646.6777904742609,80.06726231206534
2026-02-13,167.82814939154045,28.999632758409977,1855.3537498776725,652.5189485641733,86.4877479346918
2026-02-14,161.59750524434764,28.536877721794973,1807.1906708495335,651.0097344221537,84.10679483600924
2026-02-15,172.44449018443404,28.646747235428393,1845.7755318355346,663.8188510096728,84.45405847754535
2026-02-16,170.55712254495876,28.321367923652463,1782.9979191764476,617.8397271829446,81.58740783611916
2026-02-17,164.2560778953634,28.646367805265747,1789.6619617218762,618.4485423747166,83.68630158944288
2026-02-18,164.04621776396067,28.362372801285503,1807.2867500512962,642.0581348382215,83.65408084723518
2026-02-19,166.89173734737423,28.83233692216239,1804.2155367538887,661.9613986756058,81.88419792788336
2026-02-20,172.21342408665953,28.366764229623392,1837.602423297247,628.9770087807611,82.96965601752196
2026-02-21,168.7697797261267,28.73204765902071,1793.8759954512745,611.1577874556604,80.78319589312805
2026-02-22,167.19672708769494,28.545725862045796,1835.9841081474349,655.7166236158662,82.69579453622495
2026-02-23,166.58463987503904,29.1059914698493,1823.6263396658123,651.7339033496394,84.88293106856872
2026-02-24,166.46816997568348,28.550525615205867,1795.976341011881,635.241986083958,82.05068185742284
2026-02-25,163.68976447156615,27.73461797832217,1822.3071201094397,636.6184588361309,86.43707738674941
2026-02-26,166.0187040972655,29.193104398919587,1789.2036817269898,636.8852660404297,80.92562015236845
2026-02-27,166.47470392443404,28.16349453230759,1873.7207670075506,650.372839511177,82.87119877680486
2026-02-28,172.06132818915944,28.290736974164183,1724.8872604681483,641.2771244913342,82.22165697994578
2026-03-01,169.3866417817137,28.325064713612775,1824.6741471649161,655.2520225037871,83.01119476438514
2026-03-02,167.30899340565014,29.27349724940721,1752.531672725845,613.6932487974108,85.57464054430037
2026-03-03,177.2796047657605,27.60108123047866,1798.755802137956,638.558816672514,81.68905884130724
2026-03-04,167.8529665796587,30.128739990702595,1803.321780377523,635.2516964897894,82.57036462273625
2026-03-05,173.67958783970994,29.13897102741518,1851.1361184146317,646.0900919625866,84.39582907460401
2026-03-06,175.13284354034036,28.7462013105527,1786.0188186395808,642.6165753765897,83.46947439144797
2026-03-07,165.01157740699932,28.618469559158385,1845.9208050334973,659.2362030739774,83.60406463083918
2026-03-08,170.24000059485618,28.786330735021618,1772.2317900588932,626.2363886388513,81.72060575553279
2026-03-09,168.36955432868535,28.903825878344964,1847.7461581310079,649.9140108957538,83.193158089933
2026-03-10,168.1172830837202,28.967801049208287,1793.8519445283578,656.2907184031546,85.17566283545167
2026-03-11,171.78692321740505,28.929370379530923,1810.4635356141202,672.421321598709,80.64861433637549
2026-03-12,168.0493121285937,28.71072686019294,1798.5543614016417,643.3601073567751,82.14952742700703
2026-03-13,168.4541400711807,28.577519091594237,1847.0220743733807,653.3655088642782,80.2990693582022
2026-03-14,169.49558632171656,28.603332544395364,1841.492700398529,626.9036724235788,84.1753115839293
2026-03-15,168.8429134362971,28.586039882329803,1822.5651355312289,619.573673036931,85.30485402166711
2026-03-16,166.30007398880875,29.224776357468283,1775.3092285310022,659.7616262958369,82.97257906690358
2026-03-17,172.5494671402225,28.96959813414131,1788.5392957002198,649.1623202102212,81.60786583301123
2026-03-18,173.3464590553614,27.28260713197455,1779.4168374991045,663.8350690483118,81.64738061980982
2026-03-19,171.10188028452282,29.005084831202726,1743.3093645727827,632.0827149114652,82.75866308461146
2026-03-20,168.80746739595662,28.787079108491785,1847.9720295335567,655.5567984178471,82.74213125308434
2026-03-21,167.75472631357707,28.687324694825133,1800.8363321074498,672.2614344240998,84.73237998487478
2026-03-22,167.74914766323874,28.51258920739289,1800.678807208805,654.1951831532168,82.11222494460215
2026-03-23,177.45581039976207,29.237830318707445,1855.442006752466,652.3504656795557,83.92158640905022
2026-03-24,172.93541014168875,29.155081917948188,1796.8673253226698,648.9485036563549,82.68643948418482
2026-03-25,167.2756974481246,28.333875023676715,1786.1384001389097,629.2469251743314,81.94772749897307
2026-03-26,170.44988299033693,28.899404111919953,1804.5775706656457,665.5257592276931,82.61703494188761
2026-03-27,168.7584932594358,28.24118933524807,1777.6450986720445,641.0052306614632,83.70237374395354
2026-03-28,171.74434437655825,28.046984481143873,1821.6999872079102,654.7704751208344,84.64094216193537
2026-03-29,171.59629359750008,28.407703627319783,1800.3959806541386,628.9834966445418,82.69872240328678
2026-03-30,173.28972820467698,29.12027914367697,1796.477418559496,633.6461647070918,81.11051213983883
2026-03-31,167.12602093769766,29.16395193620695,1793.9450631879927,666.0235250058627,84.72901982630857
2026-04-01,170.1350380193363,28.953613482370933,1808.4977884766427,643.7638415878056,81.57849300335492
2026-04-02,164.22553759818274,29.054890300974304,1814.1675354973518,666.0174612424065,83.47175113855378
2026-04-03,165.7585045768557,28.954685863471877,1796.2128947118176,646.8649094479931,82.98038259216203
2026-04-04,172.52969109789316,28.40060080900355,1801.010388458248,624.8227685348115,82.73904720941121
2026-04-05,166.67509657855064,28.91322015800923,1809.250359142773,658.6587638216869,82.17581231611173
2026-04-06,166.99322560240842,29.088559363527118,1806.2213981357236,640.1069829097286,83.98083977844685
2026-04-07,169.60517966848997,29.065447326009075,1812.5401653652634,655.9743144909515,77.02375472486722
2026-04-08,171.80445016765546,29.272039987400404,1791.422057191937,647.4582478705453,84.7870428680435
2026-04-09,166.1963620640871,29.04078545183313,1841.413369778568,627.8188888481238,81.38195059958336
2026-04-10,158.4776167093043,28.868528436454774,1814.3180009884081,648.8759071195208,83.53648648277557
2026-04-11,166.72973070444604,29.210423440147938,1796.3535110498005,673.9603609790591,83.42402434909255
2026-04-12,173.28288371899012,28.684029145398807,1821.5118886004655,652.6307724026768,84.91640069561579
2026-04-13,170.50562725460378,28.272857525941106,1808.9412243127067,645.6193210914204,83.1124244704451
2026-04-14,173.57948254153877,28.614276178223154,1759.423969349337,659.5191749693331,81.3909697860144
2026-04-15,165.74153223020105,28.33355575335888,1821.064272396597,648.5951889661313,80.08347444297127
2026-04-16,164.08771017523347,28.364242114898268,1780.4270067671814,648.396299109051,82.12793753793815
2026-04-17,170.71802108946775,28.615180714508472,1838.4488212147915,632.0402576426798,79.44346652921865
2026-04-18,169.96704419591305,28.302366810733538,1803.2769656021867,648.31584678887,81.60846726158435
2026-04-19,170.12957151621387,28.530884921945386,1833.5293833917885,658.0780354564308,82.13288177595138
2026-04-20,172.0751032475237,27.769315719703467,1791.3679631278983,634.6227879584426,81.44691586047284
2026-04-21,170.40404486274682,28.77337188450005,1812.0244345297879,662.504336426147,82.62344080350888
2026-04-22,170.30435783513775,28.668328803615058,1845.7750063667008,643.4556150232715,82.13344266263061
2026-04-23,171.23698318503617,28.273245530299153,1801.5313554061102,633.3506492089172,81.95034235315728
2026-04-24,170.51132692087197,28.97530358786549,1791.7359371479486,656.5589902400233,78.45826898277049
2026-04-25,171.58688476401278,29.104325986634972,1828.6005317702877,640.3783908200351,80.28908297793564
2026-04-26,172.0139266377115,27.88302775789221,1827.7900207966711,653.1534194880219,83.45262140515152
2026-04-27,173.62142125841754,28.28266883617781,1792.2876757414845,639.8622943051714,83.68530675230673
2026-04-28,166.6426385760361,28.2751016394274,1749.2656560609462,642.5113855498588,79.28930694788708
2026-04-29,170.17421135390475,28.188809064279436,1789.952843971987,649.1509951229269,80.94427064505044
2026-04-30,167.41636826793874,29.030157168314567,1828.0102984054356,646.393217261188,84.02227694918761
2026-05-01,165.88844516995363,28.535915431368192,1784.4964734647651,617.7412526568295,81.03256185963812
2026-05-02,166.28770539561611,28.497085009761772,1806.9595968808808,628.357872681288,81.99719594043671
2026-05-03,169.98965114270243,27.66017700554458,1787.420086974874,653.5875901782247,84.52372258756903
2026-05-04,169.686480969771,28.917006915437995,1749.1734021465224,640.145050196972,81.51063709731577
2026-05-05,169.5694093250257,28.015143732640407,1786.278144311683,635.0235716340426,81.23687009877702
2026-05-06,167.52026286452917,28.63090807286304,1826.1123448328647,624.3917254924921,81.77266228987976
2026-05-07,168.18579911094187,28.72926832535941,1735.1897511226464,627.5944273419258,85.05195962018868
2026-05-08,170.70864738222622,29.24156230889583,1812.9313236936039,615.6245964795611,82.69106175261244
2026-05-09,163.32007753704963,27.959179608560447,1769.7805223148353,639.2195568936364,81.94713869214591
2026-05-10,168.06307084918538,27.13518560758008,1822.8621909282122,632.7722225920887,81.0109054250893
2026-05-11,168.20570972706122,28.66099182422298,1825.6669779315002,627.9251926230802,82.72556836446829
2026-05-12,170.24646339126224,29.427941166710244,1798.9296132119161,638.8133334157013,82.88492327491726
2026-05-13,163.5016853352048,29.15316898056195,1798.638453120609,643.9043890163808,79.98487846939726
2026-05-14,172.46917561744226,28.654641747397925,1779.3194039804816,665.1099780437597,82.84815068794525
2026-05-15,168.33322680924883,28.312872962260595,1762.8967342234196,620.0345213085092,81.42458428569353
2026-05-16,168.433612236699,28.927446524965926,1853.1317003553206,652.9404876416671,81.67358874693763
2026-05-17,166.2445740272762,28.06935753719595,1776.4460227135673,650.3393844910296,80.13178553528056
2026-05-18,169.1584010273267,28.75605156305603,1848.487428209877,628.2797920913587,80.88909680209944
2026-05-19,167.5331717155423,28.763249595313308,1775.8371862578636,640.1947391856767,79.80706077338088
2026-05-20,171.14970796184082,29.02173261415841,1816.6654266094542,631.6911331766793,79.68533869403612
2026-05-21,162.66427686858074,29.82754958683033,1766.7598526850113,639.3903715669422,82.0442717197619
2026-05-22,167.72779120247816,28.68861032481247,1815.8117784445687,655.538469798379,80.79314956702471
2026-05-23,168.39647651470185,28.250587893136665,1790.1318020528274,644.0149527707363,79.19146078087336
2026-05-24,166.43636197947077,28.474705910013952,1790.1116715707,642.5110765974852,84.8854616882928
2026-05-25,165.6715762600534,27.633872190612635,1817.163138780402,630.5449822616048,79.39356902223808
2026-05-26,165.73197179118316,28.14049225946138,1784.6208344594625,617.1508575947146,83.00807950739
2026-05-27,167.36651040755834,28.26979962307545,1755.6527907103668,632.6975510242256,78.72569071836188
2026-05-28,160.99280324112462,28.20767201620983,1820.4118341414417,649.9762955840788,81.87158673533288
2026-05-29,169.73048358526262,28.52388158137753,1763.210924339295,615.7045565657219,80.66077556755701
2026-05-30,165.0690509777106,28.05044405850467,1812.2755675424146,621.2646605749775,79.99204515930535
2026-05-31,166.9259460391183,28.972470934049518,1825.4374889732721,635.6367461837317,81.31053610811612
2026-06-01,167.6122432958768,28.429134520529498,1784.8637590280096,621.5265464090262,81.04427605356494
2026-06-02,164.70362504124017,28.41720578838162,1830.8102089005274,623.6061741716065,79.55638580556472
2026-06-03,165.8832403376288,28.257451554452913,1809.522367489161,627.8819394178081,79.43718682235858
2026-06-04,159.76352043951664,28.481044150240077,1774.0309498061517,615.8688019606814,78.21080920074942
2026-06-05,168.47593660556146,28.79396231429145,1836.0335667025029,620.4242481409948,81.26773552487354
2026-06-06,169.50663846274622,27.977297869444204,1759.8911669125175,640.9586802201989,78.64984364039756
2026-06-07,160.6027036579653,28.069801960243712,1782.2297353523236,615.6652524964488,80.68079209015936
2026-06-08,164.63866995404223,28.231823375650983,1786.867371661809,611.7464469223164,81.60729372404595
2026-06-09,161.95038836028576,27.726023413729433,1810.5922430497233,623.4626815092579,80.9282792190027
2026-06-10,165.2168733499223,27.970408995285283,1825.346894474104,640.0761652725348,79.34701472576904
2026-06-11,167.76665518216015,28.127017640983713,1823.048330881241,628.2259785619776,81.99545897939178
2026-06-12,168.76806149821292,28.76546052625892,1797.9347914837058,624.5917585427158,79.77795711496867
2026-06-13,169.12146975339516,28.4654820535101,1782.4982945443137,630.6072102912015,78.20507123537777
2026-06-14,169.64692606749682,28.425117621461833,1736.0517076181395,608.0580332700486,79.89407720506557
2026-06-15,164.70630997634856,28.73208376450526,1750.8599666102684,635.5881784212145,81.28628027927708
2026-06-16,161.69757971905014,28.252161968549053,1842.1479564464266,633.8993645247004,79.16078609253205
2026-06-17,164.90225773555903,28.497273237596474,1734.4692225450895,623.7440552595956,81.67874550489707
2026-06-18,167.2038445909992,28.253926697577015,1765.3514165480492,641.0237530332589,78.91436051690349
2026-06-19,161.2240624911845,28.422956218433253,1822.3596281129728,614.2124226644014,79.09508953957861
2026-06-20,170.31921669821313,28.010199159113466,1794.1094625353476,641.9333378188592,78.3716883784877
2026-06-21,167.82704888443456,27.11549177451308,1815.0786232640296,629.5373384670629,81.18260188125304
