commodity,country,keyword,title,date,source,url,language
Coffee,Germany,export,"Honduras : Ingresos por exportación de café suben 18 , 5 % en ocho meses de cosecha actual",,revistaeyn.com,https://www.revistaeyn.com/centroamericaymundo/honduras-ingresos-por-exportacion-de-cafe-suben-185-en-ocho-meses-de-cosecha-actual-FC30890612,Spanish
Coffee,Germany,export,Venezuela y Alemania fortalecen alianzas para impulsar intercambio comercial,,eluniversal.com,https://www.eluniversal.com/politica/232646/venezuela-y-alemania-fortalecen-alianzas-para-impulsar-intercambio-comercial,Spanish
Coffee,Germany,export,"Juan Valdez , a la conquista del mercado europeo",,elpais.com.co,https://www.elpais.com.co/economia/juan-valdez-aterriza-con-fuerza-en-espana-y-tiene-nueva-plataforma-para-conquistar-a-europa-0947.html,Spanish
Coffee,Germany,export,Kaffeepreise : Warum sie steigen und was sich dagegen tun lässt,,deutschlandfunk.de,https://www.deutschlandfunk.de/kaffeepreis-ursachen-klimawandel-boerse-100.html,German
Coffee,Germany,export,Café libre de deforestación procedente de Copán será exportado a Alemania,,abriendobrecha.tv,https://abriendobrecha.tv/nacionales/cafe-libre-de-deforestacion-procedente-de-copan-sera-exportado-a-alemania/,Spanish
Coffee,Germany,export,"Việt Nam cements status as world No . 2 coffee producer , robusta powerhouse",,vietnamnews.vn,https://vietnamnews.vn/economy/1781254/viet-nam-cements-status-as-world-s-no-2-coffee-producer-robusta-powerhouse.html,English
Coffee,Germany,export,"Vietnam cements status as world No . 2 coffee producer , robusta powerhouse – Asia News Network",,asianews.network,https://asianews.network/vietnam-cements-status-as-worlds-no-2-coffee-producer-robusta-powerhouse/,English
Coffee,Germany,export,Más de 420 sacos de café libres de deforestación se exportan desde Corquín a Alemania,,proceso.hn,https://proceso.hn/mas-de-420-sacos-de-cafe-libres-de-deforestacion-se-exportan-desde-corquin-a-alemania/,Spanish
Coffee,Malaysia,export,Ministro de Comercio Exterior resalta productividad y capacidad exportadora de Portuguesa,,avn.info.ve,https://avn.info.ve/ministro-de-comercio-exterior-resalta-productividad-y-capacidad-exportadora-de-portuguesa/,Spanish
Coffee,Malaysia,export,Sector cafetalero proyecta exportaciones en Expoferia Lara es Café 2026,,eluniversal.com,https://www.eluniversal.com/economia/234185/sector-cafetalero-proyecta-exportaciones-en-expoferia-lara-es-cafe-2026,Spanish
Coffee,Malaysia,export,Agriculture can still be Sabah economic engine,,theborneopost.com,https://www.theborneopost.com/2026/06/22/agriculture-can-still-be-sabahs-economic-engine/,English
Coffee,Malaysia,export,广货行天下 呼应百年史 首站在大马柏威年广场光华日报 | 1910年创刊 创新每一天生活,,kwongwah.com.my,https://www.kwongwah.com.my/20260423/%E5%B9%BF%E8%B4%A7%E8%A1%8C%E5%A4%A9%E4%B8%8B-%E5%91%BC%E5%BA%94%E7%99%BE%E5%B9%B4%E5%8F%B2-%E9%A6%96%E7%AB%99%E5%9C%A8%E5%A4%A7%E9%A9%AC%E6%9F%8F%E5%A8%81%E5%B9%B4%E5%B9%BF%E5%9C%BA/,Chinese
Coffee,Malaysia,export,"ΗΠΑ : Ο Τραμπ επιβάλλει νέους δασμούς ύψους 12 , 5 % σε 60 οικονομίες για καταναγκαστική εργασία",,newsbomb.gr,https://www.newsbomb.gr/kosmos/story/1740027/ipa-proteinoun-neous-dasmoys-se-60-oikonomies-gia-praktikes-katanagkastikis-ergasias,Greek
Coffee,Malaysia,export,"Beyond EVs , electronics , more Chinese brands surge across ASEAN markets",,usa.chinadaily.com.cn,http://usa.chinadaily.com.cn/a/202605/22/WS6a0fb1bfa310d6866eb4a12d.html,English
Coffee,Malaysia,export,De Santander para el mundo : así han crecido las exportaciones de cacao en los últimos años,,vanguardia.com,https://www.vanguardia.com/santander/2026/04/19/de-santander-para-el-mundo-asi-han-crecido-las-exportaciones-de-cacao-en-los-ultimos-anos/,Spanish
Coffee,Malaysia,export,新兴市场成外贸新增长极 -- 经济 · 科技 -- 人民网,,finance.people.com.cn,http://finance.people.com.cn/n1/2026/0529/c1004-40729981.html,Chinese
Coffee,Malaysia,export,69 ESG champions recognized at the Asia Responsible Enterprise Awards ( AREA ) 2026 for shaping a regenerative and inclusive tomorrow,,bworldonline.com,https://bworldonline.com/spotlight/2026/06/29/759760/69-esg-champions-recognized-at-the-asia-responsible-enterprise-awards-area-2026-for-shaping-a-regenerative-and-inclusive-tomorrow/,English
Coffee,Malaysia,export,2026 CIFM / interzum guangzhou开启家具智造新纪元 - 美通社PR - Newswire,,prnasia.com,https://www.prnasia.com/story/526332-1.shtml,Chinese
Coffee,Malaysia,export,SIAL西雅国际食品展在沪开幕 ， 以  中国方案  赋能全球食饮贸易 _ 中华网,,digi.china.com,https://digi.china.com/articles/20260518/202605181871423.html,Chinese
Coffee,Malaysia,export,The 25 most influential coffee businesses in the world,,monocle.com,https://monocle.com/business/leading-coffee-brands-of-the-world/,English
Coffee,China,demand,星巴克与博裕投资合作启动 ， 开启  千店千面  新篇章,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1861903163670249816,Chinese
Coffee,China,demand,不去咖啡馆 ， 照样喝同款 ： 菲诺以  生椰拿铁  切入即饮咖啡市场 _ 产业资讯 _ 行业 _ 中金在线,,hy.stock.cnfol.com,http://hy.stock.cnfol.com/hangyejingcui/20260615/32279358.shtml,Chinese
Coffee,China,demand,星巴克中国CEO刘文娟 ： 未来覆盖1500个县级以上行政区 ， 门店拓展仍是增长引擎,,163.com,https://www.163.com/dy/article/KQ135UCR0511U82T.html,Chinese
Coffee,China,demand,星巴克中国合资落地后首发全新战略 ， 计划三年内覆盖1500个县级行政区,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1861896024603443213,Chinese
Coffee,China,demand,星巴克官宣 ： 和中国进入恋爱期 ！ ,,163.com,https://www.163.com/dy/article/KQ3LE4V005399MBQ.html,Chinese
Coffee,China,demand,百胜中国2026年首季业绩增长 ， 肯悦咖啡门店超2600家 _ 财经频道 _ 中华网,,finance.china.com,https://finance.china.com/xiaofei/13004691/20260430/49465996.html,Chinese
Coffee,China,demand,Grid Coffee联手ONA咖啡 ， 精品化能否走出一条新路 ？ ｜新消费观察,,finance.sina.com.cn,https://finance.sina.com.cn/tech/roll/2026-05-07/doc-inhxanxc8245612.shtml,Chinese
Coffee,China,demand,要和瑞幸们火拼 ， 星巴克先向自己  开刀 ： 重回特许经营 ， 要下沉或许还得降价|星巴克,,finance.sina.com.cn,https://finance.sina.com.cn/tech/roll/2026-04-10/doc-inhtyrvy1413409.shtml,Chinese
Coffee,China,demand,门店装不下瑞幸了 - 虎嗅网,,huxiu.com,https://www.huxiu.com/article/4855885.html,Chinese
Coffee,China,demand,门店装不下瑞幸了 _ 中华网,,hea.china.com,https://hea.china.com/articles/20260507/202605071862114.html,Chinese
Coffee,China,demand,星巴克中国携手博裕投资启新程 ， 推  千店千面  战略加速县级市场布局 - 商业消费 - ITBear比尔科技,,itbear.com.cn,https://www.itbear.com.cn/html/2026-04/1264559.html,Chinese
Coffee,China,demand,咖啡液一年售出4亿杯 ！ 瑞幸即享咖啡引领行业增长 - 经济观察网 － 专业财经新闻网站,,eeo.com.cn,http://www.eeo.com.cn/2026/0423/848742.shtml,Chinese
Coffee,China,demand,一杯咖啡 ， 串起一条城市产业链,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1863165701939629419,Chinese
Coffee,China,demand,一杯咖啡 ， 串起一条城市产业链 _ 中华网,,digi.china.com,https://digi.china.com/articles/20260422/202604221853170.html,Chinese
Coffee,China,demand,咖啡液一年售出4亿杯 ！ 瑞幸即享咖啡引领行业增长 _ 中华网,,hea.china.com,https://hea.china.com/articles/20260423/202604231853480.html,Chinese
Coffee,China,demand,星巴克中国与云南农业大学达成战略合作 - 美通社PR - Newswire,,prnasia.com,https://www.prnasia.com/story/533716-1.shtml,Chinese
Coffee,China,demand,Inside Government Plan to Source Suppliers for China Exports Ahead of May 1st,,capitalfm.co.ke,https://www.capitalfm.co.ke/news/2026/04/inside-government-plan-to-source-suppliers-for-china-exports-ahead-of-may-1st/,English
Coffee,Nepal,export,Nepal - India Relations : भारत के इस फैसले से फीकी हो जाएगी नेपाल के बालेन शाह की चाय ! लगा तगड़ा झटका,,hindi.moneycontrol.com,https://hindi.moneycontrol.com/india/nepal-india-relations-indian-govt-decision-set-to-leave-nepal-pm-balen-shah-tea-tasting-bland-major-blow-dealt-article-2396842.html,Hindi
Coffee,Nepal,export,"Nepali Tea Export India News , भारत - नेपाल में  चाय पर तकरार , नेपाली चाय खरीदने से पीछे हट रहे भारतीय खरीदार , काठमांडू में टेंशन - nepali tea exports to india face fresh hurdles delhi testing disrupted twice in two weeks - Asian countries News",,navbharattimes.indiatimes.com,https://navbharattimes.indiatimes.com/world/asian-countries/nepali-tea-exports-to-india-face-fresh-hurdles-delhi-testing-disrupted-twice-in-two-weeks/articleshow/131528565.cms,Hindi
Coffee,Nepal,export,"भारत - नेपाल के बीच अब चाय बनी दरार , सख्ती के बाद शुरू हो गया नया विवाद - india s recurring barriers expose battle over nepali tea",,punjabkesari.in,https://www.punjabkesari.in/national/news/india-s-recurring-barriers-expose-battle-over-nepali-tea-2338651,Hindi
Coffee,Nepal,export,Nepali tea exporters in hot water as India toughens import rules,,phnompenhpost.com,https://phnompenhpost.com/national/nepali-tea-exporters-in-hot-water-as-india-toughens-import-rules-2/,English
Coffee,Nepal,export,परनिर्भरबाट आत्मनिर्भरः सरकारको उद्योग नीतिमा के छ ? | Nepal first 24 - hour updated news portal,,ratopati.com,https://www.ratopati.com/story/562505/from-dependent-to-self-reliant-what-is-in-the-governments-industrial-policy,Nepali
Coffee,Nepal,export,"Indian duties batter Nepal steel exports , wipe out billions in earnings – Asia News Network",,asianews.network,https://asianews.network/indian-duties-batter-nepals-steel-exports-wipe-out-billions-in-earnings/,English
Coffee,Nepal,export,نكهات الهيمالايا على ضفاف النيل : سفارة نيبال تحتفي بالشاي بالقاهرة,,almontasaf.net,https://www.almontasaf.net/news142829.html,Arabic
Coffee,Nepal,export,Nepal Export Landscape : A Strategic and Statistical Overview,,reviewnepal.com,https://www.reviewnepal.com/nepals-export-landscape-a-strategic-and-statistical-overview/,English
Coffee,Nepal,export,India new testing - related rule has brought Nepal tea exports to a standstill,,spotlightnepal.com,https://www.spotlightnepal.com/2026/05/20/indias-new-testing-related-rule-has-brought-nepals-tea-exports-standstill/,English
Coffee,Nepal,export,Nepali tea exports disrupted twice in two weeks due to India quality testing,,kathmandupost.com,https://kathmandupost.com/money/2026/06/04/nepali-tea-exports-disrupted-twice-in-two-weeks-due-to-india-quality-testing,English
Coffee,Nepal,export,"India new curbs stall Nepali tea exports , costly testing rules hit traders",,peoplesreview.com.np,https://peoplesreview.com.np/2026/05/08/indias-new-curbs-stall-nepali-tea-exports-costly-testing-rules/,English
Coffee,Nepal,export,Why industrial federalism is necessary,,kathmandupost.com,https://kathmandupost.com/columns/2026/05/26/why-industrial-federalism-is-necessary,English
Coffee,Nepal,export,नयाँ बजेटमा जनअपेक्षा,,karobardaily.com,https://www.karobardaily.com/news/379261,Nepali
Coffee,Nepal,export,重庆国际友好城市 、 友好交流城市总数达196+6个,,cq.ifeng.com,https://cq.ifeng.com/c/8tI6pha0u8U,Chinese
Coffee,Nepal,export,2026重庆国际友好城市合作大会发布系列合作成果 重庆国际友好城市 、 友好交流城市总数达196+6个,,cqnews.net,https://www.cqnews.net/web/content_1506917316448108544.html,Chinese
Coffee,Nepal,export,2026重庆国际友好城市合作大会发布系列合作成果 重庆国际友好城市和友好交流城市总数达196+6个 -- 视界网,,cbg.cn,https://www.cbg.cn/a/4933/20260521/996fe838a3454ba8b08b4e62173c4f30.html,Chinese
Coffee,Nepal,export,A new budget designed to lay the groundwork for transformation : Minister Wagle,,spotlightnepal.com,https://www.spotlightnepal.com/2026/05/18/new-budget-designed-lay-groundwork-transformation-minister-wagle/,English
Coffee,Nepal,export,三个爱尔兰团队的上交会直播 ： 国外药械初创企业为何选择中国,,163.com,https://www.163.com/dy/article/KVQOREKA0519DDQ2.html,Chinese
Coffee,Nepal,export,2026广州旅展盛大开幕 ： 海量品质线路 ， 优惠直降上万元,,163.com,https://www.163.com/dy/article/KTHPRIPO05129QAF.html,Chinese
Coffee,Netherlands,import,2026广州咖啡文化季明日开幕 广交会客商可凭证件免费入场 _ 广州日报大洋网,,news.dayoo.com,https://news.dayoo.com/guangzhou/202604/30/139995_54954336.htm,Chinese
Coffee,Netherlands,import,江苏昆山 ： 一瓶可乐背后的  甜蜜经济  进化史 _ 新华网江苏频道,,js.xinhuanet.com,http://www.js.xinhuanet.com/20260601/dd28e4abb2684a1a9d960e14667cc954/c.html,Chinese
Coffee,Netherlands,import,Byznys a stát spolupracují na nové značce Česka . Inspiraci hledají v zahraničí,,denik.cz,https://www.denik.cz/byznys-kafe/dobre-rano-cesko-katerina-kadlecova-2et.html,Czech
Coffee,Netherlands,import,"Jacob Alejandro Gets Bigger in Troy , NY , with Cocktails Coming",,dailycoffeenews.com,https://dailycoffeenews.com/2026/06/03/jacob-alejandro-gets-bigger-in-troy-ny-with-cocktails-coming/,English
Coffee,Netherlands,import,麥當勞宣布大變身 ！ 菜單 、 門市全面升級 CEO最新改革計畫一次看,,ec.ltn.com.tw,https://ec.ltn.com.tw/article/breakingnews/5457383,Chinese
Coffee,Netherlands,import,美伊達成協議後 … 全球通膨壓力難消 債市仍陷高利率環境 | 全球財經 | 全球,,udn.com,https://udn.com/news/story/6811/9571868,Chinese
Coffee,Netherlands,import,北外滩2 . 3公里江岸线变身咖啡长廊 ， 300个摊位喝遍全世界 ！ 这份五一逛喝指南请收好｜来上海过五一 . 花头啡常浓,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1863892994285683232,Chinese
Coffee,Netherlands,import,台灣年丟5億顆藥 ！ 專家示警 「 7類藥 」 不能亂丟 ： 6步驟可安全回收 | 生活,,newtalk.tw,https://newtalk.tw/news/view/2026-04-22/1031078,Chinese
Coffee,Netherlands,import,"奧入瀨溪流健行步道路線 - 台南借錢管道及債務整合協商 , 台中龍井區機車貸款 , 屏東小額信貸",,blog.udn.com,https://blog.udn.com:443/dnl33lj11j/190140335,Chinese
Coffee,Netherlands,import,도넛,,terms.naver.com,https://terms.naver.com/entry.naver?docId=2082304&cid=42717&categoryId=42718,Korean
Coffee,Netherlands,import,Neue Zollgebühr : Online - Shopping wird teurer - DAS musst du jetzt wissen,,derwesten.de,https://www.derwesten.de/verbraucher/zollgebuehr-online-shopping-kunden-preis-id302092092.html,German
Coffee,Netherlands,import,Umowa UE - Mercosur od 1 maja 2026 : wpływ na polskie rolnictwo i ceny,,gazetaprawna.pl,"https://www.gazetaprawna.pl/wiadomosci/swiat/artykuly/11241908,unia-otwiera-rynki-dla-mercosur-od-1-maja-polska-zlozy-skarge-do-tsue.html",Polish
Coffee,Netherlands,import,挪威海底的中国盘子,,news.cyol.com,http://news.cyol.com/gb/articles/2026-06/17/content_X59nQJfp25.html,Chinese
Coffee,Netherlands,import,透视链博会上的消费产业链 ： 链主协同带动上游品质提升 ， AI+机器人体系加速智能化迈进 _ 消费 _ 产经频道首页 _ 财经网,,industry.caijing.com.cn,https://industry.caijing.com.cn/20260624/5167019.shtml,Chinese
Coffee,Netherlands,import,5 、 6月手搖咖啡新品懶人包 ！ 再睡5分鐘週年冰沙 、 可不可蘋果回歸 、 迷客夏荔枝飲 、 星巴克草莓抹茶一次看 | 美食旅遊,,woman.udn.com,https://woman.udn.com/woman/story/123162/9484977,Chinese
Soybean,India,import,तेस्रो मुलुकबाट ल्याएर खानेतेल भारत पठाउँदै नेपाली उद्योग | Nepal first 24 - hour updated news portal,,ratopati.com,https://www.ratopati.com/story/565212/nepali-industry-importing-edible-oil-from-third-countries-and-sending-it-to-india,Nepali
Soybean,India,import,"India Soymeal Export : भारत ने रद्द किया यह कॉन्‍ट्रैक्‍ट , 2021 के बाद पहली बार हुआ ऐसा , बदला कारोबार का रुख",,navbharattimes.indiatimes.com,https://navbharattimes.indiatimes.com/business/business-news/indias-big-decision-soymeal-export-deals-canceled-for-the-first-time-since-2021-80000-tonnes-to-be-imported-from-african-countries/articleshow/131333575.cms,Hindi
Soybean,India,import,"खाने तेल व्यापार : अर्जेन्टिना र ब्राजिलबाट आयात , प्रशोधन गरी भारत निर्यात",,onlinekhabar.com,https://www.onlinekhabar.com/2026/06/1961711/edible-oil-trade-import-from-argentina-and-brazil-processing-and-export-to-india,Nepali
Soybean,India,import,Soybean Meal Exports : चार साल के रिकॉर्ड स्तर पर सोयाबीन ! महंगा होने से भारतीय सोयामील का निर्यात आधा रहने का अनुमान - indian soymeal exports plunge as soybean prices hit record high,,hindi.business-standard.com,https://hindi.business-standard.com/commodities/indian-soymeal-exports-plunge-as-soybean-prices-hit-record-high-id-527135,Hindi
Soybean,India,import,देश का खाद्य तेल आयात मई में 6 . 7 % बढ़कर 13 . 39 लाख टन - country s edible oil imports rose by 6 7 to 1 339 million tonnes in may,,punjabkesari.in,https://www.punjabkesari.in/business/news/country-s-edible-oil-imports-rose-by-6-7-to-1-339-million-tonnes-in-may-2345637,Hindi
Soybean,India,import,"नेपाली सामग्रीको निर्यात बढ्यो , कुन देशमा कति ? ",,annapurnapost.com,https://www.annapurnapost.com/story/501471/,Nepali
Soybean,India,import,Soybean oil likely to remain competitive in 2027 as Argentina plans export tax cuts,,thehindubusinessline.com,https://www.thehindubusinessline.com/economy/agri-business/soybean-oil-likely-to-remain-competitive-in-2027-as-argentina-plans-export-tax-cuts/article71093110.ece,English
Soybean,India,import,棕榈油反弹至四周高位 ： 是跟随性脉冲 ， 还是原油 - 豆油联动正逼近共振临界点 ？_ 国际原油市场 _ 黄金网 _ 中金在线,,gold.cnfol.com,http://gold.cnfol.com/guojiyuanyousc/20260603/32269228.shtml,Chinese
Soybean,India,import,Edible Oil Imports : दुनिया में खाने के तेल का सबसे बड़ा आयातक देश कौन ? जानें नाम,,jagranjosh.com,https://www.jagranjosh.com/general-knowledge/world-largest-importer-of-edible-oil-in-hindi-1820008868-2,Hindi
Soybean,India,import,Агро Перспектива,,agroperspectiva.com,http://www.agroperspectiva.com/ru/news/199755,Ukrainian
Soybean,India,import,"India cancels soymeal export deals , turns to African soybean imports , sources say",,thehindubusinessline.com,https://www.thehindubusinessline.com/economy/agri-business/india-cancels-soymeal-export-deals-turns-to-african-soybean-imports-sources-say/article71024341.ece,English
Soybean,India,import,India Edible Oil Imports Rise 6 . 7 Per Cent In May To 13 . 39 Lakh Tonnes On Higher Crude Soyabean Oil Shipments,,freepressjournal.in,https://www.freepressjournal.in/business/indias-edible-oil-imports-rise-67-per-cent-in-may-to-1339-lakh-tonnes-on-higher-crude-soyabean-oil-shipments,English
Soybean,India,import,印度修订黄金 、 白银关税,,wallstreetcn.com,https://wallstreetcn.com/livenews/3104553,Chinese
Soybean,India,import,India must improve oilseed yields to reduce imports : SEA chief,,thehindubusinessline.com,https://www.thehindubusinessline.com/economy/agri-business/india-must-improve-oilseed-yields-to-reduce-imports-sea-chief/article71112539.ece,English
Soybean,India,import,"India edible oil import bill jumps 19 % in H1 of oil year 2025 - 26 , volumes rise over 13 % ",,thehindubusinessline.com,https://www.thehindubusinessline.com/economy/agri-business/indias-edible-oil-import-bill-jumps-19-in-h1-of-oil-year-2025-26-volumes-rise-over-13/article70973222.ece,English
Soybean,India,import,India Edible Oil Imports Shift to Supply - Driven Sourcing,,newkerala.com,https://www.newkerala.com/news/a/west-asia-conflict-driving-indias-edible-oil-imports-288.htm,English
Soybean,India,import,India vegetable oil imports jump 13pc in first half of 2025 - 26 on palm oil surge,,retail.economictimes.indiatimes.com,https://retail.economictimes.indiatimes.com/news/food-entertainment/personal-care-pet-supplies-liquor/indias-vegetable-oil-imports-jump-13pc-in-first-half-of-2025-26-on-palm-oil-surge/131058442,English
Soybean,India,import,"बाह्य सूचकमा रेकर्ड ब्रेक , आन्तरिक अर्थतन्त्र चुनौतीमै",,annapurnapost.com,https://www.annapurnapost.com/story/501484/,Nepali
Soybean,Saudi Arabia,export,"Takeaways from AP and Lee report on how soybean farmers were impacted by tariffs , Iran war",,finance.yahoo.com,https://finance.yahoo.com/markets/commodities/articles/takeaways-ap-lees-report-soybean-212616782.html,English
Soybean,Saudi Arabia,export,Trade deals offer potential wins for farmers and ranchers,,hpj.com,https://hpj.com/2026/05/29/trade-deals-offer-potential-wins-for-farmers-and-ranchers/,English
Soybean,Germany,export,Скільки коштує соя з ГМО та без ГМО : актуальні ціни на заводи,,delo.ua,https://delo.ua/news/cini-na-soyu-v-ukrayini-znovu-zrosli-pererobniki-zmagayutsya-za-sirovinu-463864/,Ukrainian
Soybean,Germany,export,India soymeal exports to fall to four - year low on rising prices,,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/economy/foreign-trade/india-soymeal-exports-to-fall-to-four-year-low-on-rising-prices/articleshow/131196094.cms,English
Soybean,Germany,export,"चार वर्ष में दोगुना हो गया भोपाल का निर्यात , अमेरिका , फ्रांस , जर्मनी और ईराक सहित कई देशों में जा रहे उत्पाद",,naidunia.com,https://www.naidunia.com/madhya-pradesh/bhopal-bhopal-exports-doubled-in-four-years-products-shipped-us-france-germany-and-iraq-8444020,Hindi
Soybean,Germany,export,大成擴大食品加工布局 植物蛋7月在台上市 | 產經,,cna.com.tw,https://www.cna.com.tw/news/afe/202606240229.aspx,Chinese
Soybean,Germany,export,El acuerdo Mercosur - Unión Europea abre una nueva etapa para el agro y las exportaciones argentinas,,ellitoral.com,https://www.ellitoral.com/puerto-negocios/mercosur-unioneuropea-comercio-agroindustria-exportaciones-aranceles-productos-beneficios_0_TwbrvfA0HY.html,Spanish
Soybean,Germany,export,La soja acumuló una suba semanal de $5000 y cerró a $460 mil por tonelada en Rosario,,tn.com.ar,https://tn.com.ar/campo/2026/06/12/la-soja-acumulo-una-suba-semanal-de-5000-y-cerro-a-460-mil-por-tonelada-en-rosario/,Spanish
Soybean,Germany,export,A geoeconomia dos gramados,,mais.opovo.com.br,https://mais.opovo.com.br/colunistas/marcio-coimbra/2026/06/22/a-geoeconomia-dos-gramados.html,Portuguese
Soybean,Germany,export,"Ni soja , ni merluza : este es el primer producto que Argentina exporta bajo el acuerdo Mercosur",,libertaddigital.com,https://www.libertaddigital.com/libremercado/2026-05-06/ni-soja-ni-merluza-este-es-el-primer-producto-que-argentina-exporta-bajo-el-acuerdo-mercosur-1b-7400183/,Spanish
Soybean,Germany,export,Brazil Agribusiness Q1 Hits Record US$38 Billion,,riotimesonline.com,https://www.riotimesonline.com/brazil-agribusiness-q1-2026-record-us-china-trade/,English
Soybean,Germany,export,19 سفينة حاويات وبضائع عامة تتألق في ميناء دمياط,,aiwaegypt.com,https://www.aiwaegypt.com/13253,Arabic
Soybean,Germany,export,Huevos y cerdo : las exportaciones alcanzaron números récord y se abren nuevos mercados en Europa y Asia,,analisisdigital.com.ar,https://www.analisisdigital.com.ar/economia/2026/06/04/huevos-y-cerdo-las-exportaciones-alcanzaron-numeros-record-y-se-abren-nuevos-mercados-en-europa-y-asia,Spanish
Soybean,Germany,export,트럼프가 일으킨 전쟁에 전 세계가 경제적 고통 … 미국은  예외  ,,hani.co.kr,https://www.hani.co.kr/arti/international/america/1256246.html,Korean
Soybean,Germany,export,Ціни на нафту злетіли : Україні терміново потрібен власний біодизель,,epravda.com.ua,https://epravda.com.ua/energetika/cini-na-naftu-zletili-ukrajini-terminovo-potriben-vlasniy-biodizel-821953/,Ukrainian
Soybean,Germany,export,El campo como motor de una nueva potencia agrobioindustrial para Buenos Aires,,agencianova.com,https://www.agencianova.com/nota.asp?n=2026_6_16&id=168762&id_tiponota=3,Spanish
Soybean,Germany,export,Entra en vigor acuerdo comercial UE - Mercosur tras 25 años de negociaciones : beneficiará a 720 millones de consumidores,,larepublica.pe,https://larepublica.pe:443/mundo/2026/05/01/entra-en-vigor-acuerdo-comercial-uemercosur-tras-25-anos-de-negociaciones-beneficiara-a-720-millones-de-consumidores-85012,Spanish
Soybean,Germany,export,Como Três Lagoas transformou a costa leste no motor industrial de Mato Grosso do Sul,,progresso.com.br,https://progresso.com.br/index.php/2026/05/28/como-tres-lagoas-transformou-a-costa-leste-no-motor-industrial-do-estado/,Portuguese
Soybean,Germany,export,东方财富财经早餐 4月10日周五 _ 东方财富网,,finance.eastmoney.com,https://finance.eastmoney.com/a/202604093700008596.html,Chinese
Soybean,Singapore,import,"এলএনজি , সার ও ভোজ্যতেল আমদানিসহ ২০ ক্রয় প্রস্তাব অনুমোদন",,dailyinqilab.com,https://dailyinqilab.com/bangladesh/article/909028,Bengali
Soybean,Singapore,import,棕榈油破位下行 ： 原油疲软与竞争性油脂施压 ， 市场等待出口验证 _ 期市动态 _ 期货 _ 中金在线,,futures.cnfol.com,http://futures.cnfol.com/qishidongtai/20260414/32143251.shtml,Chinese
Soybean,Singapore,import,"Harga Kedelai Naik Akibat Konflik Timur Tengah , Produsen Tempe Terjepit",,surabaya.bisnis.com,https://surabaya.bisnis.com/read/20260411/532/1965844/harga-kedelai-naik-akibat-konflik-timur-tengah-produsen-tempe-terjepit,Indonesian
Soybean,Singapore,import,Openness essential to fueling Asia - Pacific growth,,europe.chinadaily.com.cn,http://europe.chinadaily.com.cn/a/202606/21/WS6a37f573a310986e2b461023.html,English
Soybean,Singapore,import,东方财富期货早餐 6月1日 周一 _ 东方财富网,,finance.eastmoney.com,https://finance.eastmoney.com/a/202605313755173191.html,Chinese
Soybean,Singapore,import,京粮控股 ( 000505 ): 海南京粮控股股份有限公司2026年跟踪评级报告 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260527002785.html,Chinese
Soybean,Singapore,import,23京粮01 : 海南京粮控股股份有限公司2026年跟踪评级报告 - CFi . CN 中财网,,cfi.net.cn,http://www.cfi.net.cn/p20260527002784.html,Chinese
Soybean,Singapore,import,হরমুজের পর মালাক্কা প্রণালি নিয়ে শঙ্কা তৈরি হচ্ছে কেন ? |,,bd-pratidin.com,https://www.bd-pratidin.com/international-news/2026/04/20/1240961,Bengali
Soybean,Singapore,import,হরমুজের পর কেন মালাক্কা প্রণালি বন্ধের শঙ্কা ? ,,dailyinqilab.com,https://dailyinqilab.com/international/news/885610,Bengali
Soybean,Singapore,import,掐住中國60 % 貿易命脈 ！ 美軍索要印尼 「 全面飛越權 」， 北京擔憂的 「 麻六甲困境 」 恐成真 | BBC News 中文 | 新聞,,storm.mg,https://www.storm.mg/article/11122736,Chinese
Soybean,Singapore,import,হরমুজের পর কেন মালাক্কা প্রণালী নিয়ে শঙ্কা,,dailynayadiganta.com,https://dailynayadiganta.com/international/asia/middle-east/bRcxSTzJ7H9p,Bengali
Soybean,Singapore,import,微专题|高考地理中土壤的相关知识点,,163.com,https://www.163.com/dy/article/KR30V6810516DHVE.html,Chinese
Soybean,Singapore,import,India seeks edge over Asian peers in trade talks with US,,indianexpress.com,https://indianexpress.com/article/business/india-us-trade-agreement-piyush-goyal-section-301-tariffs-deadline-10718913/,English
Soybean,Singapore,import,"होर्मुज में कार्गो शिप पर हमला , यूएन ने सुरक्षा मिशन रोका",,dw.com,https://www.dw.com/hi/top-news-26-june-dw-hindi-live-news/live-77716930,Hindi
Soybean,Singapore,import,الطاقة وراء مواقف آسيا وأوروبا من الحرب,,egyptwindow.net,https://www.egyptwindow.net/article/4899986/%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D9%88%D8%B1%D8%A7%D8%A1-%D9%85%D9%88%D8%A7%D9%82%D9%81-%D8%A2%D8%B3%D9%8A%D8%A7-%D9%88%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8,Arabic
